"Season","Team","Conference","StatName","StatValue"
"2023","Duke","ACC","fumblesRecovered","5"
"2023","North Texas","American Athletic","penalties","57"
"2023","Colorado","Pac-12","penalties","107"
"2023","Liberty","Conference USA","kickReturns","26"
"2023","Arizona State","Pac-12","kickReturns","31"
"2023","Marshall","Sun Belt","rushingTDs","21"
"2023","East Carolina","American Athletic","puntReturnYards","103"
"2023","South Carolina","SEC","turnovers","13"
"2023","Clemson","ACC","interceptionTDs","4"
"2023","Colorado","Pac-12","thirdDownConversions","68"
"2023","Southern Mississippi","Sun Belt","passCompletions","188"
"2023","Vanderbilt","SEC","passingTDs","23"
"2023","North Carolina","ACC","rushingTDs","28"
"2023","Southern Mississippi","Sun Belt","thirdDowns","188"
"2023","Utah State","Mountain West","possessionTime","20951"
"2023","Akron","Mid-American","kickReturnTDs","0"
"2023","Arizona","Pac-12","kickReturnYards","166"
"2023","Indiana","Big Ten","penalties","66"
"2023","Houston","Big 12","fourthDownConversions","7"
"2023","Oklahoma State","Big 12","totalYards","6044"
"2023","Oregon State","Pac-12","netPassingYards","3148"
"2023","TCU","Big 12","kickReturnYards","700"
"2023","UMass","FBS Independents","possessionTime","21422"
"2023","UT San Antonio","American Athletic","kickReturnTDs","0"
"2023","Rice","American Athletic","puntReturnTDs","1"
"2023","Memphis","American Athletic","passesIntercepted","11"
"2023","Florida","SEC","puntReturnYards","151"
"2023","UAB","American Athletic","interceptionTDs","1"
"2023","South Carolina","SEC","fourthDownConversions","9"
"2023","Florida Atlantic","American Athletic","interceptions","15"
"2023","UMass","FBS Independents","fumblesRecovered","6"
"2023","Nebraska","Big Ten","passCompletions","136"
"2023","Florida International","Conference USA","passAttempts","383"
"2023","Hawai'i","Mountain West","passingTDs","27"
"2023","Missouri","SEC","rushingTDs","25"
"2023","Army","FBS Independents","netPassingYards","1234"
"2023","California","Pac-12","passAttempts","434"
"2023","Charlotte","American Athletic","thirdDownConversions","40"
"2023","Minnesota","Big Ten","interceptionYards","114"
"2023","Arkansas","SEC","kickReturnTDs","0"
"2023","Iowa","Big Ten","passingTDs","9"
"2023","Florida International","Conference USA","fourthDowns","33"
"2023","Oregon State","Pac-12","passesIntercepted","12"
"2023","West Virginia","Big 12","penalties","66"
"2023","Toledo","Mid-American","interceptionYards","96"
"2023","Notre Dame","FBS Independents","thirdDowns","146"
"2023","Kansas","Big 12","fumblesRecovered","5"
"2023","Appalachian State","Sun Belt","sacks","35"
"2023","Northwestern","Big Ten","passAttempts","389"
"2023","Texas State","Sun Belt","rushingAttempts","529"
"2023","Central Michigan","Mid-American","passesIntercepted","5"
"2023","Western Michigan","Mid-American","interceptionTDs","0"
"2023","South Alabama","Sun Belt","thirdDowns","174"
"2023","Ball State","Mid-American","thirdDowns","168"
"2023","Navy","American Athletic","puntReturnTDs","0"
"2023","TCU","Big 12","passingTDs","27"
"2023","Florida","SEC","kickReturnYards","331"
"2023","Kansas","Big 12","tacklesForLoss","63"
"2023","Michigan State","Big Ten","fourthDowns","20"
"2023","Oklahoma","Big 12","penaltyYards","756"
"2023","Northwestern","Big Ten","puntReturnYards","70"
"2023","New Mexico State","Conference USA","kickReturnYards","337"
"2023","BYU","Big 12","puntReturns","23"
"2023","Charlotte","American Athletic","puntReturnTDs","1"
"2023","Michigan","Big Ten","passesIntercepted","18"
"2023","Western Kentucky","Conference USA","fourthDowns","26"
"2023","Indiana","Big Ten","rushingYards","1456"
"2023","Indiana","Big Ten","netPassingYards","2548"
"2023","Virginia","ACC","interceptionTDs","1"
"2023","New Mexico","Mountain West","rushingYards","2312"
"2023","UCF","Big 12","netPassingYards","3364"
"2023","Mississippi State","SEC","interceptionYards","61"
"2023","Northern Illinois","Mid-American","rushingYards","2335"
"2023","Virginia","ACC","kickReturnYards","389"
"2023","Kentucky","SEC","thirdDownConversions","52"
"2023","Middle Tennessee","Conference USA","tacklesForLoss","70"
"2023","Alabama","SEC","penalties","78"
"2023","Oregon State","Pac-12","games","13"
"2023","San Diego State","Mountain West","turnovers","17"
"2023","North Texas","American Athletic","interceptions","9"
"2023","Boise State","Mountain West","penalties","52"
"2023","San José State","Mountain West","rushingYards","2393"
"2023","Old Dominion","Sun Belt","fourthDowns","26"
"2023","Stanford","Pac-12","turnovers","14"
"2023","Old Dominion","Sun Belt","tacklesForLoss","79"
"2023","Wake Forest","ACC","rushingTDs","13"
"2023","Tulsa","American Athletic","fumblesRecovered","10"
"2023","Hawai'i","Mountain West","rushingAttempts","324"
"2023","Missouri","SEC","interceptionTDs","1"
"2023","Oregon","Pac-12","rushingTDs","33"
"2023","Oregon State","Pac-12","interceptions","8"
"2023","Auburn","SEC","penalties","71"
"2023","Army","FBS Independents","penaltyYards","435"
"2023","East Carolina","American Athletic","fourthDowns","26"
"2023","Jacksonville State","Conference USA","totalYards","5300"
"2023","LSU","SEC","rushingTDs","34"
"2023","Alabama","SEC","firstDowns","277"
"2023","Tulane","American Athletic","passAttempts","368"
"2023","Air Force","Mountain West","kickReturns","4"
"2023","Tulane","American Athletic","penaltyYards","600"
"2023","Miami","ACC","interceptionTDs","1"
"2023","Stanford","Pac-12","sacks","23"
"2023","Colorado State","Mountain West","passesIntercepted","9"
"2023","Eastern Michigan","Mid-American","fumblesRecovered","11"
"2023","South Carolina","SEC","fumblesRecovered","7"
"2023","San Diego State","Mountain West","passAttempts","319"
"2023","West Virginia","Big 12","rushingTDs","32"
"2023","Purdue","Big Ten","fumblesRecovered","8"
"2023","Boston College","ACC","fumblesLost","5"
"2023","Washington","Pac-12","rushingTDs","28"
"2023","Louisiana","Sun Belt","puntReturnYards","102"
"2023","Appalachian State","Sun Belt","puntReturns","2"
"2023","TCU","Big 12","kickReturnTDs","0"
"2023","Arizona","Pac-12","interceptions","11"
"2023","Minnesota","Big Ten","rushingTDs","13"
"2023","Wyoming","Mountain West","turnovers","11"
"2023","Oregon","Pac-12","firstDowns","369"
"2023","Michigan","Big Ten","kickReturns","18"
"2023","James Madison","Sun Belt","puntReturns","20"
"2023","South Carolina","SEC","thirdDowns","161"
"2023","North Texas","American Athletic","games","12"
"2023","Wake Forest","ACC","passesIntercepted","8"
"2023","Syracuse","ACC","kickReturns","21"
"2023","Texas Tech","Big 12","thirdDowns","194"
"2023","Arizona","Pac-12","puntReturnTDs","1"
"2023","Alabama","SEC","possessionTime","25815"
"2023","Rice","American Athletic","puntReturns","22"
"2023","Ole Miss","SEC","totalYards","6007"
"2023","Old Dominion","Sun Belt","totalYards","4528"
"2023","San Diego State","Mountain West","puntReturnYards","185"
"2023","Purdue","Big Ten","puntReturns","20"
"2023","East Carolina","American Athletic","passesIntercepted","6"
"2023","Arizona State","Pac-12","tacklesForLoss","65"
"2023","Northwestern","Big Ten","interceptions","8"
"2023","Connecticut","FBS Independents","rushingTDs","15"
"2023","Boise State","Mountain West","puntReturns","8"
"2023","Pittsburgh","ACC","puntReturnTDs","0"
"2023","Northern Illinois","Mid-American","kickReturnYards","414"
"2023","USC","Pac-12","penalties","95"
"2023","Auburn","SEC","totalYards","4566"
"2023","Appalachian State","Sun Belt","puntReturnYards","37"
"2023","Boston College","ACC","possessionTime","24542"
"2023","Louisiana Monroe","Sun Belt","puntReturns","10"
"2023","Stanford","Pac-12","interceptions","10"
"2023","Georgia State","Sun Belt","passesIntercepted","11"
"2023","Nebraska","Big Ten","kickReturnTDs","0"
"2023","Tennessee","SEC","games","13"
"2023","Arizona State","Pac-12","firstDowns","226"
"2023","Western Kentucky","Conference USA","sacks","26"
"2023","Houston","Big 12","games","12"
"2023","Jacksonville State","Conference USA","tacklesForLoss","91"
"2023","Baylor","Big 12","tacklesForLoss","60"
"2023","Wyoming","Mountain West","interceptionYards","120"
"2023","Penn State","Big Ten","rushingYards","2407"
"2023","UT San Antonio","American Athletic","firstDowns","294"
"2023","West Virginia","Big 12","fourthDownConversions","19"
"2023","Nebraska","Big Ten","interceptionTDs","0"
"2023","Ole Miss","SEC","rushingTDs","29"
"2023","Illinois","Big Ten","sacks","23"
"2023","Central Michigan","Mid-American","kickReturnTDs","1"
"2023","UNLV","Mountain West","kickReturnTDs","0"
"2023","San Diego State","Mountain West","passingTDs","10"
"2023","Eastern Michigan","Mid-American","sacks","21"
"2023","Wyoming","Mountain West","thirdDownConversions","56"
"2023","Akron","Mid-American","passesIntercepted","6"
"2023","Penn State","Big Ten","fumblesLost","6"
"2023","Appalachian State","Sun Belt","fumblesRecovered","10"
"2023","Oklahoma","Big 12","interceptionYards","344"
"2023","Texas Tech","Big 12","kickReturnYards","841"
"2023","Florida International","Conference USA","kickReturnTDs","0"
"2023","Maryland","Big Ten","puntReturnTDs","0"
"2023","Fresno State","Mountain West","fumblesLost","2"
"2023","Ohio","Mid-American","interceptionTDs","1"
"2023","Wisconsin","Big Ten","netPassingYards","2862"
"2023","South Florida","American Athletic","rushingAttempts","580"
"2023","TCU","Big 12","penalties","74"
"2023","South Alabama","Sun Belt","thirdDownConversions","75"
"2023","Alabama","SEC","rushingAttempts","561"
"2023","Minnesota","Big Ten","sacks","24"
"2023","Oregon State","Pac-12","fumblesRecovered","7"
"2023","Marshall","Sun Belt","interceptions","18"
"2023","North Texas","American Athletic","thirdDowns","174"
"2023","Troy","Sun Belt","interceptionYards","63"
"2023","New Mexico","Mountain West","passAttempts","353"
"2023","Coastal Carolina","Sun Belt","passAttempts","410"
"2023","Navy","American Athletic","interceptionTDs","1"
"2023","Wyoming","Mountain West","fumblesRecovered","11"
"2023","Virginia","ACC","puntReturns","19"
"2023","UTEP","Conference USA","kickReturns","13"
"2023","Buffalo","Mid-American","kickReturns","35"
"2023","UTEP","Conference USA","firstDowns","220"
"2023","Texas","Big 12","thirdDownConversions","71"
"2023","Michigan State","Big Ten","passCompletions","222"
"2023","Toledo","Mid-American","netPassingYards","3083"
"2023","Jacksonville State","Conference USA","fourthDownConversions","14"
"2023","Texas","Big 12","passesIntercepted","16"
"2023","Akron","Mid-American","tacklesForLoss","62"
"2023","Maryland","Big Ten","kickReturnYards","453"
"2023","Iowa State","Big 12","firstDowns","212"
"2023","Texas A&M","SEC","passCompletions","274"
"2023","Navy","American Athletic","interceptionYards","174"
"2023","Boise State","Mountain West","turnovers","21"
"2023","Western Kentucky","Conference USA","totalYards","5223"
"2023","Louisville","ACC","sacks","32"
"2023","Arizona","Pac-12","fourthDownConversions","10"
"2023","Rice","American Athletic","fumblesRecovered","7"
"2023","Georgia","SEC","firstDowns","363"
"2023","Florida","SEC","thirdDowns","150"
"2023","Ball State","Mid-American","penalties","62"
"2023","Miami","ACC","tacklesForLoss","83"
"2023","North Carolina","ACC","kickReturnTDs","0"
"2023","New Mexico State","Conference USA","kickReturnTDs","0"
"2023","UTEP","Conference USA","fourthDowns","31"
"2023","Michigan State","Big Ten","netPassingYards","2366"
"2023","Texas State","Sun Belt","fourthDowns","32"
"2023","Wyoming","Mountain West","passCompletions","189"
"2023","Syracuse","ACC","totalYards","4467"
"2023","Oregon","Pac-12","passAttempts","514"
"2023","Sam Houston State","Conference USA","kickReturns","27"
"2023","Louisiana Monroe","Sun Belt","thirdDowns","173"
"2023","Purdue","Big Ten","netPassingYards","2534"
"2023","Coastal Carolina","Sun Belt","passCompletions","273"
"2023","Western Michigan","Mid-American","kickReturnTDs","0"
"2023","Pittsburgh","ACC","puntReturns","23"
"2023","Utah State","Mountain West","turnovers","25"
"2023","Stanford","Pac-12","interceptionYards","49"
"2023","Ohio","Mid-American","turnovers","13"
"2023","Eastern Michigan","Mid-American","fourthDowns","19"
"2023","Stanford","Pac-12","passCompletions","233"
"2023","UTEP","Conference USA","netPassingYards","2612"
"2023","UTEP","Conference USA","thirdDownConversions","52"
"2023","Penn State","Big Ten","sacks","50"
"2023","Jacksonville State","Conference USA","kickReturnTDs","0"
"2023","Vanderbilt","SEC","interceptions","13"
"2023","Southern Mississippi","Sun Belt","interceptionYards","41"
"2023","Kansas State","Big 12","fumblesRecovered","10"
"2023","Florida International","Conference USA","penalties","70"
"2023","Penn State","Big Ten","penalties","65"
"2023","Rice","American Athletic","totalYards","4718"
"2023","Michigan State","Big Ten","tacklesForLoss","67"
"2023","Northwestern","Big Ten","penaltyYards","554"
"2023","Texas Tech","Big 12","kickReturnTDs","1"
"2023","South Alabama","Sun Belt","passingTDs","28"
"2023","Iowa","Big Ten","puntReturnTDs","1"
"2023","Washington","Pac-12","sacks","21"
"2023","Kentucky","SEC","interceptionYards","181"
"2023","Georgia Southern","Sun Belt","puntReturns","29"
"2023","Iowa","Big Ten","fumblesLost","11"
"2023","Penn State","Big Ten","fourthDownConversions","20"
"2023","UTEP","Conference USA","turnovers","18"
"2023","Florida International","Conference USA","interceptions","12"
"2023","Oklahoma","Big 12","firstDowns","332"
"2023","Hawai'i","Mountain West","rushingYards","989"
"2023","UAB","American Athletic","rushingYards","1933"
"2023","Arkansas","SEC","penaltyYards","665"
"2023","San José State","Mountain West","firstDowns","269"
"2023","San Diego State","Mountain West","interceptionYards","206"
"2023","Charlotte","American Athletic","turnovers","22"
"2023","Mississippi State","SEC","penalties","75"
"2023","Clemson","ACC","puntReturnTDs","0"
"2023","Bowling Green","Mid-American","rushingTDs","22"
"2023","Rutgers","Big Ten","fumblesRecovered","10"
"2023","San Diego State","Mountain West","interceptionTDs","1"
"2023","California","Pac-12","fumblesLost","12"
"2023","Tulane","American Athletic","rushingTDs","16"
"2023","Florida Atlantic","American Athletic","passAttempts","412"
"2023","TCU","Big 12","passesIntercepted","8"
"2023","UT San Antonio","American Athletic","interceptionTDs","0"
"2023","Clemson","ACC","firstDowns","300"
"2023","West Virginia","Big 12","games","13"
"2023","Illinois","Big Ten","penalties","79"
"2023","Baylor","Big 12","rushingAttempts","413"
"2023","Purdue","Big Ten","interceptionYards","79"
"2023","Ole Miss","SEC","passAttempts","395"
"2023","Florida","SEC","puntReturns","14"
"2023","Rice","American Athletic","firstDowns","247"
"2023","Florida Atlantic","American Athletic","games","12"
"2023","Stanford","Pac-12","totalYards","4221"
"2023","Jacksonville State","Conference USA","penaltyYards","564"
"2023","Liberty","Conference USA","rushingAttempts","670"
"2023","Southern Mississippi","Sun Belt","passesIntercepted","9"
"2023","Ohio State","Big Ten","fourthDownConversions","10"
"2023","Oklahoma","Big 12","puntReturns","23"
"2023","Missouri","SEC","puntReturns","9"
"2023","California","Pac-12","passingTDs","22"
"2023","Auburn","SEC","sacks","30"
"2023","Colorado State","Mountain West","possessionTime","19135"
"2023","South Florida","American Athletic","netPassingYards","3494"
"2023","West Virginia","Big 12","passesIntercepted","11"
"2023","Memphis","American Athletic","fumblesRecovered","9"
"2023","Western Kentucky","Conference USA","penalties","59"
"2023","Illinois","Big Ten","thirdDowns","161"
"2023","Wake Forest","ACC","passAttempts","321"
"2023","New Mexico","Mountain West","netPassingYards","2615"
"2023","Stanford","Pac-12","fourthDowns","27"
"2023","Arkansas State","Sun Belt","passingTDs","17"
"2023","Colorado","Pac-12","sacks","28"
"2023","Missouri","SEC","puntReturnYards","71"
"2023","Maryland","Big Ten","interceptionTDs","1"
"2023","East Carolina","American Athletic","tacklesForLoss","83"
"2023","South Alabama","Sun Belt","passCompletions","291"
"2023","Central Michigan","Mid-American","games","12"
"2023","Maryland","Big Ten","passesIntercepted","17"
"2023","Kansas","Big 12","puntReturns","6"
"2023","Louisiana Monroe","Sun Belt","games","12"
"2023","Cincinnati","Big 12","interceptionTDs","0"
"2023","California","Pac-12","kickReturns","25"
"2023","UT San Antonio","American Athletic","passesIntercepted","10"
"2023","California","Pac-12","puntReturns","11"
"2023","Wyoming","Mountain West","fumblesLost","5"
"2023","Oregon","Pac-12","totalYards","7440"
"2023","Buffalo","Mid-American","possessionTime","21988"
"2023","New Mexico","Mountain West","passesIntercepted","4"
"2023","Indiana","Big Ten","rushingAttempts","434"
"2023","Ohio","Mid-American","puntReturnTDs","0"
"2023","Virginia Tech","ACC","fourthDownConversions","17"
"2023","UMass","FBS Independents","rushingTDs","19"
"2023","Buffalo","Mid-American","rushingYards","1603"
"2023","Iowa State","Big 12","kickReturns","19"
"2023","Alabama","SEC","puntReturnTDs","1"
"2023","Appalachian State","Sun Belt","puntReturnTDs","0"
"2023","Wyoming","Mountain West","kickReturns","18"
"2023","Eastern Michigan","Mid-American","interceptionTDs","0"
"2023","BYU","Big 12","possessionTime","20393"
"2023","Charlotte","American Athletic","kickReturnTDs","0"
"2023","Tennessee","SEC","netPassingYards","3163"
"2023","Georgia","SEC","fourthDownConversions","9"
"2023","Kentucky","SEC","passingTDs","25"
"2023","Middle Tennessee","Conference USA","interceptionYards","96"
"2023","Missouri","SEC","puntReturnTDs","0"
"2023","Army","FBS Independents","firstDowns","195"
"2023","UT San Antonio","American Athletic","interceptions","14"
"2023","Sam Houston State","Conference USA","fumblesRecovered","7"
"2023","BYU","Big 12","fumblesLost","10"
"2023","Auburn","SEC","netPassingYards","2109"
"2023","Rice","American Athletic","sacks","19"
"2023","Ohio","Mid-American","fumblesRecovered","8"
"2023","Hawai'i","Mountain West","sacks","22"
"2023","Texas Tech","Big 12","fumblesLost","5"
"2023","Ball State","Mid-American","fumblesRecovered","6"
"2023","Notre Dame","FBS Independents","rushingYards","2414"
"2023","Iowa","Big Ten","fourthDownConversions","7"
"2023","Bowling Green","Mid-American","rushingYards","1786"
"2023","Boise State","Mountain West","passCompletions","216"
"2023","South Florida","American Athletic","thirdDowns","208"
"2023","Liberty","Conference USA","sacks","24"
"2023","East Carolina","American Athletic","turnovers","21"
"2023","San José State","Mountain West","possessionTime","23863"
"2023","Iowa State","Big 12","fourthDowns","16"
"2023","California","Pac-12","thirdDowns","191"
"2023","Eastern Michigan","Mid-American","passingTDs","10"
"2023","Arizona","Pac-12","penaltyYards","689"
"2023","Virginia Tech","ACC","netPassingYards","2619"
"2023","Duke","ACC","games","13"
"2023","Akron","Mid-American","sacks","19"
"2023","Mississippi State","SEC","thirdDownConversions","49"
"2023","Houston","Big 12","netPassingYards","2897"
"2023","Houston","Big 12","penaltyYards","590"
"2023","Virginia Tech","ACC","passAttempts","356"
"2023","Kent State","Mid-American","thirdDownConversions","51"
"2023","Michigan State","Big Ten","passingTDs","14"
"2023","Arkansas State","Sun Belt","rushingTDs","20"
"2023","Army","FBS Independents","passAttempts","164"
"2023","Kansas","Big 12","sacks","25"
"2023","Stanford","Pac-12","fumblesLost","4"
"2023","Eastern Michigan","Mid-American","turnovers","18"
"2023","Charlotte","American Athletic","puntReturnYards","227"
"2023","New Mexico","Mountain West","penaltyYards","1073"
"2023","Wake Forest","ACC","games","12"
"2023","New Mexico State","Conference USA","interceptionYards","88"
"2023","BYU","Big 12","interceptionTDs","2"
"2023","New Mexico State","Conference USA","puntReturns","18"
"2023","Tulsa","American Athletic","rushingYards","2171"
"2023","Baylor","Big 12","puntReturnYards","201"
"2023","Middle Tennessee","Conference USA","firstDowns","232"
"2023","Arizona State","Pac-12","kickReturnTDs","0"
"2023","Maryland","Big Ten","thirdDowns","176"
"2023","Oklahoma State","Big 12","penalties","70"
"2023","Colorado State","Mountain West","tacklesForLoss","86"
"2023","Sam Houston State","Conference USA","puntReturns","21"
"2023","Colorado State","Mountain West","interceptionYards","74"
"2023","UCLA","Pac-12","totalYards","5552"
"2023","Georgia State","Sun Belt","turnovers","15"
"2023","Oregon","Pac-12","penaltyYards","848"
"2023","Ole Miss","SEC","passingTDs","26"
"2023","Central Michigan","Mid-American","possessionTime","21758"
"2023","Michigan State","Big Ten","firstDowns","198"
"2023","Texas Tech","Big 12","totalYards","5026"
"2023","New Mexico State","Conference USA","passesIntercepted","7"
"2023","South Carolina","SEC","interceptions","8"
"2023","Texas Tech","Big 12","puntReturnYards","261"
"2023","New Mexico","Mountain West","interceptions","10"
"2023","Notre Dame","FBS Independents","games","13"
"2023","Purdue","Big Ten","passCompletions","234"
"2023","Louisville","ACC","kickReturnTDs","0"
"2023","Nebraska","Big Ten","fumblesLost","15"
"2023","Fresno State","Mountain West","penaltyYards","517"
"2023","Tulane","American Athletic","kickReturns","28"
"2023","Syracuse","ACC","puntReturnTDs","0"
"2023","Bowling Green","Mid-American","kickReturnYards","462"
"2023","Navy","American Athletic","fumblesLost","7"
"2023","TCU","Big 12","fourthDownConversions","16"
"2023","NC State","ACC","puntReturnTDs","0"
"2023","Fresno State","Mountain West","thirdDowns","187"
"2023","Florida State","ACC","thirdDownConversions","66"
"2023","Syracuse","ACC","thirdDowns","179"
"2023","Arkansas","SEC","passingTDs","22"
"2023","Virginia Tech","ACC","sacks","39"
"2023","Western Michigan","Mid-American","tacklesForLoss","62"
"2023","Florida","SEC","kickReturns","16"
"2023","Oregon State","Pac-12","puntReturns","14"
"2023","James Madison","Sun Belt","possessionTime","24420"
"2023","Akron","Mid-American","puntReturnYards","110"
"2023","Maryland","Big Ten","passingTDs","27"
"2023","Arizona State","Pac-12","penalties","69"
"2023","Connecticut","FBS Independents","sacks","16"
"2023","Nebraska","Big Ten","games","12"
"2023","Colorado State","Mountain West","fumblesLost","7"
"2023","Florida State","ACC","sacks","46"
"2023","Colorado","Pac-12","fumblesLost","7"
"2023","Florida State","ACC","fumblesLost","5"
"2023","Oregon State","Pac-12","possessionTime","23968"
"2023","Army","FBS Independents","interceptionTDs","1"
"2023","Western Michigan","Mid-American","passingTDs","13"
"2023","Wake Forest","ACC","passingTDs","14"
"2023","Memphis","American Athletic","fourthDownConversions","18"
"2023","Louisville","ACC","passesIntercepted","13"
"2023","Florida Atlantic","American Athletic","rushingYards","1383"
"2023","Central Michigan","Mid-American","sacks","18"
"2023","Ole Miss","SEC","games","13"
"2023","Miami","ACC","kickReturnYards","791"
"2023","Troy","Sun Belt","passingTDs","29"
"2023","Utah State","Mountain West","fumblesLost","6"
"2023","Western Michigan","Mid-American","kickReturnYards","512"
"2023","Houston","Big 12","kickReturnTDs","2"
"2023","Nebraska","Big Ten","penalties","60"
"2023","Virginia","ACC","turnovers","20"
"2023","UMass","FBS Independents","puntReturnTDs","0"
"2023","Louisville","ACC","thirdDownConversions","65"
"2023","Penn State","Big Ten","passingTDs","30"
"2023","South Alabama","Sun Belt","fourthDownConversions","17"
"2023","Texas A&M","SEC","firstDowns","288"
"2023","Pittsburgh","ACC","netPassingYards","2592"
"2023","USC","Pac-12","passesIntercepted","7"
"2023","Florida","SEC","fourthDowns","22"
"2023","Western Kentucky","Conference USA","interceptions","14"
"2023","Wisconsin","Big Ten","kickReturns","25"
"2023","Western Kentucky","Conference USA","possessionTime","23043"
"2023","Oregon","Pac-12","puntReturnTDs","0"
"2023","Rice","American Athletic","puntReturnYards","223"
"2023","Vanderbilt","SEC","kickReturns","27"
"2023","Maryland","Big Ten","fourthDowns","19"
"2023","San Diego State","Mountain West","rushingYards","1851"
"2023","Oregon State","Pac-12","interceptionTDs","1"
"2023","Ole Miss","SEC","netPassingYards","3713"
"2023","Nebraska","Big Ten","puntReturns","16"
"2023","Florida State","ACC","passAttempts","433"
"2023","Ohio State","Big Ten","rushingAttempts","431"
"2023","North Carolina","ACC","penaltyYards","862"
"2023","South Alabama","Sun Belt","puntReturnYards","252"
"2023","Kansas","Big 12","passingTDs","24"
"2023","Charlotte","American Athletic","kickReturns","30"
"2023","South Alabama","Sun Belt","puntReturns","24"
"2023","UAB","American Athletic","passesIntercepted","10"
"2023","Washington State","Pac-12","puntReturns","9"
"2023","California","Pac-12","rushingTDs","26"
"2023","Indiana","Big Ten","sacks","21"
"2023","Georgia Southern","Sun Belt","totalYards","5451"
"2023","Houston","Big 12","thirdDownConversions","56"
"2023","Rice","American Athletic","games","13"
"2023","SMU","American Athletic","penaltyYards","563"
"2023","San Diego State","Mountain West","kickReturnTDs","0"
"2023","TCU","Big 12","rushingYards","1854"
"2023","San Diego State","Mountain West","possessionTime","23606"
"2023","Arkansas State","Sun Belt","thirdDownConversions","60"
"2023","Arizona State","Pac-12","passingTDs","8"
"2023","Central Michigan","Mid-American","puntReturnYards","72"
"2023","Florida International","Conference USA","possessionTime","19643"
"2023","Texas A&M","SEC","thirdDownConversions","76"
"2023","USC","Pac-12","interceptionYards","127"
"2023","Rutgers","Big Ten","fourthDownConversions","16"
"2023","Kentucky","SEC","interceptions","12"
"2023","Jacksonville State","Conference USA","kickReturns","11"
"2023","Sam Houston State","Conference USA","interceptionTDs","2"
"2023","BYU","Big 12","interceptions","9"
"2023","UAB","American Athletic","possessionTime","21050"
"2023","Akron","Mid-American","passAttempts","425"
"2023","Maryland","Big Ten","turnovers","21"
"2023","Middle Tennessee","Conference USA","passingTDs","23"
"2023","Florida","SEC","fourthDownConversions","9"
"2023","Cincinnati","Big 12","passesIntercepted","8"
"2023","Fresno State","Mountain West","possessionTime","22900"
"2023","Oklahoma State","Big 12","passesIntercepted","13"
"2023","Alabama","SEC","puntReturns","21"
"2023","Southern Mississippi","Sun Belt","puntReturns","16"
"2023","Oregon State","Pac-12","penalties","73"
"2023","Temple","American Athletic","rushingAttempts","331"
"2023","Air Force","Mountain West","passAttempts","105"
"2023","Bowling Green","Mid-American","games","13"
"2023","Kansas State","Big 12","puntReturns","16"
"2023","Coastal Carolina","Sun Belt","penaltyYards","749"
"2023","San José State","Mountain West","puntReturnYards","182"
"2023","Vanderbilt","SEC","sacks","21"
"2023","BYU","Big 12","penaltyYards","516"
"2023","Georgia Southern","Sun Belt","turnovers","31"
"2023","Air Force","Mountain West","turnovers","17"
"2023","Connecticut","FBS Independents","tacklesForLoss","68"
"2023","Oregon State","Pac-12","fourthDowns","30"
"2023","UNLV","Mountain West","fourthDowns","20"
"2023","Nebraska","Big Ten","thirdDowns","154"
"2023","Kentucky","SEC","totalYards","4411"
"2023","San Diego State","Mountain West","puntReturns","22"
"2023","Virginia Tech","ACC","thirdDownConversions","61"
"2023","UAB","American Athletic","thirdDownConversions","64"
"2023","Tulsa","American Athletic","kickReturnYards","320"
"2023","Georgia Southern","Sun Belt","fumblesRecovered","8"
"2023","Indiana","Big Ten","passesIntercepted","10"
"2023","Arizona State","Pac-12","rushingTDs","17"
"2023","Virginia","ACC","tacklesForLoss","57"
"2023","Georgia","SEC","passCompletions","328"
"2023","California","Pac-12","kickReturnYards","486"
"2023","Michigan","Big Ten","penalties","45"
"2023","Florida State","ACC","netPassingYards","3508"
"2023","UCLA","Pac-12","games","13"
"2023","Toledo","Mid-American","fourthDowns","22"
"2023","LSU","SEC","fumblesLost","3"
"2023","New Mexico","Mountain West","puntReturnTDs","0"
"2023","Wisconsin","Big Ten","firstDowns","260"
"2023","Georgia State","Sun Belt","possessionTime","23127"
"2023","Air Force","Mountain West","penaltyYards","322"
"2023","UNLV","Mountain West","passingTDs","17"
"2023","Toledo","Mid-American","tacklesForLoss","80"
"2023","Indiana","Big Ten","thirdDowns","169"
"2023","Bowling Green","Mid-American","penaltyYards","792"
"2023","Michigan","Big Ten","thirdDowns","173"
"2023","Florida Atlantic","American Athletic","totalYards","3969"
"2023","Oregon","Pac-12","interceptions","5"
"2023","UMass","FBS Independents","puntReturnYards","80"
"2023","Utah","Pac-12","possessionTime","26578"
"2023","Miami","ACC","games","13"
"2023","Utah","Pac-12","netPassingYards","2156"
"2023","Ole Miss","SEC","passesIntercepted","13"
"2023","South Alabama","Sun Belt","fumblesLost","9"
"2023","Georgia Southern","Sun Belt","penalties","76"
"2023","Florida","SEC","penalties","79"
"2023","Air Force","Mountain West","firstDowns","255"
"2023","Georgia Southern","Sun Belt","passAttempts","577"
"2023","Ohio State","Big Ten","interceptionYards","230"
"2023","Pittsburgh","ACC","rushingTDs","10"
"2023","Fresno State","Mountain West","penalties","57"
"2023","Michigan State","Big Ten","fumblesRecovered","7"
"2023","Eastern Michigan","Mid-American","kickReturnYards","729"
"2023","Utah","Pac-12","firstDowns","244"
"2023","Western Kentucky","Conference USA","tacklesForLoss","57"
"2023","UCLA","Pac-12","puntReturns","19"
