"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2021","4244029","Jarret Doege","QB","West Virginia","Big 12","0.528","0.9241","0.0819","0.4707","0.544","0.618","0.438","0.666"
"2021","4361825","Spencer Sanders","QB","Oklahoma State","Big 12","0.5155","0.8719","0.2241","0.4714","0.505","0.635","0.451","0.618"
"2021","4361741","Brock Purdy","QB","Iowa State","Big 12","0.5102","0.8014","0.1563","0.3907","0.58","0.696","0.521","0.657"
"2021","4427105","Max Duggan","QB","TCU","Big 12","0.4225","0.7133","0.2101","0.3891","0.39","0.535","0.342","0.519"
"2021","4362073","Casey Thompson","QB","Texas","Big 12","0.3926","0.7294","0.1003","0.3681","0.363","0.493","0.335","0.481"
"2021","4360900","Jason Bean","QB","Kansas","Big 12","0.3566","0.5813","0.1909","0.3107","0.321","0.506","0.293","0.472"
"2021","4036419","Skylar John Thompson","QB","Kansas State","Big 12","0.3342","0.6768","0.0636","0.2695","0.333","0.458","0.254","0.496"
"2021","4431453","Deuce Vaughn","RB","Kansas State","Big 12","0.3342","0.1616","0.4768","0.3653","0.333","0.264","0.376","0.254"
"2021","4362915","Gerry Bohannon","QB","Baylor","Big 12","0.3305","0.6701","0.098","0.2749","0.386","0.363","0.351","0.394"
"2021","4427366","Breece Hall","RB","Iowa State","Big 12","0.3046","0.0716","0.5938","0.3962","0.273","0.139","0.356","0.147"
"2021","4430807","Bijan Robinson","RB","Texas","Big 12","0.2859","0.0853","0.4627","0.3405","0.313","0.128","0.279","0.213"
"2021","4362196","Leddie Brown","RB","West Virginia","Big 12","0.2841","0.0928","0.506","0.3308","0.265","0.226","0.33","0.19"
"2021","4569987","Jaylen Warren","RB","Oklahoma State","Big 12","0.2742","0.0664","0.4463","0.3021","0.288","0.192","0.316","0.197"
"2021","4431611","Caleb Williams","QB","Oklahoma","Big 12","0.2736","0.4322","0.1071","0.208","0.308","0.358","0.252","0.383"
"2021","4241224","Abram Smith","RB","Baylor","Big 12","0.2693","0.0519","0.4189","0.2962","0.222","0.242","0.317","0.186"
"2021","4690977","Donovan Smith","QB","Texas Tech","Big 12","0.2474","0.3767","0.1214","0.193","0.256","0.34","0.221","0.353"
"2021","4426339","Spencer Rattler","QB","Oklahoma","Big 12","0.2465","0.4184","0.0657","0.2105","0.276","0.304","0.248","0.301"
"2021","4259219","Henry Colombi","QB","Texas Tech","Big 12","0.2368","0.4085","0.0686","0.2164","0.24","0.257","0.188","0.303"
"2021","4682652","Devin Neal","RB","Kansas","Big 12","0.2185","0.0219","0.3723","0.2621","0.233","0.117","0.268","0.123"
"2021","4241371","Kennedy Brooks","RB","Oklahoma","Big 12","0.204","0.0207","0.399","0.2657","0.157","0.122","0.218","0.105"
"2021","4596472","Jalon Daniels","QB","Kansas","Big 12","0.1944","0.3563","0.074","0.165","0.179","0.247","0.2","0.226"
"2021","4259169","Trestan Ebner","RB","Baylor","Big 12","0.1732","0.0805","0.2371","0.1682","0.17","0.209","0.143","0.204"
"2021","4362162","SaRodorick Thompson","RB","Texas Tech","Big 12","0.1526","0.0265","0.2797","0.1608","0.15","0.132","0.207","0.106"
"2021","4685035","Zach Evans","RB","TCU","Big 12","0.1474","0.0394","0.2287","0.1775","0.166","0.063","0.161","0.098"
"2021","4429032","Hudson Card","QB","Texas","Big 12","0.1382","0.2529","0.0386","0.1074","0.121","0.236","0.117","0.199"
"2021","4426386","Roschon Johnson","RB","Texas","Big 12","0.1368","0.0382","0.2237","0.1319","0.167","0.101","0.178","0.102"
"2021","4362478","Emari Demercado","RB","TCU","Big 12","0.1246","0.0323","0.1941","0.1536","0.127","0.069","0.116","0.093"
"2021","4570561","Eric Gray","RB","Oklahoma","Big 12","0.1144","0.0598","0.1727","0.1404","0.101","0.068","0.107","0.078"
"2021","4565315","Blake Shapen","QB","Baylor","Big 12","0.113","0.2416","0.025","0.0995","0.114","0.137","0.102","0.145"
"2021","4035912","Kwamie Lassiter II","WR","Kansas","Big 12","0.1113","0.2531","0.0048","0.1036","0.121","0.123","0.083","0.145"
"2021","4429299","Tahj Brooks","RB","Texas Tech","Big 12","0.1066","0.0159","0.1979","0.1404","0.089","0.069","0.117","0.041"
"2021","4360689","Tyler Shough","QB","Texas Tech","Big 12","0.1039","0.1936","0.0158","0.0994","0.098","0.139","0.094","0.115"
"2021","4599739","Kendre Miller","RB","TCU","Big 12","0.1033","0.0323","0.1569","0.099","0.112","0.104","0.142","0.084"
"2021","4569393","Xavier White","WR","Texas Tech","Big 12","0.1026","0.0477","0.1583","0.117","0.122","0.056","0.131","0.064"
"2021","4429955","Will Howard","QB","Kansas State","Big 12","0.1011","0.1585","0.0562","0.0898","0.099","0.132","0.102","0.112"
"2021","4683062","Xavier Worthy","WR","Texas","Big 12","0.0999","0.2118","0.0026","0.1135","0.092","0.095","0.096","0.083"
