"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2019","4055171","Anthony Gordon","QB","Washington State","Pac-12","0.8065","0.9838","0.1886","0.7971","0.83","0.871","0.768","0.84"
"2019","3915436","Steven Montez","QB","Colorado","Pac-12","0.5546","0.9951","0.1134","0.4659","0.582","0.771","0.455","0.759"
"2019","4426348","Jayden Daniels","QB","Arizona State","Pac-12","0.5414","0.89","0.2265","0.4958","0.544","0.685","0.417","0.676"
"2019","4035003","Jacob Eason","QB","Washington","Pac-12","0.5283","0.9904","0.0635","0.4485","0.544","0.715","0.427","0.709"
"2019","4038941","Justin Herbert","QB","Oregon","Pac-12","0.5251","0.9861","0.078","0.4207","0.553","0.755","0.466","0.723"
"2019","4367178","Dorian Thompson-Robinson","QB","UCLA","Pac-12","0.5151","0.8498","0.1859","0.5155","0.457","0.639","0.347","0.641"
"2019","3124900","Jake Luton","QB","Oregon State","Pac-12","0.5058","0.8964","0.0562","0.4797","0.466","0.623","0.363","0.642"
"2019","4428512","Kedon Slovis","QB","USC","Pac-12","0.4804","0.7666","0.0686","0.4723","0.481","0.539","0.428","0.533"
"2019","4035671","Tyler Huntley","QB","Utah","Pac-12","0.4687","0.9599","0.1573","0.4342","0.409","0.652","0.386","0.602"
"2019","4039602","Khalil Tate","QB","Arizona","Pac-12","0.428","0.6667","0.1809","0.3824","0.401","0.584","0.337","0.539"
"2019","4242408","Chase Garbers","QB","California","Pac-12","0.3643","0.5964","0.158","0.3258","0.354","0.494","0.35","0.418"
"2019","4242873","Eno Benjamin","RB","Arizona State","Pac-12","0.3499","0.1271","0.588","0.3853","0.376","0.272","0.454","0.237"
"2019","4242546","Davis Mills","QB","Stanford","Pac-12","0.339","0.5475","0.0613","0.3303","0.351","0.382","0.297","0.371"
"2019","4035676","Zack Moss","RB","Utah","Pac-12","0.3169","0.0895","0.4718","0.3342","0.363","0.241","0.347","0.257"
"2019","3931401","Cameron Scarlett","RB","Stanford","Pac-12","0.2935","0.0701","0.629","0.3153","0.311","0.242","0.347","0.245"
"2019","4372721","Christopher Brown Jr.","RB","California","Pac-12","0.2786","0.0685","0.4811","0.3399","0.282","0.174","0.33","0.181"
