"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2021","4360131","Holton Ahlers","QB","East Carolina","American Athletic","0.5799","0.9728","0.182","0.4879","0.552","0.773","0.468","0.792"
"2021","4360271","Tanner Mordecai","QB","SMU","American Athletic","0.5795","0.954","0.136","0.4698","0.601","0.784","0.538","0.762"
"2021","4239086","Desmond Ridder","QB","Cincinnati","American Athletic","0.5764","0.9691","0.1977","0.5212","0.582","0.715","0.49","0.748"
"2021","4606194","Seth Henigan","QB","Memphis","American Athletic","0.5532","0.8763","0.1512","0.5095","0.552","0.632","0.421","0.686"
"2021","4685039","Michael Pratt","QB","Tulane","American Athletic","0.5459","0.8921","0.1914","0.5185","0.506","0.6","0.484","0.611"
"2021","4360175","Clayton Tune","QB","Houston","American Athletic","0.5387","0.9204","0.1482","0.4462","0.605","0.634","0.529","0.66"
"2021","4362365","Davis Brin","QB","Tulsa","American Athletic","0.5043","0.9946","0.0926","0.4317","0.467","0.741","0.386","0.704"
"2021","4433969","Timmy McClain","QB","South Florida","American Athletic","0.4522","0.7507","0.2137","0.4006","0.476","0.552","0.341","0.592"
"2021","4597499","Mikey Keene","QB","UCF","American Athletic","0.3473","0.6897","0.0398","0.248","0.376","0.52","0.299","0.518"
"2021","4427914","D'Wan Mathis","WR","Temple","American Athletic","0.3338","0.5323","0.1033","0.3067","0.332","0.404","0.267","0.406"
"2021","4683282","Justin Lynch","RB","Temple","American Athletic","0.3074","0.4083","0.1915","0.2867","0.286","0.378","0.29","0.335"
"2021","4686164","Tai Lavatai","QB","Navy","American Athletic","0.2931","0.616","0.232","0.2834","0.245","0.357","0.315","0.293"
"2021","4372019","Jerome Ford","RB","Cincinnati","American Athletic","0.2742","0.0523","0.4897","0.3092","0.275","0.184","0.335","0.159"
"2021","4244599","Shamari Brooks","RB","Tulsa","American Athletic","0.2356","0.0242","0.4131","0.2623","0.293","0.099","0.293","0.152"
"2021","4596334","Keaton Mitchell","RB","East Carolina","American Athletic","0.2272","0.0612","0.3963","0.283","0.259","0.103","0.24","0.141"
"2021","4680018","Alton McCaskill","RB","Houston","American Athletic","0.2198","0.0469","0.3967","0.2746","0.175","0.175","0.215","0.157"
"2021","4371870","Isaac Ruoss","FB","Navy","American Athletic","0.2159","0.024","0.2535","0.2052","0.245","0.209","0.306","0.142"
"2021","4590347","Rahjai Harris","RB","East Carolina","American Athletic","0.2146","0.059","0.3733","0.2453","0.22","0.141","0.275","0.124"
"2021","4430067","Jaren Mangham","RB","South Florida","American Athletic","0.1911","0.0136","0.337","0.2044","0.192","0.139","0.332","0.092"
"2021","4428557","Tyjae Spears","RB","Tulane","American Athletic","0.1851","0.05","0.3235","0.179","0.194","0.206","0.191","0.189"
