"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2019","4428063","Tre Mosley","WR","Michigan State","Big Ten","0.0314","0.0625","0","0.0307","0.018","0.06","0.02","0.039"
"2019","4361262","JJ Jefferson","WR","Northwestern","Big Ten","0.0313","0.0794","0","0.0402","0.019","0.039","0.011","0.035"
"2019","4258191","Dylan McCaffrey","QB","Michigan","Big Ten","0.0306","0.0371","0.0254","0.0159","0.047","0.043","0.03","0.051"
"2019","4382466","Jalen Nailor","WR","Michigan State","Big Ten","0.0303","0.0491","0.0118","0.0256","0.043","0.027","0.035","0.032"
"2019","4035651","Ramaud Chiaokhiao-Bowman","WR","Northwestern","Big Ten","0.0288","0.073","0","0.0186","0.027","0.056","0.026","0.042"
"2019","4360400","Daniel Barker","TE","Illinois","Big Ten","0.0283","0.0607","0","0.0229","0.022","0.054","0.033","0.031"
"2019","4036275","Sean McKeon","TE","Michigan","Big Ten","0.0282","0.0594","0","0.0239","0.04","0.025","0.026","0.035"
"2019","4241931","Carlos Carriere","WR","Maryland","Big Ten","0.0272","0.0532","0","0.0276","0.027","0.031","0.007","0.041"
"2019","3916587","Tyler Mabry","TE","Maryland","Big Ten","0.0272","0.0532","0","0.0315","0.022","0.031","0.027","0.021"
"2019","4372041","Brian Cobbs","WR","Maryland","Big Ten","0.0272","0.0532","0","0.0315","0.033","0.015","0.027","0.021"
"2019","4427609","Rahmir Johnson","RB","Nebraska","Big Ten","0.0263","0.0096","0.0383","0.0316","0.02","0.023","0.019","0.028"
"2019","4569439","David Ellis","RB","Indiana","Big Ten","0.026","0.0442","0.0053","0.0339","0.014","0.025","0.033","0.015"
"2019","4241954","Matt Dotson","TE","Michigan State","Big Ten","0.0258","0.0513","0","0.0205","0.036","0.027","0.03","0.032"
"2019","4569371","Isaiah Williams","WR","Illinois","Big Ten","0.0258","0.0369","0.0166","0.0229","0.026","0.036","0.005","0.042"
"2019","4428796","Casey Washington","WR","Illinois","Big Ten","0.0258","0.0554","0","0.02","0.029","0.03","0.027","0.031"
"2019","4382468","La'Darius Jefferson","RB","Michigan State","Big Ten","0.0258","0.0112","0.0427","0.0256","0.022","0.033","0.035","0.023"
"2019","4372039","Dontay Demus","WR","Maryland","Big Ten","0.0255","0.0498","0","0.0157","0.027","0.046","0.04","0.026"
"2019","4035773","Mason Stokke","FB","Wisconsin","Big Ten","0.0252","0.0218","0.0279","0.0265","0.011","0.038","0.044","0"
"2019","4430027","Sam LaPorta","TE","Iowa","Big Ten","0.0238","0.0481","0","0.0285","0.015","0.034","0.013","0.026"
