"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2022","4430590","Payton Thorne","QB","Michigan State","Big Ten","0.5688","0.9475","0.1192","0.4779","0.59","0.738","0.485","0.745"
"2022","4426444","Connor Bazelak","QB","Indiana","Big Ten","0.5292","0.8588","0.0672","0.5395","0.49","0.578","0.383","0.611"
"2022","4567097","Taulia Tagovailoa","QB","Maryland","Big Ten","0.5159","0.8584","0.1375","0.4706","0.511","0.611","0.402","0.659"
"2022","4432577","C.J. Stroud","QB","Ohio State","Big Ten","0.4949","0.95","0.0768","0.4396","0.504","0.627","0.425","0.676"
"2022","4260394","Aidan O'Connell","QB","Purdue","Big Ten","0.4885","0.8393","0.0439","0.407","0.521","0.643","0.374","0.705"
"2022","4259592","Sean Clifford","QB","Penn State","Big Ten","0.464","0.8412","0.1114","0.3726","0.495","0.626","0.448","0.598"
"2022","4360480","Spencer Petras","QB","Iowa","Big Ten","0.4386","0.8094","0.0691","0.3636","0.395","0.638","0.315","0.603"
"2022","4362073","Casey Thompson","QB","Nebraska","Big Ten","0.428","0.8006","0.0928","0.3902","0.403","0.554","0.366","0.51"
"2022","4240391","Tommy DeVito","QB","Illinois","Big Ten","0.4255","0.8568","0.0861","0.3219","0.431","0.625","0.394","0.594"
"2022","4433970","J.J. McCarthy","QB","Michigan","Big Ten","0.4006","0.8534","0.1046","0.3643","0.389","0.522","0.298","0.568"
"2022","4426335","Graham Mertz","QB","Wisconsin","Big Ten","0.3924","0.8656","0.0607","0.2738","0.402","0.623","0.338","0.609"
"2022","4240750","Mohamed Ibrahim","RB","Minnesota","Big Ten","0.38","0.0247","0.5681","0.4139","0.382","0.292","0.475","0.236"
"2022","4362238","Chase Brown","RB","Illinois","Big Ten","0.3678","0.0765","0.6008","0.4767","0.326","0.217","0.375","0.214"
"2022","4363033","Anthony Grant","RB","Nebraska","Big Ten","0.3187","0.0646","0.5567","0.3537","0.375","0.169","0.36","0.255"
"2022","4569609","Evan Hull","RB","Northwestern","Big Ten","0.3164","0.1415","0.4912","0.3667","0.299","0.276","0.337","0.235"
