"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2022","4688380","Cameron Ward","QB","Washington State","Pac-12","0.6972","0.992","0.2034","0.6771","0.682","0.748","0.648","0.755"
"2022","4361493","Jack Plummer","QB","California","Pac-12","0.6351","0.9691","0.0868","0.5463","0.602","0.832","0.526","0.808"
"2022","4431611","Caleb Williams","QB","USC","Pac-12","0.6197","0.9725","0.1902","0.5542","0.634","0.74","0.569","0.77"
"2022","4685201","Tanner McKee","QB","Stanford","Pac-12","0.6084","0.9621","0.1111","0.5512","0.641","0.679","0.539","0.723"
"2022","4697623","Jayden de Laura","QB","Arizona","Pac-12","0.6003","0.9365","0.1406","0.5606","0.564","0.771","0.464","0.761"
"2022","4360423","Michael Penix Jr.","QB","Washington","Pac-12","0.5988","0.9596","0.0747","0.6018","0.576","0.626","0.447","0.71"
"2022","4367178","Dorian Thompson-Robinson","QB","UCLA","Pac-12","0.5295","0.9041","0.2","0.4955","0.481","0.69","0.449","0.665"
"2022","4426338","Bo Nix","QB","Oregon","Pac-12","0.5272","0.9492","0.167","0.508","0.471","0.654","0.483","0.618"
"2022","4362075","Cameron Rising","QB","Utah","Pac-12","0.4607","0.8552","0.1298","0.4565","0.414","0.523","0.358","0.575"
"2022","4569184","Trenton Bourguet","QB","Arizona State","Pac-12","0.3328","0.5474","0.0601","0.2392","0.414","0.405","0.353","0.443"
"2022","4240350","Xazavian Valladay","RB","Arizona State","Pac-12","0.3298","0.0949","0.6431","0.4186","0.279","0.23","0.378","0.184"
"2022","4369839","JT Shrout","QB","Colorado","Pac-12","0.2927","0.5262","0.05","0.295","0.266","0.34","0.212","0.342"
"2022","4360230","Emory Jones","QB","Arizona State","Pac-12","0.2918","0.4526","0.0883","0.2392","0.284","0.413","0.199","0.425"
"2022","4685489","Jadyn Ott","RB","California","Pac-12","0.2778","0.1049","0.5764","0.3254","0.285","0.186","0.324","0.192"
"2022","4431114","Ben Gulbranson","QB","Oregon State","Pac-12","0.2748","0.6135","0.0599","0.2621","0.253","0.342","0.168","0.388"
"2022","4426385","Zach Charbonnet","RB","UCLA","Pac-12","0.2572","0.1027","0.398","0.2557","0.3","0.185","0.331","0.18"
"2022","4372568","Nakia Watson","RB","Washington State","Pac-12","0.1997","0.058","0.4483","0.2029","0.195","0.201","0.261","0.157"
"2022","4808830","Damien Martinez","RB","Oregon State","Pac-12","0.1995","0.0215","0.3194","0.1959","0.212","0.197","0.263","0.145"
"2022","4569156","Michael Wiley","RB","Arizona","Pac-12","0.184","0.081","0.3375","0.186","0.2","0.139","0.27","0.117"
"2022","4370813","Wayne Taulapapa","RB","Washington","Pac-12","0.1788","0.0579","0.3582","0.1792","0.202","0.151","0.221","0.145"
"2022","4431870","Casey Filkins","RB","Stanford","Pac-12","0.1761","0.0442","0.3664","0.1884","0.152","0.195","0.209","0.137"
"2022","4432631","Noah Whittington","RB","Oregon","Pac-12","0.1757","0.0531","0.2823","0.1686","0.225","0.117","0.218","0.13"
"2022","4360691","Travis Dye","RB","USC","Pac-12","0.173","0.0421","0.3333","0.2021","0.155","0.13","0.219","0.084"
"2022","4569330","Austin Jones","RB","USC","Pac-12","0.164","0.0531","0.2998","0.1792","0.186","0.101","0.192","0.113"
"2022","4775136","Owen McCown","QB","Colorado","Pac-12","0.1605","0.2674","0.05","0.1331","0.15","0.213","0.145","0.203"
"2022","4426696","Micah Bernard","RB","Utah","Pac-12","0.1498","0.095","0.1966","0.15","0.179","0.103","0.134","0.163"
"2022","4360083","Tavion Thomas","RB","Utah","Pac-12","0.1457","0.0136","0.2576","0.1457","0.15","0.138","0.19","0.099"
"2022","4360824","Chance Nolan","QB","Oregon State","Pac-12","0.1434","0.3282","0.0259","0.1247","0.134","0.204","0.069","0.242"
"2022","4362841","Deshaun Fenwick","RB","Oregon State","Pac-12","0.1398","0.0123","0.2255","0.1578","0.178","0.046","0.19","0.066"
"2022","4569594","Cameron Davis","RB","Washington","Pac-12","0.1289","0.0333","0.2706","0.1239","0.132","0.14","0.206","0.076"
"2022","4575665","Jacob Cowing","WR","Arizona","Pac-12","0.1168","0.1969","0.0063","0.0943","0.128","0.146","0.071","0.187"
"2022","4360652","Deion Smith","RB","Colorado","Pac-12","0.1159","0.0291","0.2125","0.1331","0.126","0.087","0.115","0.093"
"2022","4430834","Jalen McMillan","WR","Washington","Pac-12","0.1143","0.1912","0.0026","0.0996","0.119","0.145","0.099","0.145"
"2022","4431299","Rome Odunze","WR","Washington","Pac-12","0.1133","0.186","0.0077","0.1173","0.079","0.151","0.063","0.145"
"2022","4635009","J.Michael Sturdivant","WR","California","Pac-12","0.1114","0.1749","0.0069","0.1045","0.113","0.132","0.104","0.125"
"2022","4429184","Elijhah Badger","WR","Arizona State","Pac-12","0.1109","0.187","0.0141","0.0997","0.126","0.127","0.115","0.118"
