"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2021","4360056","Ben Bryant","QB","Eastern Michigan","Mid-American","0.5306","0.8624","0.1099","0.5203","0.487","0.609","0.404","0.635"
"2021","4244068","Dustin Crum","QB","Kent State","Mid-American","0.5238","0.9378","0.2092","0.5089","0.531","0.543","0.42","0.633"
"2021","4039210","Drew Plitt","QB","Ball State","Mid-American","0.4816","0.8092","0.122","0.4038","0.442","0.688","0.407","0.639"
"2021","4239937","Matt McDonald","QB","Bowling Green","Mid-American","0.4749","0.7681","0.1006","0.4106","0.464","0.583","0.436","0.561"
"2021","4362230","Kaleb Eleby","QB","Western Michigan","Mid-American","0.4606","0.9742","0.1016","0.4037","0.436","0.615","0.361","0.656"
"2021","4427191","Dequan Finn","QB","Toledo","Mid-American","0.4319","0.6642","0.2059","0.3434","0.453","0.581","0.348","0.586"
"2021","4241965","Rocky Lombardi","QB","Northern Illinois","Mid-American","0.4307","0.9558","0.1351","0.3094","0.422","0.697","0.369","0.651"
"2021","4427243","Brett Gabbert","QB","Miami (OH)","Mid-American","0.4193","0.7154","0.1114","0.4025","0.4","0.49","0.409","0.441"
"2021","4430431","Kurtis Rourke","QB","Ohio","Mid-American","0.3968","0.7476","0.1201","0.387","0.387","0.442","0.308","0.465"
"2021","4428119","Lew Nichols","RB","Central Michigan","Mid-American","0.3572","0.1036","0.5847","0.4104","0.313","0.299","0.415","0.261"
"2021","4240781","Bryant Koback","RB","Toledo","Mid-American","0.2859","0.0802","0.4877","0.3764","0.26","0.138","0.293","0.172"
"2021","4570259","Daniel Richardson","QB","Central Michigan","Mid-American","0.2856","0.5855","0.0254","0.2463","0.313","0.333","0.234","0.361"
"2021","4239714","Kyle Vantrease","QB","Buffalo","Mid-American","0.2659","0.5804","0.0275","0.2363","0.225","0.395","0.152","0.428"
"2021","4430468","Marquez Cooper","RB","Kent State","Mid-American","0.2308","0.0311","0.3853","0.2478","0.221","0.226","0.273","0.167"
"2021","4714365","Carson Steele","RB","Ball State","Mid-American","0.2046","0.0197","0.4122","0.2412","0.221","0.108","0.258","0.116"
"2021","4428732","Sean Tyler","RB","Western Michigan","Mid-American","0.2043","0.0336","0.3249","0.2297","0.192","0.178","0.212","0.158"
"2021","4382468","La'Darius Jefferson","RB","Western Michigan","Mid-American","0.1989","0.0103","0.3321","0.2065","0.212","0.161","0.267","0.124"
"2021","4368768","DJ Irons","QB","Akron","Mid-American","0.1917","0.265","0.1065","0.1633","0.233","0.193","0.169","0.248"
"2021","4568336","Zach Gibson","QB","Akron","Mid-American","0.1917","0.3169","0.0452","0.18","0.21","0.186","0.188","0.204"
"2021","4373454","Dylan McDuffie","RB","Buffalo","Mid-American","0.1753","0.0409","0.2833","0.1813","0.175","0.175","0.232","0.107"
"2021","4570276","De'Montre Tuggle","RB","Ohio","Mid-American","0.1734","0.0518","0.2742","0.1858","0.185","0.13","0.189","0.147"
"2021","4362260","Carter Bradley","QB","Toledo","Mid-American","0.1696","0.3133","0.0294","0.1374","0.161","0.24","0.171","0.211"
"2021","4056052","Armani Rogers","QB","Ohio","Mid-American","0.1676","0.1553","0.1802","0.1455","0.153","0.232","0.178","0.189"
"2021","4363148","AJ Mayer","QB","Miami (OH)","Mid-American","0.1628","0.2713","0.0501","0.1424","0.139","0.228","0.101","0.226"
