"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2019","3921685","Josh Love","QB","San José State","Mountain West","0.6281","0.9819","0.0432","0.6134","0.595","0.804","0.513","0.716"
"2019","4242995","Jorge Reyna","QB","Fresno State","Mountain West","0.6","0.9795","0.2061","0.516","0.578","0.863","0.532","0.76"
"2019","4036378","Jordan Love","QB","Utah State","Mountain West","0.5871","0.9618","0.1525","0.5124","0.651","0.719","0.453","0.771"
"2019","4038220","Cole McDonald","QB","Hawai'i","Mountain West","0.5837","0.8146","0.2075","0.5795","0.565","0.635","0.517","0.628"
"2019","4034857","Patrick O'Brien","QB","Colorado State","Mountain West","0.4824","0.7722","0.1175","0.4429","0.423","0.699","0.361","0.62"
"2019","3921648","Ryan Agnew","QB","San Diego State","Mountain West","0.4622","0.9325","0.1029","0.3367","0.485","0.717","0.324","0.679"
"2019","4361435","Carson Strong","QB","Nevada","Mountain West","0.46","0.774","0.0773","0.4342","0.48","0.541","0.333","0.55"
"2019","4361566","Kenyon Oblad","QB","UNLV","Mountain West","0.4016","0.7655","0.0627","0.3592","0.386","0.507","0.268","0.548"
"2019","4240350","Xazavian Valladay","RB","Wyoming","Mountain West","0.3097","0.0545","0.4516","0.4058","0.308","0.159","0.292","0.195"
"2019","4243003","Ronnie Rivers","RB","Fresno State","Mountain West","0.3","0.1333","0.4903","0.3848","0.297","0.144","0.269","0.205"
"2019","4052178","Charles Williams","RB","UNLV","Mountain West","0.2883","0.0254","0.5504","0.3786","0.297","0.16","0.307","0.165"
"2019","4039390","Tevaka Tuioti","QB","New Mexico","Mountain West","0.2823","0.5675","0.0841","0.2507","0.266","0.392","0.234","0.346"
"2019","4382332","Donald Hammond III","QB","Air Force","Mountain West","0.2812","0.8984","0.1699","0.2161","0.287","0.418","0.248","0.455"
"2019","4426499","Hank Bachmeier","QB","Boise State","Mountain West","0.2679","0.4832","0.0593","0.1972","0.302","0.395","0.216","0.41"
"2019","4361444","Toa Taua","RB","Nevada","Mountain West","0.2635","0.081","0.5138","0.3305","0.273","0.168","0.284","0.182"
"2019","4361690","Sean Chambers","QB","Wyoming","Mountain West","0.2546","0.4618","0.1537","0.1623","0.256","0.44","0.283","0.355"
"2019","3918034","Gerold Bright","RB","Utah State","Mountain West","0.2386","0.0845","0.4425","0.306","0.219","0.151","0.296","0.11"
"2019","4360719","Kadin Remsberg","RB","Air Force","Mountain West","0.2225","0.0313","0.2629","0.2216","0.258","0.185","0.238","0.191"
"2019","4429835","George Holani","RB","Boise State","Mountain West","0.2222","0.0672","0.3856","0.2911","0.22","0.1","0.267","0.082"
"2019","4239975","Taven Birdow","FB","Air Force","Mountain West","0.2066","0.0078","0.2482","0.2438","0.197","0.164","0.228","0.107"
"2019","4255939","DeJon Packer","RB","San José State","Mountain West","0.2023","0.0765","0.4424","0.1961","0.218","0.196","0.314","0.142"
"2019","3914569","Jaylon Henderson","QB","Boise State","Mountain West","0.1859","0.3025","0.0742","0.1408","0.195","0.263","0.18","0.256"
"2019","3921652","Juwan Washington","RB","San Diego State","Mountain West","0.1838","0.0554","0.2951","0.2253","0.184","0.122","0.221","0.113"
"2019","4256085","Miles Reed","RB","Hawai'i","Mountain West","0.1737","0.0051","0.464","0.2023","0.167","0.12","0.205","0.117"
