"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2020","4428512","Kedon Slovis","QB","USC","Pac-12","0.6382","0.9964","0.0643","0.6294","0.579","0.775","0.436","0.791"
"2020","4242408","Chase Garbers","QB","California","Pac-12","0.6105","0.9804","0.1818","0.5385","0.574","0.742","0.512","0.78"
"2020","4360689","Tyler Shough","QB","Oregon","Pac-12","0.5446","0.8731","0.2477","0.5","0.522","0.722","0.43","0.729"
"2020","4242546","Davis Mills","QB","Stanford","Pac-12","0.5317","0.8678","0.1148","0.4754","0.529","0.659","0.512","0.646"
"2020","4569598","Dylan Morris","QB","Washington","Pac-12","0.4755","0.9909","0.1097","0.339","0.448","0.782","0.382","0.766"
"2020","4040880","Sam Noyer","QB","Colorado","Pac-12","0.4619","0.9011","0.1591","0.2959","0.531","0.677","0.413","0.684"
"2020","4426348","Jayden Daniels","QB","Arizona State","Pac-12","0.4603","0.9674","0.1688","0.3782","0.475","0.66","0.274","0.701"
"2020","4038809","Jake Bentley","QB","Utah","Pac-12","0.4513","0.7888","0.1461","0.4371","0.352","0.638","0.373","0.528"
"2020","4360654","Jarek Broussard","RB","Colorado","Pac-12","0.3722","0.0714","0.5795","0.4898","0.299","0.26","0.376","0.204"
"2020","4367178","Dorian Thompson-Robinson","QB","UCLA","Pac-12","0.3716","0.6905","0.1518","0.3797","0.307","0.505","0.24","0.455"
"2020","4569330","Austin Jones","RB","Stanford","Pac-12","0.3634","0.1233","0.6612","0.4208","0.37","0.22","0.374","0.248"
"2020","4427351","Grant Gunnell","QB","Arizona","Pac-12","0.3123","0.5025","0.0793","0.3503","0.256","0.354","0.198","0.336"
"2020","4035826","Demetric Felton","RB","UCLA","Pac-12","0.3074","0.1286","0.4323","0.3165","0.325","0.253","0.376","0.25"
"2020","4240796","Tristan Gebbia","QB","Oregon State","Pac-12","0.3047","0.562","0.0526","0.3303","0.221","0.36","0.188","0.383"
"2020","4374033","Jermar Jefferson","RB","Oregon State","Pac-12","0.2924","0.0455","0.5344","0.2534","0.43","0.19","0.436","0.213"
"2020","4430635","Will Plummer","QB","Arizona","Pac-12","0.2904","0.4179","0.1341","0.2357","0.291","0.392","0.244","0.384"
