"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2020","4374350","Asher O'Hara","QB","Middle Tennessee","Conference USA","0.7306","0.9335","0.5084","0.641","0.769","0.846","0.683","0.879"
"2020","4259269","Chris Reynolds","QB","Charlotte","Conference USA","0.5459","0.9845","0.1591","0.5085","0.481","0.713","0.459","0.652"
"2020","4036210","Tyrrell Pigrome","QB","Western Kentucky","Conference USA","0.532","0.8005","0.2396","0.4953","0.475","0.677","0.412","0.664"
"2020","4430686","Grant Wells","QB","Marshall","Conference USA","0.485","0.9586","0.1217","0.4211","0.528","0.543","0.411","0.642"
"2020","4575668","Gavin Hardison","QB","UTEP","Conference USA","0.4184","0.8252","0.0697","0.3333","0.411","0.583","0.289","0.596"
"2020","4258236","Nick Tronti","QB","Florida Atlantic","Conference USA","0.39","0.6913","0.1493","0.3271","0.36","0.53","0.319","0.505"
"2020","4043980","Luke Anthony","QB","Louisiana Tech","Conference USA","0.3829","0.626","0.0857","0.36","0.395","0.409","0.347","0.436"
"2020","4245186","Frank Harris","QB","UT San Antonio","Conference USA","0.382","0.6657","0.1587","0.3066","0.398","0.525","0.355","0.506"
"2020","4034332","Michael Collins","QB","Rice","Conference USA","0.3363","0.6483","0.1066","0.3041","0.309","0.438","0.267","0.453"
"2020","4430104","Sincere McCormick","RB","UT San Antonio","Conference USA","0.3223","0.0605","0.5283","0.404","0.31","0.173","0.36","0.181"
"2020","4239768","Spencer Brown","RB","UAB","Conference USA","0.3157","0.0204","0.5167","0.3962","0.303","0.169","0.436","0.116"
"2020","4261912","Brenden Knox","RB","Marshall","Conference USA","0.2904","0.0345","0.4868","0.3059","0.285","0.279","0.35","0.216"
"2020","4040407","Jack Abraham","QB","Southern Mississippi","Conference USA","0.2729","0.5306","0.0501","0.2717","0.197","0.391","0.181","0.332"
"2020","4360163","Austin Aune","QB","North Texas","Conference USA","0.2719","0.5398","0.0495","0.2384","0.265","0.362","0.21","0.383"
"2020","4360900","Jason Bean","QB","North Texas","Conference USA","0.2564","0.4403","0.1038","0.2355","0.246","0.322","0.205","0.339"
"2020","4427839","Bryson Lucero","QB","UAB","Conference USA","0.2496","0.5918","0.0167","0.166","0.274","0.385","0.16","0.434"
"2020","4040434","Israel Tucker","RB","Louisiana Tech","Conference USA","0.2343","0.0416","0.4698","0.2567","0.237","0.188","0.295","0.156"
"2020","4430331","Javion Posey","WR","Florida Atlantic","Conference USA","0.2317","0.3087","0.1701","0.2009","0.226","0.282","0.193","0.287"
"2020","4575667","Deion Hankins","RB","UTEP","Conference USA","0.227","0.0041","0.4181","0.2544","0.265","0.102","0.314","0.154"
"2020","4430260","Stone Norton","QB","Florida International","Conference USA","0.2259","0.4345","0.0321","0.1695","0.2","0.303","0.156","0.33"
"2020","4433828","Khalan Griffin","RB","Rice","Conference USA","0.2193","0.0345","0.3553","0.2905","0.227","0.096","0.208","0.116"
"2020","4037568","Gaej Walker","RB","Western Kentucky","Conference USA","0.2107","0.046","0.39","0.215","0.252","0.155","0.314","0.142"
"2020","4429805","Frank Gore Jr.","RB","Southern Mississippi","Conference USA","0.2035","0.0306","0.354","0.2355","0.255","0.075","0.195","0.161"
"2020","4039467","Tre Harbison","RB","Charlotte","Conference USA","0.2029","0.0206","0.3636","0.1921","0.26","0.106","0.275","0.167"
"2020","4384187","Aaron Allen","QB","Louisiana Tech","Conference USA","0.1971","0.3273","0.0381","0.1833","0.171","0.266","0.111","0.289"
"2020","4239793","Tyler Johnston III","QB","UAB","Conference USA","0.1818","0.4041","0.0306","0.1358","0.149","0.331","0.103","0.307"
"2020","4040769","James Charles","RB","Florida Atlantic","Conference USA","0.1815","0.0609","0.2778","0.229","0.171","0.145","0.227","0.101"
"2020","4429911","JoVoni Johnson","WR","Rice","Conference USA","0.1813","0.2828","0.1066","0.1419","0.136","0.329","0.119","0.305"
"2020","4036215","Max Bortenschlager","QB","Florida International","Conference USA","0.1794","0.3448","0.0256","0.178","0.116","0.263","0.169","0.183"
"2020","4244648","Kaylan Wiggins","QB","Florida International","Conference USA","0.1528","0.2207","0.0897","0.1271","0.137","0.197","0.169","0.165"
"2020","4360932","DeAndre Torrey","RB","North Texas","Conference USA","0.1521","0.0142","0.2665","0.186","0.138","0.114","0.171","0.084"
"2020","4243830","Jaelon Darden","WR","North Texas","Conference USA","0.1495","0.3267","0.0024","0.157","0.142","0.148","0.105","0.185"
"2020","4243966","Chaton Mobley","RB","Middle Tennessee","Conference USA","0.1442","0.0332","0.2676","0.1758","0.134","0.108","0.211","0.058"
"2020","4362538","Juma Otoviano","RB","Rice","Conference USA","0.1404","0.0207","0.2284","0.1554","0.2","0.041","0.178","0.084"
"2020","4575665","Jacob Cowing","WR","UTEP","Conference USA","0.1332","0.2886","0","0.1228","0.135","0.148","0.083","0.176"
"2020","4245238","Joshua Fields","RB","UTEP","Conference USA","0.1313","0.0163","0.23","0.1842","0.097","0.093","0.099","0.085"
"2020","4362942","Tate Whatley","QB","Southern Mississippi","Conference USA","0.1309","0.2313","0.0442","0.1123","0.125","0.188","0.128","0.152"
"2020","4427630","Oscar Adaway III","RB","North Texas","Conference USA","0.1302","0.0057","0.2335","0.1395","0.146","0.087","0.162","0.084"
"2020","4259268","Victor Tucker","WR","Charlotte","Conference USA","0.1256","0.2268","0.0364","0.1356","0.099","0.128","0.101","0.129"
"2020","4363077","Kavaris Thomas","QB","Western Kentucky","Conference USA","0.1227","0.1918","0.0474","0.1059","0.12","0.142","0.103","0.154"
"2020","4570130","Jermaine Brown Jr.","RB","UAB","Conference USA","0.1223","0.049","0.1722","0.1396","0.129","0.077","0.115","0.106"
"2020","4384198","Justin Henderson","RB","Louisiana Tech","Conference USA","0.1214","0.0234","0.2413","0.15","0.114","0.078","0.132","0.078"
"2020","4370345","Sheldon Evans","RB","Marshall","Conference USA","0.1213","0.031","0.1905","0.1414","0.089","0.124","0.128","0.089"
"2020","4570497","Jarrin Pierce","WR","Middle Tennessee","Conference USA","0.1189","0.2266","0","0.0879","0.116","0.185","0.112","0.164"
"2020","4045705","Aaron McAllister","RB","Charlotte","Conference USA","0.1159","0.0567","0.1682","0.1525","0.092","0.096","0.083","0.098"
"2020","4570543","Kevin Perkins","RB","Southern Mississippi","Conference USA","0.1151","0.0204","0.1976","0.1268","0.101","0.105","0.201","0.055"
"2020","4362033","Calvin Brownholtz","QB","UTEP","Conference USA","0.1144","0.1626","0.0732","0.0965","0.124","0.148","0.099","0.144"
"2020","4570190","Jake Bailey","WR","Rice","Conference USA","0.114","0.2552","0.0102","0.1216","0.055","0.178","0.079","0.137"
"2020","4242203","Lowell Narcisse","QB","UT San Antonio","Conference USA","0.1117","0.17","0.0658","0.0946","0.096","0.16","0.104","0.143"
"2020","4243826","Tre Siggers","RB","North Texas","Conference USA","0.1108","0.0028","0.2005","0.125","0.123","0.06","0.129","0.07"
"2020","4039154","Jordan Myers","TE","Rice","Conference USA","0.1053","0.1862","0.0457","0.0946","0.1","0.096","0.109","0.126"
"2020","4429562","Micaleous Elder","WR","Charlotte","Conference USA","0.1039","0.1753","0.0409","0.1073","0.137","0.064","0.11","0.091"
"2020","4362034","Justin Garrett","WR","UTEP","Conference USA","0.1013","0.2195","0","0.0965","0.065","0.185","0.058","0.133"
"2020","4244649","Bryce Singleton","WR","Florida International","Conference USA","0.0997","0.2069","0","0.1017","0.074","0.132","0.078","0.11"
"2020","4426893","Joshua Cephus","WR","UT San Antonio","Conference USA","0.0977","0.219","0.0023","0.063","0.126","0.13","0.09","0.152"
"2020","4690070","Mitchell Tinsley","WR","Western Kentucky","Conference USA","0.096","0.1816","0.0028","0.0997","0.099","0.084","0.046","0.126"
"2020","4243459","Jakairi Moses","RB","Western Kentucky","Conference USA","0.096","0.0332","0.1643","0.109","0.099","0.084","0.082","0.089"
"2020","4427225","Zakhari Franklin","WR","UT San Antonio","Conference USA","0.0863","0.1931","0.0023","0.106","0.077","0.068","0.052","0.089"
"2020","4052236","Adrian Hardy","WR","Louisiana Tech","Conference USA","0.0843","0.1532","0","0.0733","0.092","0.104","0.095","0.092"
"2020","4384192","Smoke Harris","WR","Louisiana Tech","Conference USA","0.0814","0.1351","0.0159","0.0767","0.07","0.11","0.058","0.106"
"2020","4040967","B.J. Emmons","RB","Florida Atlantic","Conference USA","0.0792","0.0174","0.1285","0.0794","0.11","0.034","0.118","0.059"
"2020","4689988","Jason Brownlee","WR","Southern Mississippi","Conference USA","0.0789","0.1701","0","0.0761","0.077","0.098","0.06","0.097"
"2020","4245242","Ronald Awatt","RB","UTEP","Conference USA","0.0788","0.0041","0.1429","0.0877","0.07","0.083","0.14","0.027"
"2020","4430388","DeWayne McBride","RB","UAB","Conference USA","0.0777","0","0.1306","0.0868","0.095","0.031","0.096","0.048"
"2020","4570106","Myron Mitchell","WR","UAB","Conference USA","0.0777","0.1837","0.0056","0.0679","0.06","0.123","0.058","0.106"
"2020","4570491","Jayy McDonald","RB","Middle Tennessee","Conference USA","0.0761","0.0393","0.1171","0.1099","0.065","0.031","0.062","0.043"
"2020","4037377","CJ Windham","WR","Middle Tennessee","Conference USA","0.0761","0.145","0","0.0842","0.069","0.069","0.037","0.097"
"2020","4043607","Xavier Gaines","TE","Marshall","Conference USA","0.0749","0.1345","0.0291","0.0888","0.079","0.047","0.061","0.063"
"2020","4370348","Corey Gammage","WR","Marshall","Conference USA","0.0749","0.1724","0","0.0461","0.093","0.116","0.061","0.132"
"2020","4362541","Ari Broussard","RB","Rice","Conference USA","0.0731","0.0069","0.1218","0.0743","0.1","0.041","0.119","0.021"
"2020","4262016","Yusuf Ali","WR","Middle Tennessee","Conference USA","0.0729","0.139","0","0.0513","0.079","0.115","0.062","0.106"
"2020","4052238","Cee Jay Powell","WR","Louisiana Tech","Conference USA","0.0714","0.1299","0","0.09","0.075","0.039","0.079","0.037"
"2020","4362985","Brenden Brady","RB","UT San Antonio","Conference USA","0.0711","0.0231","0.1088","0.0802","0.073","0.049","0.085","0.046"
"2020","4240688","Jeremiah Holloman","WR","Florida International","Conference USA","0.0698","0.1448","0","0.0847","0.032","0.092","0.065","0.055"
"2020","4570550","Demarcus Jones","WR","Southern Mississippi","Conference USA","0.0694","0.1361","0.0118","0.0652","0.077","0.06","0.06","0.078"
"2020","4245131","Tim Jones","WR","Southern Mississippi","Conference USA","0.0678","0.1463","0","0.0543","0.067","0.105","0.047","0.097"
"2020","4360609","Malcom Davidson","RB","Florida Atlantic","Conference USA","0.0676","0.0304","0.0972","0.0888","0.073","0.034","0.042","0.059"
"2020","4037560","Xavier Lane","WR","Western Kentucky","Conference USA","0.0667","0.1279","0","0.0685","0.062","0.077","0.036","0.085"
"2020","4690073","Craig Burt Jr.","WR","Western Kentucky","Conference USA","0.0627","0.1176","0.0028","0.0654","0.058","0.058","0.046","0.069"
"2020","4430482","Joshua Simon","TE","Western Kentucky","Conference USA","0.0613","0.1176","0","0.0717","0.041","0.071","0.072","0.045"
"2020","4363409","Austin Watkins","WR","UAB","Conference USA","0.0612","0.151","0","0.0415","0.06","0.108","0.019","0.122"
"2020","4038532","Isaiah Graham","WR","Louisiana Tech","Conference USA","0.06","0.1091","0","0.0467","0.066","0.078","0.053","0.083"
"2020","4048768","Walter Dawn Jr.","WR","UTEP","Conference USA","0.06","0.122","0.007","0.0307","0.07","0.093","0.058","0.096"
"2020","4044520","Brennon Dingle","WR","UT San Antonio","Conference USA","0.0558","0.1124","0.0113","0.0458","0.054","0.068","0.047","0.076"
"2020","4244856","Austin Trammell","WR","Rice","Conference USA","0.0556","0.131","0","0.0405","0.045","0.096","0.05","0.084"
"2020","4245111","Darius Maberry","RB","Southern Mississippi","Conference USA","0.0552","0.0034","0.1003","0.0616","0.067","0.023","0.074","0.041"
"2020","4690143","LaJohntay Wester","WR","Florida Atlantic","Conference USA","0.0541","0.087","0.0278","0.028","0.067","0.077","0.067","0.074"
"2020","4690939","Greg Garner","RB","Louisiana Tech","Conference USA","0.0529","0.0104","0.1048","0.0533","0.057","0.045","0.084","0.032"
"2020","4428498","Deonte Simpson","WR","North Texas","Conference USA","0.0528","0.1165","0","0.0465","0.065","0.047","0.033","0.079"
"2020","4430126","Knowledge McDaniel","RB","Marshall","Conference USA","0.0524","0","0.0926","0.0526","0.056","0.047","0.083","0.026"
"2020","4689650","Trea Shropshire","WR","UAB","Conference USA","0.0512","0.1224","0.0028","0.0415","0.035","0.1","0.013","0.095"
"2020","4689984","Antoine Robinson","WR","Southern Mississippi","Conference USA","0.0489","0.1054","0","0.0616","0.038","0.045","0.013","0.055"
"2020","4243816","Jordan Merrell","WR","Florida Atlantic","Conference USA","0.0483","0.0913","0.0139","0.0561","0.061","0.009","0.059","0.032"
"2020","4043606","Willie Johnson","WR","Marshall","Conference USA","0.0479","0.0966","0.0106","0.0493","0.037","0.062","0.028","0.063"
"2020","4239812","Hayden Pittman","TE","UAB","Conference USA","0.0463","0.1143","0","0.0264","0.055","0.077","0.032","0.085"
"2020","4259275","Calvin Camp","RB","Charlotte","Conference USA","0.0459","0","0.0864","0.0508","0.053","0.032","0.064","0.023"
"2020","4039083","Nic Smith","RB","North Texas","Conference USA","0.0451","0.0028","0.0802","0.0465","0.046","0.034","0.076","0.013"
"2020","4241635","Josh Adkins","QB","UT San Antonio","Conference USA","0.0444","0.0951","0.0045","0.0315","0.046","0.074","0.052","0.055"
"2020","4428763","Dayton Wade","WR","Western Kentucky","Conference USA","0.044","0.0844","0","0.0436","0.05","0.039","0.021","0.061"
"2020","4689981","Don Ragsdale","RB","Southern Mississippi","Conference USA","0.0426","0.0102","0.0708","0.0326","0.072","0.023","0.067","0.041"
"2020","4370350","Artie Henry III","WR","Marshall","Conference USA","0.0404","0.0931","0","0.0461","0.037","0.039","0.033","0.037"
