"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2020","3893630","Brady White","QB","Memphis","American Athletic","0.5909","0.9954","0.1132","0.514","0.557","0.776","0.487","0.76"
"2020","4039034","Shane Buechele","QB","SMU","American Athletic","0.5678","0.9847","0.1073","0.4602","0.579","0.789","0.503","0.761"
"2020","4239086","Desmond Ridder","QB","Cincinnati","American Athletic","0.5634","0.9511","0.2282","0.5461","0.533","0.667","0.457","0.668"
"2020","4427238","Dillon Gabriel","QB","UCF","American Athletic","0.5537","0.979","0.1196","0.5132","0.516","0.703","0.384","0.741"
"2020","4360175","Clayton Tune","QB","Houston","American Athletic","0.5341","0.8521","0.1745","0.4411","0.568","0.661","0.485","0.684"
"2020","4360131","Holton Ahlers","QB","East Carolina","American Athletic","0.5026","0.9059","0.1007","0.4394","0.451","0.735","0.423","0.661"
"2020","4035409","Zach Smith","QB","Tulsa","American Athletic","0.4526","0.8634","0.0544","0.3662","0.424","0.686","0.361","0.635"
"2020","4685039","Michael Pratt","QB","Tulane","American Athletic","0.4467","0.8213","0.1757","0.4005","0.431","0.583","0.394","0.549"
"2020","4360890","Jordan McCloud","QB","South Florida","American Athletic","0.3667","0.5926","0.1209","0.3217","0.385","0.45","0.27","0.484"
"2020","4044122","Anthony Russo","QB","Temple","American Athletic","0.2994","0.5516","0.0632","0.278","0.28","0.353","0.296","0.326"
"2020","4426689","Ulysses Bentley IV","RB","SMU","American Athletic","0.2631","0.0665","0.4802","0.3186","0.256","0.177","0.24","0.206"
"2020","4037478","Gerrid Doaks","RB","Cincinnati","American Athletic","0.2402","0.0554","0.4","0.2401","0.234","0.225","0.366","0.14"
"2020","4243715","Dalen Morris","QB","Navy","American Athletic","0.2217","0.531","0.1233","0.1899","0.233","0.257","0.154","0.312"
"2020","4243731","Nelson Smith","FB","Navy","American Athletic","0.2117","0","0.2797","0.1983","0.238","0.186","0.364","0.117"
"2020","4243544","Greg McCrae","RB","UCF","American Athletic","0.1972","0.0444","0.3541","0.1895","0.216","0.177","0.295","0.137"
"2020","4590347","Rahjai Harris","RB","East Carolina","American Athletic","0.1948","0.0209","0.3681","0.2159","0.247","0.071","0.268","0.098"
"2020","3928455","Noah Johnson","QB","South Florida","American Athletic","0.193","0.2626","0.1172","0.1744","0.198","0.22","0.175","0.229"
"2020","4567507","Rodrigues Clark","RB","Memphis","American Athletic","0.1842","0.032","0.3639","0.2022","0.196","0.138","0.238","0.122"
"2020","4429501","Re'Mahn Davis","RB","Temple","American Athletic","0.1727","0.0516","0.2862","0.2018","0.179","0.112","0.184","0.135"
"2020","4039062","Kyle Porter","RB","Houston","American Athletic","0.1724","0.0514","0.3091","0.1939","0.175","0.124","0.191","0.135"
"2020","4371860","Jamale Carothers","FB","Navy","American Athletic","0.1717","0.0414","0.2137","0.2194","0.14","0.15","0.204","0.088"
"2020","4243911","Stephon Huderson","RB","Tulane","American Athletic","0.1671","0.0403","0.2594","0.1804","0.192","0.099","0.176","0.136"
"2020","4243543","Otis Anderson","RB","UCF","American Athletic","0.1629","0.0397","0.2895","0.1763","0.181","0.114","0.196","0.118"
"2020","4039669","Corey Taylor II","RB","Tulsa","American Athletic","0.1621","0.0031","0.3172","0.1972","0.171","0.08","0.231","0.067"
"2020","4361735","Re-al Mitchell","QB","Temple","American Athletic","0.1593","0.2024","0.119","0.1166","0.19","0.19","0.16","0.208"
"2020","4361802","Cameron Carroll","RB","Tulane","American Athletic","0.155","0.0202","0.2531","0.1671","0.152","0.126","0.171","0.125"
"2020","4568613","Tayvon Ruley","RB","Temple","American Athletic","0.1478","0.0198","0.2677","0.1928","0.143","0.078","0.128","0.112"
"2020","4596334","Keaton Mitchell","RB","East Carolina","American Athletic","0.1443","0.0348","0.2535","0.1894","0.143","0.062","0.127","0.086"
"2020","4243389","Calvin Austin III","WR","Memphis","American Athletic","0.1422","0.258","0.0054","0.1236","0.169","0.155","0.095","0.196"
"2020","4372526","Deneric Prince","RB","Tulsa","American Athletic","0.1361","0.0124","0.2568","0.1655","0.171","0.036","0.154","0.082"
