"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2019","3675812","Bryce Perkins","QB","Virginia","ACC","0.7705","0.9777","0.5081","0.7407","0.801","0.868","0.723","0.831"
"2019","3917793","Quentin Harris","QB","Duke","ACC","0.6159","0.9608","0.3056","0.625","0.556","0.749","0.49","0.692"
"2019","4240703","Kenny Pickett","QB","Pittsburgh","ACC","0.5778","0.9212","0.1614","0.5443","0.532","0.75","0.504","0.673"
"2019","4360310","Trevor Lawrence","QB","Clemson","ACC","0.5416","0.8998","0.1847","0.4574","0.592","0.728","0.459","0.741"
"2019","4426875","Sam Howell","QB","North Carolina","ACC","0.5295","0.9826","0.1211","0.4874","0.52","0.688","0.402","0.678"
"2019","4037213","Jamie Newman","QB","Wake Forest","ACC","0.5124","0.7847","0.2936","0.4598","0.503","0.67","0.493","0.593"
"2019","4240391","Tommy DeVito","QB","Syracuse","ACC","0.486","0.8337","0.1472","0.4243","0.49","0.646","0.419","0.603"
"2019","4362507","Jarren Williams","QB","Miami","ACC","0.4093","0.643","0.1079","0.3405","0.464","0.497","0.354","0.523"
"2019","4360578","James Graham","WR","Georgia Tech","ACC","0.4015","0.704","0.195","0.3472","0.404","0.535","0.324","0.502"
"2019","4240020","James Blackman","QB","Florida State","ACC","0.3929","0.6652","0.0988","0.341","0.391","0.53","0.3","0.508"
"2019","4239934","AJ Dillon","RB","Boston College","ACC","0.3577","0.057","0.5124","0.4364","0.395","0.185","0.481","0.179"
"2019","4240069","Malik Cunningham","QB","Louisville","ACC","0.348","0.6018","0.184","0.3043","0.309","0.529","0.326","0.417"
"2019","4240858","Hendon Hooker","QB","Virginia Tech","ACC","0.3178","0.5191","0.1969","0.2781","0.344","0.387","0.312","0.367"
"2019","4360802","Javian Hawkins","RB","Louisville","ACC","0.3135","0.021","0.514","0.3859","0.345","0.141","0.331","0.213"
"2019","4240021","Cam Akers","RB","Florida State","ACC","0.303","0.0919","0.5398","0.3256","0.349","0.186","0.391","0.219"
"2019","4361653","Devin Leary","QB","NC State","ACC","0.2825","0.4484","0.0866","0.2459","0.254","0.399","0.209","0.375"
"2019","4239996","Travis Etienne","RB","Clemson","ACC","0.267","0.0893","0.4572","0.3161","0.274","0.126","0.303","0.167"
"2019","4360569","Jordan Mason","RB","Georgia Tech","ACC","0.2574","0.0325","0.415","0.2951","0.261","0.174","0.366","0.155"
"2019","4240455","Deon Jackson","RB","Duke","ACC","0.2469","0.0966","0.4015","0.2563","0.313","0.16","0.354","0.164"
"2019","4037125","Moe Neal","RB","Syracuse","ACC","0.2266","0.0685","0.401","0.2789","0.228","0.16","0.242","0.152"
"2019","4240628","N'Kosi Perry","QB","Miami","ACC","0.2241","0.3484","0.0641","0.1973","0.238","0.267","0.174","0.293"
"2019","3929944","Deshawn McClease","RB","Virginia Tech","ACC","0.2198","0.0528","0.3378","0.2653","0.234","0.133","0.209","0.173"
"2019","4239939","Dennis Grosel","QB","Boston College","ACC","0.2181","0.5134","0.0774","0.1481","0.183","0.4","0.136","0.365"
"2019","4240096","Matt McKay","QB","NC State","ACC","0.2079","0.3319","0.0615","0.1823","0.234","0.256","0.22","0.226"
"2019","4240657","Michael Carter","RB","North Carolina","ACC","0.2058","0.0521","0.3593","0.2368","0.253","0.094","0.214","0.153"
"2019","4361579","Javonte Williams","RB","North Carolina","ACC","0.1872","0.0369","0.3368","0.223","0.15","0.172","0.232","0.108"
"2019","4035312","Anthony Brown","QB","Boston College","ACC","0.1843","0.4631","0.0511","0.1403","0.159","0.292","0.157","0.257"
"2019","3917958","Ryan Willis","QB","Virginia Tech","ACC","0.1731","0.3607","0.056","0.1403","0.167","0.272","0.144","0.232"
"2019","4360205","David Bailey","RB","Boston College","ACC","0.1723","0.0604","0.2306","0.1922","0.193","0.133","0.187","0.13"
"2019","3886609","Alex Hornibrook","QB","Florida State","ACC","0.1674","0.2998","0.0241","0.1538","0.153","0.235","0.121","0.209"
"2019","4427728","Zonovan Knight","RB","NC State","ACC","0.1647","0.0286","0.3464","0.1823","0.207","0.095","0.251","0.094"
"2019","4240631","DeeJay Dallas","RB","Miami","ACC","0.1632","0.0409","0.3353","0.2108","0.155","0.093","0.18","0.092"
"2019","4240710","A.J. Davis","RB","Pittsburgh","ACC","0.1587","0.0525","0.3056","0.17","0.202","0.101","0.164","0.142"
"2019","4037221","Cade Carney","RB","Wake Forest","ACC","0.1559","0.0145","0.2881","0.1786","0.168","0.107","0.194","0.101"
"2019","4362509","Cam'Ron Harris","RB","Miami","ACC","0.1559","0.0387","0.3207","0.1973","0.139","0.118","0.191","0.088"
"2019","4036055","Maurice Ffrench","WR","Pittsburgh","ACC","0.1307","0.2176","0.0244","0.1305","0.141","0.13","0.133","0.133"
"2019","4360805","Hassan Hall","RB","Louisville","ACC","0.1283","0.021","0.202","0.1386","0.135","0.094","0.177","0.09"
"2019","4568312","Jordan Houston","RB","NC State","ACC","0.1274","0.0418","0.243","0.1575","0.148","0.065","0.131","0.087"
"2019","4370813","Wayne Taulapapa","RB","Virginia","ACC","0.1272","0.0167","0.2946","0.1506","0.13","0.086","0.169","0.068"
"2019","4037591","Joe Reed","WR","Virginia","ACC","0.1261","0.2022","0.0216","0.1358","0.137","0.107","0.107","0.125"
"2019","4240025","Bailey Hockman","QB","NC State","ACC","0.1238","0.2066","0.0251","0.116","0.117","0.161","0.089","0.156"
"2019","4046715","Trishton Jackson","WR","Syracuse","ACC","0.1194","0.2372","0.0025","0.1098","0.133","0.144","0.121","0.131"
"2019","4240120","Emeka Emezie","WR","NC State","ACC","0.119","0.2176","0","0.1243","0.105","0.119","0.099","0.125"
"2019","4360406","Mataeo Durant","RB","Duke","ACC","0.1184","0.0548","0.1843","0.1406","0.127","0.091","0.116","0.091"
"2019","4240028","Tamorrion Terry","WR","Florida State","ACC","0.1173","0.2166","0.0096","0.1359","0.103","0.109","0.058","0.128"
"2019","4360314","Lyn-J Dixon","RB","Clemson","ACC","0.1171","0.0261","0.214","0.139","0.114","0.066","0.121","0.072"
"2019","4361994","Sam Hartman","QB","Wake Forest","ACC","0.1169","0.1988","0.0495","0.125","0.109","0.121","0.083","0.134"
"2019","4429449","Evan Conley","QB","Louisville","ACC","0.1152","0.2335","0.038","0.087","0.102","0.194","0.088","0.163"
"2019","4360306","Justyn Ross","WR","Clemson","ACC","0.1138","0.2266","0","0.1099","0.11","0.146","0.069","0.155"
"2019","4045291","Taysir Mack","WR","Pittsburgh","ACC","0.1089","0.197","0","0.0837","0.112","0.149","0.102","0.142"
"2019","4037582","Hasise Dubois","WR","Virginia","ACC","0.1067","0.1818","0.0027","0.1037","0.096","0.137","0.095","0.115"
"2019","4240838","Terrell Jana","WR","Virginia","ACC","0.1056","0.18","0.0027","0.1136","0.099","0.107","0.074","0.115"
"2019","4240661","Dazz Newsome","WR","North Carolina","ACC","0.1044","0.2126","0.0062","0.108","0.097","0.12","0.076","0.118"
"2019","4037631","Abdul Adams","RB","Syracuse","ACC","0.1035","0.0342","0.1802","0.1039","0.125","0.083","0.116","0.092"
"2019","4427709","Keshawn King","RB","Virginia Tech","ACC","0.1025","0.0323","0.1525","0.1505","0.085","0.035","0.107","0.035"
"2019","4361959","Quincy Patterson II","QB","Virginia Tech","ACC","0.0991","0.1144","0.0927","0.0765","0.096","0.156","0.102","0.125"
"2019","4567048","Kenneth Walker III","RB","Wake Forest","ACC","0.0989","0.0124","0.1798","0.1228","0.124","0.027","0.108","0.059"
"2019","3916566","K.J. Osborn","WR","Miami","ACC","0.0987","0.1634","0.0146","0.0838","0.143","0.075","0.096","0.117"
"2019","4258614","Clayton Welch","QB","Syracuse","ACC","0.0962","0.1589","0.0355","0.0682","0.099","0.149","0.079","0.138"
"2019","3700815","Kendall Hinton","WR","Wake Forest","ACC","0.0951","0.2029","0.0037","0.0871","0.076","0.143","0.054","0.136"
"2019","4373318","V'Lique Carter","WR","Pittsburgh","ACC","0.0934","0.0488","0.1565","0.0837","0.109","0.096","0.133","0.077"
"2019","4361960","Tre Turner","WR","Virginia Tech","ACC","0.0923","0.1701","0.0444","0.1046","0.089","0.087","0.074","0.087"
"2019","4240432","Sage Surratt","WR","Wake Forest","ACC","0.0922","0.2008","0","0.0759","0.091","0.138","0.079","0.122"
"2019","4239993","Tee Higgins","WR","Clemson","ACC","0.0919","0.1808","0.0023","0.0785","0.09","0.139","0.069","0.131"
"2019","4361945","Jarveon Howard","RB","Syracuse","ACC","0.0901","0.022","0.165","0.1157","0.087","0.055","0.116","0.05"
"2019","4361655","Ricky Person Jr.","RB","NC State","ACC","0.0865","0.0242","0.1704","0.1133","0.082","0.048","0.105","0.042"
"2019","4240472","Noah Gray","TE","Duke","ACC","0.0856","0.1775","0","0.0688","0.042","0.177","0.04","0.133"
"2019","4361577","Dyami Brown","WR","North Carolina","ACC","0.0848","0.1757","0.0021","0.0897","0.087","0.073","0.049","0.105"
"2019","4037293","Lucas Johnson","QB","Georgia Tech","ACC","0.0838","0.1444","0.0425","0.0903","0.069","0.103","0.041","0.1"
"2019","4429362","Jalon Calhoun","WR","Duke","ACC","0.0806","0.1567","0.0101","0.0813","0.073","0.109","0.056","0.094"
"2019","4240121","Thayer Thomas","WR","NC State","ACC","0.0769","0.1385","0.0028","0.0773","0.063","0.089","0.031","0.104"
"2019","4047728","Damon Hazelton","WR","Virginia Tech","ACC","0.0752","0.1906","0.0019","0.074","0.06","0.098","0.056","0.09"
"2019","4240022","Khalan Laborn","RB","Florida State","ACC","0.0752","0.0219","0.1349","0.0821","0.096","0.027","0.097","0.057"
"2019","4240418","Christian Beal-Smith","RB","Wake Forest","ACC","0.0741","0.0145","0.1303","0.0982","0.082","0.027","0.083","0.036"
"2019","4035995","Jawon Pass","QB","Louisville","ACC","0.0736","0.1467","0.026","0.0652","0.08","0.076","0.022","0.113"
"2019","4361952","Taj Harris","WR","Syracuse","ACC","0.0731","0.1418","0.0051","0.0861","0.068","0.066","0.023","0.096"
"2019","4426800","Ahmarean Brown","WR","Georgia Tech","ACC","0.0721","0.1733","0.0025","0.0972","0.05","0.065","0.021","0.072"
