"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2021","4566196","Will Rogers","QB","Mississippi State","SEC","0.7446","0.9469","0.1186","0.7146","0.771","0.782","0.646","0.869"
"2021","4685720","Bryce Young","QB","Alabama","SEC","0.5569","0.9551","0.0832","0.4297","0.619","0.744","0.478","0.792"
"2021","4361418","Will Levis","QB","Kentucky","SEC","0.534","0.9611","0.1832","0.4355","0.489","0.868","0.516","0.725"
"2021","4360230","Emory Jones","QB","Florida","SEC","0.5292","0.8274","0.2725","0.494","0.498","0.671","0.47","0.629"
"2021","4362874","Matt Corral","QB","Ole Miss","SEC","0.519","0.8886","0.2196","0.5011","0.505","0.581","0.392","0.644"
"2021","4685740","Max Johnson","QB","LSU","SEC","0.4947","0.837","0.1072","0.4533","0.466","0.64","0.401","0.616"
"2021","4240858","Hendon Hooker","QB","Tennessee","SEC","0.491","0.8054","0.2481","0.4895","0.442","0.566","0.39","0.581"
"2021","4426847","Zach Calzada","QB","Texas A&M","SEC","0.4591","0.8912","0.0382","0.3764","0.46","0.66","0.326","0.678"
"2021","4567149","KJ Jefferson","QB","Arkansas","SEC","0.4528","0.8651","0.1974","0.4063","0.392","0.669","0.343","0.596"
"2021","4426444","Connor Bazelak","QB","Missouri","SEC","0.4351","0.8","0.045","0.3481","0.44","0.609","0.332","0.625"
"2021","4567218","Bo Nix","QB","Auburn","SEC","0.4222","0.7017","0.1087","0.3725","0.416","0.549","0.374","0.517"
"2021","4362748","Tyler Badie","RB","Missouri","SEC","0.3714","0.1395","0.6225","0.453","0.379","0.218","0.384","0.255"
"2021","4259553","Stetson Bennett","QB","Georgia","SEC","0.3637","0.7236","0.0797","0.3181","0.341","0.515","0.263","0.534"
"2021","4433932","Mike Wright","QB","Vanderbilt","SEC","0.3227","0.4519","0.1885","0.2689","0.328","0.4","0.304","0.393"
"2021","4431375","Ken Seals","QB","Vanderbilt","SEC","0.2829","0.5091","0.0464","0.2295","0.283","0.383","0.238","0.374"
"2021","4429013","Tank Bigsby","RB","Auburn","SEC","0.28","0.0567","0.5319","0.36","0.283","0.125","0.269","0.181"
"2021","4241474","Brian Robinson Jr.","RB","Alabama","SEC","0.2789","0.0648","0.5347","0.3686","0.22","0.179","0.324","0.128"
"2021","4426891","Isaiah Spiller","RB","Texas A&M","SEC","0.2698","0.0855","0.4529","0.3049","0.298","0.147","0.32","0.178"
"2021","4426475","Tyrion Davis-Price","RB","LSU","SEC","0.255","0.0264","0.5137","0.2885","0.267","0.156","0.344","0.149"
"2021","4429079","Luke Doty","QB","South Carolina","SEC","0.2081","0.3852","0.0554","0.1875","0.181","0.289","0.149","0.276"
"2021","4570674","Kevin Harris","RB","South Carolina","SEC","0.2069","0.0449","0.351","0.2301","0.219","0.139","0.282","0.122"
"2021","4433827","Rocko Griffin","RB","Vanderbilt","SEC","0.2032","0.0364","0.3798","0.2557","0.18","0.137","0.271","0.104"
"2021","4429160","Devon Achane","RB","Texas A&M","SEC","0.1995","0.0725","0.3257","0.2418","0.194","0.109","0.242","0.112"
"2021","4429059","Jo'quavious Marks","RB","Mississippi State","SEC","0.1936","0.1349","0.3771","0.2035","0.168","0.213","0.215","0.155"
"2021","4362619","Chris Rodriguez Jr.","RB","Kentucky","SEC","0.192","0.044","0.3168","0.236","0.204","0.06","0.218","0.092"
"2021","4361777","Zamir White","RB","Georgia","SEC","0.1813","0.0288","0.3017","0.2244","0.174","0.088","0.243","0.052"
"2021","4569587","Wan'Dale Robinson","WR","Kentucky","SEC","0.1721","0.3627","0.0151","0.1679","0.175","0.192","0.133","0.214"
"2021","4431948","TJ Finley","QB","Auburn","SEC","0.1644","0.2899","0.0236","0.11","0.164","0.266","0.174","0.233"
"2021","4432545","Jabari Small","RB","Tennessee","SEC","0.1591","0.0268","0.2613","0.1748","0.182","0.091","0.184","0.112"
"2021","4426330","Jerrion Ealy","RB","Ole Miss","SEC","0.1577","0.0668","0.2323","0.1738","0.144","0.147","0.171","0.123"
"2021","4689338","Dillon Johnson","RB","Mississippi State","SEC","0.1535","0.0886","0.3559","0.1969","0.125","0.109","0.159","0.088"
"2021","4379399","James Cook","RB","Georgia","SEC","0.1506","0.0697","0.2144","0.1656","0.157","0.099","0.178","0.096"
"2021","4567246","Snoop Conner","RB","Ole Miss","SEC","0.1397","0.0334","0.2269","0.149","0.15","0.115","0.202","0.087"
"2021","4248558","Jason Brown","QB","South Carolina","SEC","0.1383","0.2823","0.0139","0.1222","0.119","0.211","0.097","0.186"
"2021","4035525","Zeb Noland","QB","South Carolina","SEC","0.1383","0.2718","0.0231","0.1108","0.13","0.193","0.072","0.219"
"2021","4240603","Malik Davis","RB","Florida","SEC","0.1345","0.0733","0.1908","0.1511","0.141","0.087","0.152","0.097"
