"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2023","4690977","Donovan Smith","QB","Houston","Big 12","0.6684","0.9531","0.3188","0.5727","0.683","0.832","0.649","0.795"
"2023","4360230","Emory Jones","QB","Cincinnati","Big 12","0.5302","0.8946","0.2603","0.4783","0.497","0.682","0.494","0.635"
"2023","4801299","Rocco Becht","QB","Iowa State","Big 12","0.5293","0.911","0.1346","0.4092","0.489","0.807","0.517","0.67"
"2023","4362159","Alan Bowman","QB","Oklahoma State","Big 12","0.512","0.8728","0.0446","0.4641","0.502","0.624","0.405","0.648"
"2023","4427238","Dillon Gabriel","QB","Oklahoma","Big 12","0.4583","0.7875","0.1501","0.4429","0.403","0.572","0.372","0.559"
"2023","4429955","Will Howard","QB","Kansas State","Big 12","0.4555","0.8447","0.127","0.413","0.424","0.58","0.445","0.52"
"2023","4889929","Quinn Ewers","QB","Texas","Big 12","0.4393","0.8165","0.0568","0.4184","0.408","0.579","0.332","0.556"
"2023","4429847","Garrett Greene","QB","West Virginia","Big 12","0.4105","0.785","0.1882","0.4027","0.382","0.475","0.33","0.496"
"2023","4565315","Blake Shapen","QB","Baylor","Big 12","0.4028","0.645","0.1108","0.375","0.39","0.462","0.374","0.449"
"2023","4426494","John Rhys Plumlee","QB","UCF","Big 12","0.3768","0.6542","0.1764","0.3407","0.368","0.479","0.3","0.49"
"2023","4431465","Behren Morton","QB","Texas Tech","Big 12","0.3558","0.6258","0.0722","0.2846","0.379","0.461","0.314","0.496"
"2023","4685401","Josh Hoover","QB","TCU","Big 12","0.338","0.5708","0.0334","0.3133","0.313","0.438","0.316","0.39"
"2023","4429299","Tahj Brooks","RB","Texas Tech","Big 12","0.3355","0.0624","0.6411","0.3955","0.298","0.275","0.398","0.191"
"2023","4428512","Kedon Slovis","QB","BYU","Big 12","0.3293","0.5693","0.0394","0.3228","0.277","0.425","0.299","0.347"
"2023","4711533","Ollie Gordon","RB","Oklahoma State","Big 12","0.3263","0.0883","0.6502","0.3632","0.345","0.233","0.421","0.22"
"2023","4360900","Jason Bean","QB","Kansas","Big 12","0.2969","0.6238","0.0837","0.2332","0.281","0.453","0.235","0.43"
"2023","4682652","Devin Neal","RB","Kansas","Big 12","0.2894","0.1003","0.4205","0.3432","0.33","0.101","0.27","0.225"
"2023","4874509","DJ Giddens","RB","Kansas State","Big 12","0.267","0.0753","0.4336","0.3086","0.26","0.197","0.264","0.201"
"2023","4565761","Emani Bailey","RB","TCU","Big 12","0.2657","0.0513","0.5655","0.2977","0.324","0.124","0.33","0.171"
"2023","4568490","RJ Harvey","RB","UCF","Big 12","0.2645","0.059","0.4228","0.2988","0.271","0.182","0.343","0.154"
"2023","4692530","Chandler Morris","QB","TCU","Big 12","0.2517","0.3819","0.0836","0.2428","0.191","0.361","0.163","0.327"
"2023","4431431","Corey Kiner","RB","Cincinnati","Big 12","0.2367","0.0351","0.3946","0.2772","0.226","0.179","0.285","0.141"
"2023","5150611","Jake Retzlaff","QB","BYU","Big 12","0.2276","0.3144","0.1242","0.2247","0.215","0.235","0.255","0.221"
"2023","4678008","Jonathon Brooks","RB","Texas","Big 12","0.1942","0.0474","0.3453","0.2069","0.221","0.135","0.241","0.142"
"2023","5081999","CJ Donaldson","RB","West Virginia","Big 12","0.19","0.0228","0.2922","0.208","0.197","0.146","0.244","0.121"
"2023","4432759","Sawyer Robertson","QB","Baylor","Big 12","0.1777","0.2684","0.0686","0.1667","0.182","0.211","0.16","0.202"
"2023","4430689","Dominic Richardson","RB","Baylor","Big 12","0.1718","0.0455","0.3272","0.2139","0.152","0.146","0.15","0.143"
"2023","4360689","Tyler Shough","QB","Texas Tech","Big 12","0.1645","0.2391","0.088","0.1688","0.162","0.171","0.138","0.184"
"2023","4918126","LJ Martin","RB","BYU","Big 12","0.1626","0.0297","0.3273","0.1709","0.194","0.098","0.166","0.155"
"2023","4433969","Timmy McClain","QB","UCF","Big 12","0.16","0.2895","0.0661","0.1679","0.132","0.17","0.104","0.189"
"2023","4870609","CJ Baxter Jr.","RB","Texas","Big 12","0.1547","0.0515","0.2611","0.1701","0.174","0.101","0.178","0.111"
"2023","4428783","Treshaun Ward","RB","Kansas State","Big 12","0.1497","0.0411","0.2441","0.1601","0.167","0.106","0.185","0.115"
"2023","4923290","Parker Jenkins","RB","Houston","Big 12","0.1487","0.0352","0.3063","0.2018","0.163","0.039","0.155","0.081"
"2023","4568694","Daniel Hishaw Jr.","RB","Kansas","Big 12","0.1466","0.0031","0.2448","0.1903","0.146","0.054","0.155","0.074"
"2023","4431342","Brennan Presley","WR","Oklahoma State","Big 12","0.1417","0.2332","0.0235","0.1278","0.141","0.163","0.115","0.176"
"2023","4684525","Eli Sanders","RB","Iowa State","Big 12","0.1413","0.0131","0.2775","0.1877","0.165","0.035","0.184","0.064"
"2023","4685545","Gavin Sawchuk","RB","Oklahoma","Big 12","0.1408","0.0336","0.2431","0.1515","0.161","0.084","0.15","0.122"
"2023","4911971","Jahiem White","RB","West Virginia","Big 12","0.1376","0.0163","0.2118","0.1707","0.151","0.057","0.12","0.101"
"2023","4921517","Dawson Pendergrass","RB","Baylor","Big 12","0.1256","0.0628","0.2032","0.0806","0.148","0.17","0.214","0.122"
"2023","4870857","Avery Johnson","QB","Kansas State","Big 12","0.1194","0.153","0.0918","0.1044","0.109","0.17","0.113","0.154"
"2023","4596472","Jalon Daniels","QB","Kansas","Big 12","0.1193","0.2288","0.0481","0.1046","0.109","0.182","0.145","0.123"
"2023","4430404","Aidan Robbins","RB","BYU","Big 12","0.1192","0.0173","0.2455","0.1297","0.128","0.098","0.127","0.1"
"2023","4900146","Cartevious Norton","RB","Iowa State","Big 12","0.1187","0.0079","0.2363","0.1446","0.131","0.053","0.143","0.085"
"2023","5078005","Abu Sama III","RB","Iowa State","Big 12","0.116","0.0209","0.217","0.1754","0.114","0.018","0.102","0.053"
"2023","4690120","Johnny Richardson","RB","UCF","Big 12","0.1124","0.0402","0.1683","0.1062","0.146","0.085","0.104","0.127"
"2023","5081926","Tawee Walker","RB","Oklahoma","Big 12","0.1094","0.0224","0.1924","0.1096","0.129","0.084","0.166","0.061"
"2023","4360282","Drake Stoops","WR","Oklahoma","Big 12","0.1083","0.2148","0.0085","0.1072","0.097","0.133","0.073","0.144"
"2023","4870607","Jackson Arnold","QB","Oklahoma","Big 12","0.1008","0.1544","0.0507","0.0886","0.1","0.139","0.069","0.148"
"2023","4685459","Nicco Marchiol","QB","West Virginia","Big 12","0.0987","0.1596","0.0627","0.0613","0.108","0.133","0.153","0.105"
"2023","4586312","Jaylin Noel","WR","Iowa State","Big 12","0.0947","0.1832","0.0027","0.0677","0.093","0.146","0.109","0.121"
"2023","4683062","Xavier Worthy","WR","Texas","Big 12","0.0914","0.1753","0.0063","0.0966","0.081","0.101","0.071","0.097"
"2023","4426484","Marcus Major","RB","Oklahoma","Big 12","0.0888","0.0336","0.1416","0.0932","0.084","0.084","0.121","0.049"
"2023","4430577","Rashod Owens","WR","Oklahoma State","Big 12","0.0868","0.1537","0","0.0874","0.078","0.099","0.063","0.101"
"2023","4587977","Sam Brown","WR","Houston","Big 12","0.0855","0.1502","0.0031","0.0772","0.1","0.084","0.092","0.089"
"2023","4837335","Richard Reese","RB","Baylor","Big 12","0.0853","0.0173","0.1689","0.1194","0.098","0.018","0.053","0.063"
"2023","4877706","Jayden Higgins","WR","Iowa State","Big 12","0.0827","0.1623","0","0.0646","0.072","0.135","0.075","0.106"
"2023","4676889","Myles Montgomery","RB","Cincinnati","Big 12","0.0824","0.0162","0.1343","0.087","0.106","0.04","0.085","0.072"
"2023","4431273","Jalil Farooq","WR","Oklahoma","Big 12","0.078","0.1253","0.0338","0.0979","0.055","0.078","0.04","0.08"
"2023","4432551","Stacy Sneed","RB","Houston","Big 12","0.0776","0.0329","0.1406","0.1157","0.071","0.019","0.069","0.039"
"2023","4597500","Adonai Mitchell","WR","Texas","Big 12","0.0768","0.1485","0.0042","0.0851","0.075","0.067","0.043","0.09"
"2023","4430817","Xzavier Henderson","WR","Cincinnati","Big 12","0.0754","0.1757","0","0.0924","0.051","0.075","0.072","0.053"
"2023","4431487","Savion Williams","WR","TCU","Big 12","0.0746","0.1088","0.0306","0.0836","0.058","0.083","0.065","0.067"
"2023","4360075","Ryan Montgomery","RB","Cincinnati","Big 12","0.0742","0.0324","0.1074","0.0761","0.086","0.064","0.06","0.084"
"2023","4714388","Chase Roberts","WR","BYU","Big 12","0.0718","0.1262","0.0061","0.0696","0.045","0.111","0.057","0.081"
"2023","4685279","Jaydon Blue","RB","Texas","Big 12","0.0717","0.033","0.1116","0.0851","0.075","0.039","0.071","0.052"
"2023","4430914","Lawrence Arnold","WR","Kansas","Big 12","0.0708","0.1724","0.0042","0.0643","0.067","0.081","0.045","0.098"
"2023","4373062","Phillip Brooks III","WR","Kansas State","Big 12","0.0691","0.1347","0.0137","0.0626","0.064","0.08","0.06","0.082"
"2023","4685183","John Paul Richardson","WR","TCU","Big 12","0.0688","0.115","0.0084","0.0653","0.054","0.101","0.051","0.086"
"2023","4708127","Monaray Baldwin","WR","Baylor","Big 12","0.0687","0.1169","0.0106","0.0806","0.057","0.058","0.049","0.066"
"2023","4915622","Jake Strong","QB","Texas Tech","Big 12","0.0684","0.1206","0.0135","0.0579","0.078","0.062","0.054","0.096"
"2023","5151060","Cole Ballard","QB","Kansas","Big 12","0.0683","0.1254","0.0314","0.0617","0.052","0.115","0.06","0.082"
"2023","4692022","Javon Baker","WR","UCF","Big 12","0.0681","0.1609","0","0.0691","0.069","0.061","0.03","0.097"
"2023","4430723","Jared Wiley","TE","TCU","Big 12","0.0676","0.1191","0","0.0601","0.072","0.077","0.07","0.074"
"2023","4427916","Tony Mathis","RB","Houston","Big 12","0.0671","0.0258","0.125","0.0772","0.075","0.032","0.08","0.043"
