"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush","Usage FirstDown","Usage SecondDown","Usage ThirdDown","Usage StandardDowns","Usage PassingDowns"
"2020","4373934","Chevan Cordeiro","QB","Hawai'i","Mountain West","0.6719","0.9912","0.3003","0.6082","0.634","0.847","0.556","0.82"
"2020","4361435","Carson Strong","QB","Nevada","Mountain West","0.6325","0.9892","0.0647","0.5609","0.716","0.686","0.537","0.818"
"2020","4243322","Jake Haener","QB","Fresno State","Mountain West","0.6209","0.9401","0.1771","0.5598","0.627","0.747","0.537","0.76"
"2020","4035225","Nick Starkel","QB","San José State","Mountain West","0.5106","0.8797","0.0354","0.4255","0.533","0.667","0.443","0.696"
"2020","4035856","Max Gilliam","QB","UNLV","Mountain West","0.5024","0.7478","0.2083","0.4318","0.478","0.649","0.452","0.615"
"2020","4428890","Levi Williams","QB","Wyoming","Mountain West","0.431","0.8859","0.1673","0.2971","0.42","0.697","0.398","0.621"
"2020","4426499","Hank Bachmeier","QB","Boise State","Mountain West","0.4044","0.7021","0.0791","0.3041","0.392","0.625","0.316","0.595"
"2020","4243258","Jason Shelley","QB","Utah State","Mountain West","0.368","0.6022","0.1257","0.2643","0.36","0.5","0.394","0.471"
"2020","4034857","Patrick O'Brien","QB","Colorado State","Mountain West","0.3676","0.6772","0.0966","0.3017","0.318","0.567","0.31","0.485"
"2020","4052178","Charles Williams","RB","UNLV","Mountain West","0.3199","0.0826","0.6042","0.3807","0.353","0.16","0.452","0.173"
"2020","4240350","Xazavian Valladay","RB","Wyoming","Mountain West","0.2906","0.1342","0.3813","0.3543","0.275","0.202","0.243","0.25"
"2020","4243003","Ronnie Rivers","RB","Fresno State","Mountain West","0.2898","0.1236","0.5208","0.3541","0.227","0.264","0.37","0.151"
"2020","4693814","Haaziq Daniels","QB","Air Force","Mountain West","0.2853","0.8387","0.1732","0.2294","0.286","0.441","0.217","0.488"
"2020","4373661","Andrew Van Buren","RB","Boise State","Mountain West","0.2844","0.0766","0.5116","0.3351","0.32","0.135","0.333","0.189"
"2020","4374062","Trae Hall","WR","New Mexico","Mountain West","0.2757","0.4756","0.1103","0.2581","0.236","0.364","0.23","0.331"
"2020","4361607","Andrew Peasley","QB","Utah State","Mountain West","0.25","0.3867","0.1086","0.2071","0.272","0.293","0.222","0.319"
"2020","4361444","Toa Taua","RB","Nevada","Mountain West","0.2467","0.1051","0.4741","0.2989","0.223","0.161","0.244","0.166"
"2020","4361497","Carson Baker","QB","San Diego State","Mountain West","0.2308","0.5114","0.05","0.1992","0.226","0.311","0.227","0.273"
"2020","3916389","Trey Smith","RB","Wyoming","Mountain West","0.2217","0.0201","0.3385","0.2971","0.229","0.09","0.243","0.114"
"2020","4243276","Todd Centeio","QB","Colorado State","Mountain West","0.2206","0.2992","0.1517","0.1897","0.216","0.267","0.172","0.277"
"2020","4361159","Greg Bell","RB","San Diego State","Mountain West","0.2182","0.0548","0.3235","0.2797","0.21","0.118","0.248","0.123"
"2020","4572387","Jordon Brookshire","QB","San Diego State","Mountain West","0.2093","0.3607","0.1118","0.1737","0.226","0.252","0.22","0.246"
"2020","4373678","Khalil Shakir","WR","Boise State","Mountain West","0.2089","0.3319","0.0744","0.1649","0.209","0.281","0.237","0.257"
"2020","4261173","Bobby Cole","RB","New Mexico","Mountain West","0.2052","0.0267","0.3529","0.2304","0.182","0.187","0.23","0.152"
"2020","4570243","Kairee Robinson","RB","San José State","Mountain West","0.1973","0.0722","0.3584","0.234","0.192","0.118","0.207","0.135"
"2020","4361287","A'Jon Vivens","RB","Colorado State","Mountain West","0.1838","0.0315","0.3172","0.2672","0.182","0.033","0.121","0.119"
"2020","4697127","Brad Roberts","RB","Air Force","Mountain West","0.1739","0","0.2092","0.1941","0.21","0.088","0.208","0.083"
"2020","4608857","Calvin Turner","RB","Hawai'i","Mountain West","0.1735","0.1496","0.2014","0.1679","0.19","0.146","0.172","0.185"
"2020","4256085","Miles Reed","RB","Hawai'i","Mountain West","0.1625","0.0674","0.273","0.1754","0.19","0.109","0.185","0.126"
"2020","4361430","Devonte Lee","RB","Nevada","Mountain West","0.1606","0.0458","0.3448","0.1587","0.132","0.186","0.238","0.105"
"2020","4039390","Tevaka Tuioti","QB","New Mexico","Mountain West","0.159","0.2844","0.0551","0.1429","0.145","0.196","0.126","0.205"
"2020","4361432","Romeo Doubs","WR","Nevada","Mountain West","0.149","0.2399","0.0043","0.1218","0.188","0.153","0.14","0.188"
"2020","4570242","Nick Nash","WR","San José State","Mountain West","0.1431","0.1203","0.1726","0.1404","0.138","0.167","0.157","0.128"
"2020","4242328","Tre Walker","WR","San José State","Mountain West","0.1373","0.2405","0.0044","0.1064","0.138","0.186","0.164","0.155"
"2020","4428938","Dante Wright","WR","Colorado State","Mountain West","0.136","0.2205","0.0621","0.1379","0.136","0.133","0.103","0.149"
"2020","4242321","Tyler Nevens","RB","San José State","Mountain West","0.1354","0.0206","0.2832","0.1617","0.096","0.127","0.2","0.047"
"2020","4426990","Jalen Cropper","WR","Fresno State","Mountain West","0.1351","0.2135","0.026","0.0957","0.193","0.149","0.139","0.185"
"2020","4035670","Devonta'e Henry-Cole","RB","Utah State","Mountain West","0.1348","0.0442","0.2286","0.1786","0.132","0.087","0.131","0.084"
"2020","4613202","Kyle Williams","WR","UNLV","Mountain West","0.1327","0.2348","0.0104","0.125","0.096","0.202","0.043","0.192"
"2020","4569987","Jaylen Warren","RB","Utah State","Mountain West","0.1264","0.0387","0.2171","0.1571","0.132","0.087","0.121","0.101"
"2020","4361307","Trey McBride","TE","Colorado State","Mountain West","0.1176","0.252","0","0.0948","0.091","0.2","0.086","0.158"
"2020","4361438","Cole Turner","TE","Nevada","Mountain West","0.1142","0.186","0","0.1144","0.102","0.153","0.116","0.133"
"2020","3921681","Bailey Gaither","WR","San José State","Mountain West","0.1122","0.1993","0","0.1447","0.102","0.069","0.064","0.108"
"2020","4256045","Marcus McElroy","RB","Colorado State","Mountain West","0.1103","0.0079","0.2","0.1034","0.148","0.067","0.224","0.05"
"2020","4261605","Chance Bell","RB","San Diego State","Mountain West","0.1091","0.0228","0.1647","0.1059","0.091","0.134","0.121","0.102"
"2020","4243534","Emmanuel Logan-Greene","WR","New Mexico","Mountain West","0.1087","0.2","0.0331","0.0922","0.097","0.159","0.104","0.132"
"2020","4695616","Isaiah Chavez","QB","New Mexico","Mountain West","0.1006","0.1378","0.0699","0.0968","0.079","0.15","0.111","0.099"
"2020","4693791","Dae Dae Hunter","RB","Hawai'i","Mountain West","0.0994","0.0499","0.157","0.1007","0.097","0.102","0.139","0.072"
"2020","4432317","Nathaniel Jones","RB","New Mexico","Mountain West","0.0986","0","0.1801","0.0829","0.17","0.028","0.148","0.079"
"2020","4401043","Brandon Lewis","WR","Air Force","Mountain West","0.0978","0.2581","0.0654","0.1059","0.109","0.074","0.058","0.131"
"2020","4261607","Kaegun Williams","RB","San Diego State","Mountain West","0.0966","0.0137","0.15","0.0932","0.113","0.092","0.106","0.091"
