"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4036970","Christian Hayes","Army","FBS Independents","receiving","TD","0"
"3914348","Kyle Horn","UMass","FBS Independents","kickReturns","YDS","102"
"4361474","Naveon Mitchell","New Mexico State","FBS Independents","receiving","REC","18"
"4246920","DJ Stubbs","Liberty","FBS Independents","defensive","TFL","0"
"3918458","Jonathan Hood","New Mexico State","FBS Independents","defensive","SOLO","7"
"4046687","Donte Vaughn","Notre Dame","FBS Independents","defensive","SACKS","0"
"4036910","Batchlor Johnson","BYU","FBS Independents","defensive","SOLO","2"
"4246901","Remington Green","Liberty","FBS Independents","kickReturns","TD","0"
"4242369","Matt Bushman","BYU","FBS Independents","defensive","PD","0"
"4572363","Logan Darby","UMass","FBS Independents","kickReturns","LONG","0"
"4241625","Tevis Abraham","New Mexico State","FBS Independents","receiving","YDS","35"
"4361244","Devin Kaufusi","BYU","FBS Independents","defensive","TOT","10"
"4373630","Sione Finau","BYU","FBS Independents","defensive","QB HUR","0"
"4040796","Shamad Lomax","New Mexico State","FBS Independents","defensive","TFL","1.5"
"4600053","T Komoroski","Army","FBS Independents","defensive","SACKS","0"
"4426920","Tre'Shaun Clark","Liberty","FBS Independents","defensive","SACKS","4.5"
"4372766","Ja'Mion Franklin","Notre Dame","FBS Independents","defensive","QB HUR","0"
"4258584","Jafar Armstrong","Notre Dame","FBS Independents","rushing","YDS","122"
"4365504","DJ Skelton","Liberty","FBS Independents","defensive","SACKS","0"
"4373633","Isaiah Herron","BYU","FBS Independents","defensive","TD","0"
"4029885","Stephen Calvert","Liberty","FBS Independents","passing","INT","7"
"4361719","Cooper Garcia","UMass","FBS Independents","kicking","XPM","29"
"3922124","Christian Gibson","New Mexico State","FBS Independents","receiving","TD","0"
"4040793","Peyton Theisler","New Mexico State","FBS Independents","fumbles","FUM","1"
"4361240","Matthew Criddle","BYU","FBS Independents","defensive","TD","0"
"3916369","Emmanuel Esukpa","BYU","FBS Independents","fumbles","FUM","1"
"4246907","Elisha Mitchell","Liberty","FBS Independents","defensive","PD","0"
"4426992","Howard Cross III","Notre Dame","FBS Independents","defensive","PD","0"
"4577767","Johnathon Weir","UMass","FBS Independents","defensive","TD","0"
"4365481","Tyren Dupree","Liberty","FBS Independents","defensive","TD","0"
"3918448","OJ Clark","New Mexico State","FBS Independents","defensive","SACKS","0"
"4373800","Kwabena Bonsu","Army","FBS Independents","defensive","TOT","33"
"4036931","Zach Potter","Army","FBS Independents","punting","In 20","2"
"3914348","Kyle Horn","UMass","FBS Independents","receiving","TD","3"
"4373786","Ryan Duran III","Army","FBS Independents","defensive","TD","0"
"4040791","Drew Dan","New Mexico State","FBS Independents","defensive","QB HUR","0"
"4365486","Hunter Goetz","Liberty","FBS Independents","defensive","SOLO","1"
"4039029","Khalid Kareem","Notre Dame","FBS Independents","fumbles","FUM","0"
"4373785","Nolan Cockrill","Army","FBS Independents","fumbles","REC","1"
"4258594","Kurt Hinish","Notre Dame","FBS Independents","defensive","PD","0"
"-5439"," Team","BYU","FBS Independents","defensive","TOT","1"
"530626","Sawyer Powell","BYU","FBS Independents","defensive","TD","0"
"4373925","Donte Lindsey","UMass","FBS Independents","defensive","TFL","0"
"4258521","Landon Salyers","Army","FBS Independents","fumbles","REC","1"
"4256227","Tyris Lebeau","UMass","FBS Independents","interceptions","INT","1"
"4046686","Javon McKinley","Notre Dame","FBS Independents","receiving","TD","4"
"4427771","Lama Lavea","New Mexico State","FBS Independents","defensive","TD","0"
"4426433","Osita Ekwonu","Notre Dame","FBS Independents","defensive","TOT","1"
"4569957","Rashie Hodge Jr.","New Mexico State","FBS Independents","kickReturns","LONG","10"
"4426923","Kei'Trel Clark","Liberty","FBS Independents","puntReturns","NO","1"
"4572361","Cam Roberson","UMass","FBS Independents","kickReturns","YDS","19"
"4361468","Caleb Mills","New Mexico State","FBS Independents","receiving","YDS","92"
"4046657","Isaiah Kaufusi","BYU","FBS Independents","kickReturns","YDS","0"
"4361719","Cooper Garcia","UMass","FBS Independents","defensive","TD","0"
"4361715","Joseph Norwood","UMass","FBS Independents","interceptions","INT","1"
"4246886","Aidan Alves","Liberty","FBS Independents","punting","NO","54"
"4046653","Jake Oldroyd","BYU","FBS Independents","rushing","TD","0"
"4036931","Zach Potter","Army","FBS Independents","passing","PCT","0.000"
"4044529","Martin Mangram","UMass","FBS Independents","defensive","QB HUR","1"
"4046692","Chase Claypool","Notre Dame","FBS Independents","defensive","TFL","0"
"4569956","Jason Simmons Jr.","New Mexico State","FBS Independents","defensive","SOLO","42"
"4427030","Tanner Davis","UMass","FBS Independents","fumbles","FUM","0"
"3928932","Tony Nicholson","New Mexico State","FBS Independents","passing","COMPLETIONS","1"
"4427647","Jermaine Johnson Jr.","UMass","FBS Independents","defensive","TD","0"
"4373743","Brandon Walters","Army","FBS Independents","defensive","TOT","3"
"4241641","Jalen Guerrero","New Mexico State","FBS Independents","defensive","SOLO","0"
"4577361","Nathaniel Smith","Army","FBS Independents","defensive","SOLO","0"
"4372769","Lawrence Keys III","Notre Dame","FBS Independents","kickReturns","TD","0"
"4246901","Remington Green","Liberty","FBS Independents","kickReturns","NO","1"
"4036923","Kelvin Hopkins Jr.","Army","FBS Independents","passing","INT","6"
"4361254","Baylor Romney","BYU","FBS Independents","receiving","LONG","13"
"4361466","Ray Buford Jr.","New Mexico State","FBS Independents","defensive","SOLO","21"
"4040790","Jason Huntley","New Mexico State","FBS Independents","fumbles","REC","0"
"4427230","Wilson Frederic","UMass","FBS Independents","defensive","PD","0"
"4029891","Jimmy Faulks","Liberty","FBS Independents","interceptions","INT","1"
"4378754","Samuel Emilus","UMass","FBS Independents","puntReturns","LONG","-10"
"4036942","Kell Walker","Army","FBS Independents","kickReturns","YDS","0"
"4373800","Kwabena Bonsu","Army","FBS Independents","defensive","QB HUR","5"
"4572361","Cam Roberson","UMass","FBS Independents","kickReturns","TD","0"
"4361467","Matt Romero","New Mexico State","FBS Independents","passing","COMPLETIONS","2"
"4256073","Alden Tofa","BYU","FBS Independents","defensive","TOT","4"
"4372754","Jayson Ademilola","Notre Dame","FBS Independents","defensive","SOLO","9"
"4246907","Elisha Mitchell","Liberty","FBS Independents","defensive","TD","0"
"4569956","Jason Simmons Jr.","New Mexico State","FBS Independents","defensive","SACKS","0"
"4373644","Gunner Romney","BYU","FBS Independents","receiving","LONG","43"
"4036907","Sam Baldwin","BYU","FBS Independents","defensive","QB HUR","0"
"3928932","Tony Nicholson","New Mexico State","FBS Independents","defensive","TD","0"
"4430737","Kyren Williams","Notre Dame","FBS Independents","receiving","LONG","3"
"4572361","Cam Roberson","UMass","FBS Independents","defensive","TD","0"
"4372768","Phil Jurkovec","Notre Dame","FBS Independents","passing","COMPLETIONS","12"
"4427771","Lama Lavea","New Mexico State","FBS Independents","defensive","TFL","0"
"4361254","Baylor Romney","BYU","FBS Independents","fumbles","REC","0"
"4373626","Tyler Allgeier","BYU","FBS Independents","receiving","REC","3"
"4361259","Zach Wilson","BYU","FBS Independents","passing","INT","9"
"4046676","Tony Jones Jr.","Notre Dame","FBS Independents","rushing","YPC","6.0"
"4246892","Landon Brown","Liberty","FBS Independents","passing","ATT","10"
"4256240","Jake Byczko","UMass","FBS Independents","defensive","PD","1"
"4256229","Cole McCubrey","UMass","FBS Independents","kickReturns","TD","0"
"3918469","Izaiah Lottie","New Mexico State","FBS Independents","receiving","TD","0"
"4046684","John Shannon","Notre Dame","FBS Independents","fumbles","FUM","0"
"4361328","George Takacs","Notre Dame","FBS Independents","receiving","REC","2"
"3918448","OJ Clark","New Mexico State","FBS Independents","receiving","YDS","457"
"-6965"," Team","Notre Dame","FBS Independents","defensive","PD","0"
"4373633","Isaiah Herron","BYU","FBS Independents","defensive","SOLO","17"
"-6417"," Team","Liberty","FBS Independents","rushing","TD","0"
"4373644","Gunner Romney","BYU","FBS Independents","receiving","YPR","12.2"
"4241635","Josh Adkins","New Mexico State","FBS Independents","passing","ATT","437"
"4256218","Zak Simon","UMass","FBS Independents","receiving","YDS","350"
"4258447","Christian Anderson","Army","FBS Independents","passing","ATT","23"
"4361244","Devin Kaufusi","BYU","FBS Independents","defensive","QB HUR","1"
"4036929","Ryan Parker","Army","FBS Independents","fumbles","LOST","0"
"4036930","Rashaad Bolton","Army","FBS Independents","defensive","QB HUR","0"
"4034306","Josh Mack","Liberty","FBS Independents","fumbles","LOST","1"
"4372778","Shayne Simon","Notre Dame","FBS Independents","defensive","QB HUR","1"
"4256217","Jessie Britt","UMass","FBS Independents","receiving","YPR","9.8"
"4428765","Masen Wake","BYU","FBS Independents","kickReturns","AVG","0.0"
"4258447","Christian Anderson","Army","FBS Independents","passing","INT","0"
"4577362","Chris Frey","Army","FBS Independents","defensive","TFL","0"
"4372762","DJ Brown","Notre Dame","FBS Independents","defensive","PD","0"
"4040790","Jason Huntley","New Mexico State","FBS Independents","kickReturns","AVG","18.9"
