"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4035877","Chinedu Udeogu","California","Pac-12","defensive","TD","0"
"4243168","K.D. Nixon","Colorado","Pac-12","rushing","YDS","19"
"3930298","Noah Togiai","Oregon State","Pac-12","receiving","YPR","9.2"
"4360749","Thomas Booker","Stanford","Pac-12","defensive","QB HUR","2"
"4044440","Richard McNitzky","Stanford","Pac-12","defensive","PD","0"
"4426360","Joey Yellen","Arizona State","Pac-12","rushing","YPC","-5.0"
"4361113","Tuli Letuligasenoa","Washington","Pac-12","defensive","TD","0"
"3931426","Cedric Peterson","Arizona","Pac-12","receiving","YDS","412"
"-7048"," Team","Oregon State","Pac-12","passing","COMPLETIONS","0"
"4242488","Deommodore Lenoir","Oregon","Pac-12","fumbles","LOST","0"
"4046522","Devin Asiasi","UCLA","Pac-12","defensive","QB HUR","0"
"4243328","Elijah Molden","Washington","Pac-12","interceptions","INT","4"
"4367175","Kyle Philips","UCLA","Pac-12","receiving","LONG","39"
"4569135","Kyon Barrs","Arizona","Pac-12","defensive","PD","0"
"4243315","Salvon Ahmed","Washington","Pac-12","fumbles","FUM","1"
"4569594","Cameron Davis","Washington","Pac-12","rushing","YPC","3.0"
"4245154","Armani Marsh","Washington State","Pac-12","defensive","SOLO","16"
"4373480","Hank Pladson","Washington State","Pac-12","defensive","TOT","8"
"4242415","Daniel Scott","California","Pac-12","defensive","TFL","0"
"3923400","Josiah Hezekiah Bronson","Washington","Pac-12","defensive","TD","0"
"4426326","Kayvon Thibodeaux","Oregon","Pac-12","defensive","SACKS","9.0"
"4426326","Kayvon Thibodeaux","Oregon","Pac-12","defensive","QB HUR","4"
"4245699","Nathan Tilford","Arizona","Pac-12","rushing","YDS","228"
"4569242","Kuony Deng","California","Pac-12","defensive","SACKS","3.0"
"4372595","Christian Young","Arizona","Pac-12","defensive","TD","0"
"4255984","Kaleb Hayes","Oregon State","Pac-12","defensive","SACKS","0"
"4374030","Jesiah Irish","Oregon State","Pac-12","defensive","SOLO","3"
"4429981","Jordan Kerley","Arizona State","Pac-12","receiving","TD","0"
