"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4241808","Quazzel White","TCU","Big 12","defensive","TOT","1"
"4038467","Cameron Murray","Oklahoma State","Big 12","defensive","SACKS","3.5"
"4360672","Israel Antwine","Oklahoma State","Big 12","defensive","TOT","24"
"4360276","Brendan Radley-Hiles","Oklahoma","Big 12","fumbles","LOST","0"
"4259182","Cole Maxwell","Baylor","Big 12","defensive","TD","0"
"4043130","Jordyn Brooks","Texas Tech","Big 12","fumbles","FUM","0"
"3916110","Denzel Goolsby","Kansas State","Big 12","interceptions","AVG","8.0"
"4241862","Hakeem Bailey","West Virginia","Big 12","defensive","SOLO","43"
"4362073","Casey Thompson","Texas","Big 12","rushing","CAR","10"
"3928925","JaMycal Hasty","Baylor","Big 12","kickReturns","AVG","19.7"
"4571880","Jonah White","Baylor","Big 12","rushing","TD","0"
"4241389","CeeDee Lamb","Oklahoma","Big 12","puntReturns","LONG","46"
"4035524","Deshaunte Jones","Iowa State","Big 12","passing","PCT","0.500"
"4361838","Kolby Peel","Oklahoma State","Big 12","defensive","TOT","65"
"4259377","Jax Welch","Texas Tech","Big 12","rushing","CAR","5"
"4259204","James Sosinski","Kansas","Big 12","receiving","REC","7"
"4241362","Chabastin Taylor","Kansas State","Big 12","receiving","REC","10"
"4241344","Wyatt Hubert","Kansas State","Big 12","defensive","TD","0"
"4036937","Donovan Franklin","Kansas","Big 12","defensive","TOT","1"
"4361758","Zach Petersen","Iowa State","Big 12","defensive","QB HUR","3"
"4241879","Exree Loe","West Virginia","Big 12","defensive","QB HUR","0"
"4259352","Jordan Pouncey","Texas","Big 12","receiving","REC","2"
"3919592","Bryce Balous","Oklahoma State","Big 12","defensive","TFL","0"
"4038430","Rodarius Williams","Oklahoma State","Big 12","kickReturns","TD","0"
"4259356","Harry Trotter","Kansas State","Big 12","kickReturns","AVG","3.0"
"4569391","Travis Koontz","Texas Tech","Big 12","receiving","YDS","152"
"4039050","Devin Duvernay","Texas","Big 12","kickReturns","NO","11"
"4035901","Kyle Thompson","Kansas","Big 12","defensive","SACKS","0"
"4259175","Bryson Jackson","Baylor","Big 12","defensive","TOT","7"
"4035901","Kyle Thompson","Kansas","Big 12","defensive","TD","0"
"4360338","Cody McNerney","Kansas","Big 12","defensive","TFL","0"
"4259356","Harry Trotter","Kansas State","Big 12","fumbles","REC","0"
"4373041","Ricky Thomas","Kansas","Big 12","defensive","TOT","20"
"4362200","Randy Fields Jr.","West Virginia","Big 12","receiving","REC","1"
"4241247","Rory Walling","Iowa State","Big 12","defensive","QB HUR","0"
"-6249"," Team","Iowa State","Big 12","rushing","YDS","-25"
"4035559","Dylan Soehner","Iowa State","Big 12","receiving","YDS","107"
"4361864","Samuela Tuihalamaka","Oklahoma State","Big 12","defensive","TFL","2.5"
"4241377","Levi Draper","Oklahoma","Big 12","defensive","TFL","0"
"3917957","Carter Stanley","Kansas","Big 12","rushing","YDS","68"
"4241418","Jake McClure","Oklahoma State","Big 12","defensive","PD","0"
"4066035","Michael McNair","Baylor","Big 12","defensive","TOT","1"
"4362117","Keondre Coburn","Texas","Big 12","defensive","TOT","25"
"4427822","Kenny Logan Jr.","Kansas","Big 12","kickReturns","YDS","150"
"4362478","Emari Demercado","TCU","Big 12","rushing","TD","0"
"4038437","A.J. Green","Oklahoma State","Big 12","defensive","SACKS","0"
"4241240","Richard Bowens III","Iowa State","Big 12","defensive","TOT","3"
"4241397","Charleston Rambo","Oklahoma","Big 12","kickReturns","NO","3"
"4035906","Logan Klusman","Kansas","Big 12","fumbles","REC","1"
"4362196","Leddie Brown","West Virginia","Big 12","receiving","YDS","145"
"4427494","Chris Adimora","Texas","Big 12","defensive","QB HUR","0"
"4426836","Jett Bush","Texas","Big 12","defensive","SACKS","0"
"4259168","Dru Dixon","Baylor","Big 12","defensive","TFL","0"
"4241320","Hunter Kaufman","Kansas","Big 12","defensive","TD","0"
"-7951"," Team","West Virginia","Big 12","rushing","YPC","-11.4"
"4241241","Cordarrius Bailey","Iowa State","Big 12","defensive","SACKS","0"
"4569384","Jacoby Jones","Texas","Big 12","defensive","SACKS","0"
"4362477","Derius Davis","TCU","Big 12","receiving","YDS","151"
"4046558","Mike Lee","Kansas","Big 12","interceptions","YDS","-3"
"3916065","Shea Campbell","West Virginia","Big 12","defensive","SACKS","2"
"4241418","Jake McClure","Oklahoma State","Big 12","passing","TD","0"
"4360274","Ronnie Perkins","Oklahoma","Big 12","defensive","QB HUR","6"
"4569172","Jonathan Perkins","Oklahoma","Big 12","defensive","QB HUR","0"
"4362116","Moro Ojomo","Texas","Big 12","fumbles","FUM","0"
"4038460","Dillon Stoner","Oklahoma State","Big 12","defensive","PD","0"
"4360337","Elmore Hempstead Jr.","Kansas","Big 12","defensive","SOLO","7"
"4241225","R.J. Sneed","Baylor","Big 12","fumbles","REC","0"
"4569031","Darren Wilson","Iowa State","Big 12","defensive","PD","0"
"4362087","Keaontay Ingram","Texas","Big 12","rushing","YPC","5.9"
"4361736","Joseph Scates","Iowa State","Big 12","receiving","YDS","25"
"4373041","Ricky Thomas","Kansas","Big 12","interceptions","YDS","0"
"4038536","Dylan Thomas","TCU","Big 12","receiving","YDS","121"
