"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"5095851","Jackson Barker","East Carolina","American Athletic","kickReturns","NO","1"
"4428857","Logan Berryhill","South Florida","American Athletic","defensive","TD","0"
"4430741","Asyrus Simon","UT San Antonio","American Athletic","defensive","PD","1"
"4698745","Pig Cage","UT San Antonio","American Athletic","defensive","TD","0"
"4872836","Jhari Patterson","East Carolina","American Athletic","receiving","REC","20"
"4685053","Rashad Green","Tulane","American Athletic","defensive","SOLO","1"
"4427575","Jha'Quan Jackson","Tulane","American Athletic","fumbles","FUM","1"
"4430845","Darvon Hubbard","Temple","American Athletic","kickReturns","YDS","36"
"4918105","Jaylen Johnson","South Florida","American Athletic","rushing","LONG","4"
"4613037","Viczaril Alobwede","North Texas","American Athletic","defensive","TFL","1.0"
"4368113","Charles Woods","SMU","American Athletic","defensive","SOLO","23"
"4686769","Ashaad Clayton","Tulane","American Athletic","receiving","LONG","29"
"4709652","Mandel Eugene Jr.","Tulane","American Athletic","defensive","QB HUR","0"
"4428784","Damon Ward Jr.","North Texas","American Athletic","receiving","YDS","487"
"4875912","Tejhaun Palmer","UAB","American Athletic","defensive","SOLO","1"
"5077060","Amare Thomas","UAB","American Athletic","rushing","TD","0"
"5160078","DJ Johnson Jr.","East Carolina","American Athletic","defensive","SOLO","1"
"4693322","Dominic Gonnella","South Florida","American Athletic","defensive","PD","0"
"4426840","Shadrick Byrd","Charlotte","American Athletic","rushing","CAR","60"
"5095851","Jackson Barker","East Carolina","American Athletic","defensive","QB HUR","0"
"5082005","Tyriq Starks","Florida Atlantic","American Athletic","passing","YDS","35"
"5001147","Fabian Scott","Florida Atlantic","American Athletic","defensive","QB HUR","1"
"4702913","R.J. Maryland","SMU","American Athletic","defensive","PD","0"
"4427111","Michel Dukes","South Florida","American Athletic","kickReturns","NO","2"
"5151317","Robert Henry","UT San Antonio","American Athletic","receiving","TD","0"
"4570574","Cameron Miller","Memphis","American Athletic","defensive","SOLO","1"
"4565450","Je'Vaun Dabon","UT San Antonio","American Athletic","defensive","SOLO","2"
"4710867","Jaden Wheeler","Florida Atlantic","American Athletic","kickReturns","NO","1"
"4589991","Michael Larbie","Rice","American Athletic","defensive","TFL","1"
"4685087","Kamdyn Benjamin","Tulsa","American Athletic","receiving","REC","47"
"4429708","Dywan Griffin","UT San Antonio","American Athletic","defensive","PD","4"
"4360628","Kaelen Skipper","Florida Atlantic","American Athletic","defensive","TOT","11"
"4575523","Logan Lupo","Florida Atlantic","American Athletic","defensive","SOLO","2"
"4698384","Ridge Texada","North Texas","American Athletic","defensive","TD","0"
