"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4259545","D'Andre Swift","Georgia","SEC","fumbles","REC","0"
"4241463","Jerry Jeudy","Alabama","SEC","rushing","CAR","1"
"4429655","Jalen Geiger","Kentucky","SEC","defensive","QB HUR","0"
"4242175","Gabe Richardson","Arkansas","SEC","defensive","SACKS","2.5"
"4361332","Shedrick Jackson","Auburn","SEC","receiving","TD","0"
"4241473","LaBryan Ray","Alabama","SEC","defensive","SACKS","1"
"4035230","Clifford Chattman","Texas A&M","SEC","defensive","TD","0"
"3791116","Deddrick Thomas","Mississippi State","SEC","rushing","YDS","5"
"3916409","Jonathan Greenard","Florida","SEC","defensive","QB HUR","8"
"4047349","Ryley Guay","Vanderbilt","SEC","kicking","XPA","18"
"4567226","Derick Hall","Auburn","SEC","defensive","SOLO","9"
"4362619","Chris Rodriguez Jr.","Kentucky","SEC","rushing","LONG","64"
"4260001","Jordan Wright","Kentucky","SEC","defensive","QB HUR","1"
"4240907","Keldrick Carper","Texas A&M","SEC","defensive","SACKS","1"
"4038809","Jake Bentley","South Carolina","SEC","rushing","TD","0"
"3925350","Anfernee Jennings","Alabama","SEC","defensive","TD","0"
"4035452","Rashard Lawrence","LSU","SEC","defensive","SACKS","2.5"
"4035497","Kam Martin","Auburn","SEC","rushing","YPC","5.5"
"4240603","Malik Davis","Florida","SEC","rushing","CAR","34"
"3915396","Darrell Taylor","Tennessee","SEC","defensive","TOT","46"
"4259487","Sherrod Greene","South Carolina","SEC","defensive","TFL","6.5"
"3915511","Joe Burrow","LSU","SEC","passing","YPA","10.8"
"4567962","Jermaine Johnson","Georgia","SEC","defensive","SACKS","1.5"
"4362632","Chris Curry","LSU","SEC","defensive","TD","0"
"3924329","Ronnell Perkins","Missouri","SEC","defensive","TOT","17"
"4241475","Henry Ruggs III","Alabama","SEC","defensive","PD","0"
"4040975","Jared Mayden","Alabama","SEC","defensive","PD","3"
"4372016","Jaylen Waddle","Alabama","SEC","rushing","LONG","5"
"4426349","Travon Walker","Georgia","SEC","defensive","SOLO","9"
"4362619","Chris Rodriguez Jr.","Kentucky","SEC","rushing","YDS","533"
"4034955","Jeawon Taylor","Florida","SEC","defensive","TOT","27"
"4241479","Tua Tagovailoa","Alabama","SEC","fumbles","REC","0"
"4379399","James Cook","Georgia","SEC","receiving","REC","16"
"4571615","John Dixon","South Carolina","SEC","defensive","SACKS","0"
"4243546","Cordarrian Richardson","Texas A&M","SEC","defensive","TOT","1"
"3917319","Larry Pryor","Texas A&M","SEC","defensive","SOLO","7"
"3911536","Brandon Maddox","Vanderbilt","SEC","defensive","QB HUR","0"
"4567097","Taulia Tagovailoa","Alabama","SEC","rushing","YDS","-2"
"4035371","Erroll Thompson","Mississippi State","SEC","defensive","TD","0"
"4047341","Gil Barksdale","Vanderbilt","SEC","defensive","TD","0"
"4569481","Anthony Watkins","Missouri","SEC","rushing","TD","0"
"4362607","Stanley Garner","Kentucky","SEC","defensive","SACKS","0"
"4579221","Andre White Jr.","Texas A&M","SEC","defensive","QB HUR","0"
"4426407","Trey Palmer","LSU","SEC","puntReturns","YDS","65"
"3915198","Justin Young","Georgia","SEC","defensive","SOLO","3"
"4043892","Nick Oelrich","Florida","SEC","defensive","PD","0"
"3917612","Ke'Shawn Vaughn","Vanderbilt","SEC","rushing","CAR","198"
"4046334","Willie Erdman","Georgia","SEC","receiving","YDS","14"
"4568063","JaVonta Payton","Mississippi State","SEC","receiving","LONG","34"
"3915511","Joe Burrow","LSU","SEC","rushing","YDS","369"
"4040966","Trevon Diggs","Alabama","SEC","defensive","TOT","37"
"4034944","Josh Hammond","Florida","SEC","rushing","YPC","16.8"
"4567143","Ty Perine","Alabama","SEC","defensive","TD","0"
"4427190","A.J. Finley","Ole Miss","SEC","defensive","PD","0"
"4035380","Dontea Jones","Mississippi State","SEC","rushing","LONG","0"
"4242658","Dimitri Moore","Vanderbilt","SEC","defensive","QB HUR","1"
"4426349","Travon Walker","Georgia","SEC","defensive","QB HUR","1"
"4567242","Sam Williams","Ole Miss","SEC","interceptions","AVG","4.0"
"4241237","Parker White","South Carolina","SEC","rushing","LONG","3"
"4034950","Freddie Swain","Florida","SEC","defensive","SOLO","2"
"3915253","Calvin Taylor Jr.","Kentucky","SEC","defensive","TOT","36"
"3925350","Anfernee Jennings","Alabama","SEC","interceptions","TD","0"
"4242659","Dayo Odeyingbo","Vanderbilt","SEC","defensive","TD","0"
"-7352"," Team","South Carolina","SEC","passing","PCT","0.000"
"4035070","Drew Schlegel","Kentucky","SEC","kickReturns","LONG","6"
"4371977","Shaun Shivers","Auburn","SEC","fumbles","REC","0"
"4259810","Taury Dixon","Mississippi State","SEC","defensive","TFL","0"
"4040964","Ben Davis","Alabama","SEC","defensive","SACKS","1"
"4362606","Max Duffy","Kentucky","SEC","defensive","PD","0"
"4241479","Tua Tagovailoa","Alabama","SEC","rushing","CAR","23"
"4426966","Garrett Shrader","Mississippi State","SEC","defensive","PD","0"
"4567238","Jon Haynes","Ole Miss","SEC","interceptions","YDS","13"
"4372019","Jerome Ford","Alabama","SEC","receiving","YDS","11"
"4035058","Kordell Looney","Kentucky","SEC","defensive","SACKS","1"
"4035300","Charles Wiley","Ole Miss","SEC","defensive","QB HUR","3"
"4242219","Carlton Smith","LSU","SEC","defensive","TFL","0"
"4371977","Shaun Shivers","Auburn","SEC","fumbles","FUM","1"
"4242425","Brenden Williams","Ole Miss","SEC","defensive","SACKS","0.5"
"4372413","Miles Battle","Ole Miss","SEC","receiving","LONG","14"
"4567251","Lakia Henry","Ole Miss","SEC","defensive","SACKS","1"
"4567221","Jashawn Sheffield","Auburn","SEC","rushing","YPC","15.0"
"4259916","Ty Rocconi","Ole Miss","SEC","defensive","PD","0"
"4362893","Shawn Preston Jr.","Mississippi State","SEC","defensive","SACKS","0"
"4259976","Josh Ali","Kentucky","SEC","fumbles","FUM","3"
"4362757","Simi Bakare","Missouri","SEC","rushing","YDS","37"
"4426966","Garrett Shrader","Mississippi State","SEC","rushing","CAR","113"
