"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4426768","Jay Bramblett","Notre Dame","FBS Independents","punting","In 20","12"
"4361714","Josiah Johnson","UMass","FBS Independents","passing","COMPLETIONS","6"
"4365495","Austin Lewis","Liberty","FBS Independents","defensive","PD","0"
"4361725","Uchenna Ezewike","UMass","FBS Independents","defensive","QB HUR","0"
"4569949","Jackson McChesney","BYU","FBS Independents","rushing","TD","1"
"4361328","George Takacs","Notre Dame","FBS Independents","receiving","YDS","30"
"4577317","Quindrelin Hammonds","Army","FBS Independents","defensive","TFL","0"
"-5258"," Team","Army","FBS Independents","rushing","CAR","12"
"4258599","Jeremiah Owusu-Koramoah","Notre Dame","FBS Independents","fumbles","REC","2"
"4242377","Neil Pau'u","BYU","FBS Independents","receiving","TD","3"
"4361326","Ovie Oghoufo","Notre Dame","FBS Independents","defensive","QB HUR","0"
"4569942","Seleti Fevaleaki","BYU","FBS Independents","defensive","SACKS","1"
"4689818","Quinn Maretzki","Army","FBS Independents","kicking","FGM","3"
"4695216","Jerome Jolly, Jr.","Liberty","FBS Independents","defensive","TFL","0"
"4044536","Peytton Pickett","Liberty","FBS Independents","rushing","LONG","42"
"4361240","Matthew Criddle","BYU","FBS Independents","defensive","QB HUR","0"
"4046659","Uriah Leiataua","BYU","FBS Independents","defensive","TFL","2.0"
"4373726","Tyhier Tyler","Army","FBS Independents","passing","ATT","4"
"4256219","Victor Santiago","UMass","FBS Independents","receiving","YPR","2.0"
"4427853","Cole Mabry","Army","FBS Independents","defensive","PD","0"
"4577303","Cade Ballard","Army","FBS Independents","passing","ATT","4"
"4431207","Will Koch","UMass","FBS Independents","receiving","REC","1"
"4426433","Osita Ekwonu","Notre Dame","FBS Independents","defensive","SACKS","0"
"-6417"," Team","Liberty","FBS Independents","rushing","CAR","4"
"4689825","Tyrell Robinson","Army","FBS Independents","puntReturns","NO","15"
"4577332","JT Penick","Army","FBS Independents","defensive","SOLO","2"
"4373630","Sione Finau","BYU","FBS Independents","fumbles","REC","0"
"4365489","Troy Henderson","Liberty","FBS Independents","fumbles","LOST","1"
"4569951","Isaac Rex","BYU","FBS Independents","receiving","YDS","429"
"4246920","DJ Stubbs","Liberty","FBS Independents","rushing","CAR","2"
"4431031","Jared Cole","UMass","FBS Independents","passing","COMPLETIONS","1"
"4699949","Ovie Oghuofo","Notre Dame","FBS Independents","defensive","TOT","3"
"4433854","Nahji Logan","UMass","FBS Independents","defensive","TOT","6"
"4426681","Maurice Bellan","Army","FBS Independents","defensive","TOT","1"
