"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4568336","Zach Gibson","Akron","Mid-American","rushing","YDS","-72"
"4373420","Noah Massey","Bowling Green","Mid-American","receiving","LONG","14"
"4039210","Drew Plitt","Ball State","Mid-American","passing","ATT","370"
"4039321","Kevin McGill","Eastern Michigan","Mid-American","interceptions","YDS","-3"
"3921976","Antonio Jones-Davis","Northern Illinois","Mid-American","defensive","PD","1"
"4363533","Kymani Brown","Eastern Michigan","Mid-American","defensive","SACKS","0"
"4361955","Cory Smigel","Akron","Mid-American","kicking","PTS","23"
"4244733","Markice Hurt","Ball State","Mid-American","rushing","LONG","5"
"4244773","Brandon Brown","Central Michigan","Mid-American","defensive","TOT","14"
"4569063","Brandon Burks","Eastern Michigan","Mid-American","defensive","PD","0"
"4362340","Woody Barrett","Kent State","Mid-American","defensive","TD","0"
"4244688","Nathan Rourke","Ohio","Mid-American","passing","ATT","328"
"4362306","Isaac Gill","Ohio","Mid-American","defensive","TD","0"
"4363523","Line Latu","Eastern Michigan","Mid-American","rushing","YDS","19"
"4244071","Xavier Williams","Kent State","Mid-American","rushing","YPC","4.6"
"4244306","Jalen Walker","Miami (OH)","Mid-American","passing","PCT","0.000"
"4038930","Kavious Price","Kent State","Mid-American","passing","COMPLETIONS","1"
"4362296","Melvin Johnson II","Toledo","Mid-American","defensive","PD","0"
"4362242","Nick Mihalic","Western Michigan","Mid-American","defensive","TFL","0"
"3921979","Marcus Jones","Northern Illinois","Mid-American","rushing","YDS","84"
"4038744","DeMarcus Lloyd","Akron","Mid-American","defensive","SOLO","4"
"4257247","Bailey Flint","Toledo","Mid-American","punting","YPP","47.3"
"4429357","Trevor Bycznski","Buffalo","Mid-American","passing","YPA","0.0"
"4428314","Trevon Raymore","Bowling Green","Mid-American","rushing","CAR","23"
"4373452","Alex McNulty","Buffalo","Mid-American","defensive","PD","0"
"4426739","Boone Bonnema","Western Michigan","Mid-American","defensive","SOLO","1"
"4244734","Hassan Littles","Ball State","Mid-American","fumbles","LOST","0"
"4362318","Jack McCrory","Ohio","Mid-American","defensive","SOLO","11"
"4429083","Darius Boone","Eastern Michigan","Mid-American","rushing","YDS","5"
"4426600","Jordan Avissey","Buffalo","Mid-American","defensive","PD","0"
"4046744","Bryson Denley","Bowling Green","Mid-American","rushing","CAR","111"
"4078374","Matt Naranjo","Bowling Green","Mid-American","punting","TB","0"
"4039103","Will Evans","Ohio","Mid-American","defensive","SACKS","1"
"4569220","Mario Nunez","Kent State","Mid-American","defensive","SACKS","0"
"4363538","Chad Ryland","Eastern Michigan","Mid-American","defensive","SOLO","0"
"4373419","RB Marlow III","Bowling Green","Mid-American","defensive","SOLO","0"
"4569230","Sekou Diaby","Kent State","Mid-American","defensive","SACKS","2"
"4240139","Nick Johns","Akron","Mid-American","defensive","TFL","0"
"4039269","Alonzo McCoy","Central Michigan","Mid-American","puntReturns","NO","1"
"4036126","Cedric Boswell","Miami (OH)","Mid-American","defensive","SOLO","9"
"4568352","Corey Thomas Jr.","Akron","Mid-American","defensive","PD","0"
"4362560","Tyrone Scott","Central Michigan","Mid-American","rushing","TD","0"
"4361650","Ray Wilborn","Ball State","Mid-American","interceptions","INT","2"
"4373422","Presley Motes","Bowling Green","Mid-American","kickReturns","LONG","5"
"4373432","Mason Lawler","Bowling Green","Mid-American","kicking","LONG","38"
"4574329","Carlton Todd","Buffalo","Mid-American","receiving","REC","10"
"4040825","Theo Anderson","Buffalo","Mid-American","fumbles","REC","0"
"4258563","Matt Ference","Northern Illinois","Mid-American","fumbles","FUM","2"
"4374109","Rahveon Valentine","Northern Illinois","Mid-American","kickReturns","LONG","0"
"4362299","Jamal Hines","Toledo","Mid-American","defensive","TOT","52"
"4430280","Ivan Pace Jr.","Miami (OH)","Mid-American","defensive","TD","0"
"4430314","Lonnie Phelps","Miami (OH)","Mid-American","puntReturns","TD","1"
"4038930","Kavious Price","Kent State","Mid-American","passing","TD","1"
"4039210","Drew Plitt","Ball State","Mid-American","receiving","YPR","2.0"
"4428732","Sean Tyler","Western Michigan","Mid-American","kickReturns","TD","0"
"4363530","Timarcus Simpson","Eastern Michigan","Mid-American","defensive","QB HUR","0"
"3914401","Charles Lamar","Bowling Green","Mid-American","rushing","CAR","4"
"4047738","Cody Rudy","Ball State","Mid-American","defensive","SOLO","7"
"4374093","Jeffrey Griffin Jr.","Northern Illinois","Mid-American","defensive","SACKS","0"
"4274040","Troy Hairston","Central Michigan","Mid-American","defensive","QB HUR","2"
"4239714","Kyle Vantrease","Buffalo","Mid-American","punting","YDS","553"
"4078374","Matt Naranjo","Bowling Green","Mid-American","rushing","LONG","0"
"4428606","Jacquez Stuart","Toledo","Mid-American","rushing","TD","0"
"4428309","Nick Rattin","Northern Illinois","Mid-American","defensive","SOLO","22"
"4362457","Evan Finegan","Buffalo","Mid-American","defensive","TOT","2"
"4244727","Justin Hall","Ball State","Mid-American","rushing","CAR","24"
"4039470","Marcus Childers","Northern Illinois","Mid-American","passing","COMPLETIONS","48"
"4244804","Preston Hutchinson","Eastern Michigan","Mid-American","passing","YPA","8.1"
"4260935","K.J. Minter","Ohio","Mid-American","receiving","YPR","12.0"
"4427710","Ja'Von Kimpson","Miami (OH)","Mid-American","defensive","SACKS","0"
"4362319","Cole Baker","Ohio","Mid-American","defensive","SACKS","3.0"
"4244688","Nathan Rourke","Ohio","Mid-American","defensive","SACKS","0"
"-5566"," Team","Central Michigan","Mid-American","passing","PCT","0.000"
"3932903","Mitchell Guadagni","Toledo","Mid-American","fumbles","FUM","2"
"3939936","Davon Jones","Bowling Green","Mid-American","receiving","YDS","50"
"4043024","Drake Spears","Western Michigan","Mid-American","defensive","SOLO","35"
"3921953","Spencer Tears","Northern Illinois","Mid-American","receiving","LONG","74"
"4362318","Jack McCrory","Ohio","Mid-American","fumbles","REC","1"
"4569072","Bryson Cannon","Eastern Michigan","Mid-American","fumbles","LOST","1"
"3915457","Malik Dunner","Ball State","Mid-American","receiving","YDS","39"
"4373425","Jordan Wayne-Prather","Bowling Green","Mid-American","receiving","YDS","57"
"-7006"," Team","Ohio","Mid-American","passing","PCT","0.000"
"-7923"," Team","Western Michigan","Mid-American","defensive","SOLO","1"
"4362565","Willey Reid","Central Michigan","Mid-American","defensive","TOT","34"
"4362301","Isiah Cox","Ohio","Mid-American","passing","YPA","0.0"
"-6629"," Team","Miami (OH)","Mid-American","defensive","TFL","0"
"4362495","Cory Gross Jr.","Buffalo","Mid-American","defensive","SACKS","0"
"4240133","Dustin Burkhart","Akron","Mid-American","receiving","YDS","320"
"3915470","Danny Pinter","Ball State","Mid-American","rushing","LONG","5"
"4362266","Jordan Hendy","Toledo","Mid-American","defensive","PD","1"
"4260936","Drew Keszei","Ohio","Mid-American","passing","PCT","1.000"
"4039114","Bryan Long Jr.","Ohio","Mid-American","kickReturns","AVG","18.0"
"4039095","Dylan Conner","Ohio","Mid-American","defensive","QB HUR","2"
"4570262","Cory Gildersleeve","Central Michigan","Mid-American","defensive","TD","0"
"4047750","Cameron Cole","Central Michigan","Mid-American","defensive","QB HUR","0"
"4039268","Tommy Lazzaro","Central Michigan","Mid-American","passing","TD","0"
"4244712","Christian Albright","Ball State","Mid-American","defensive","SOLO","42"
"4240181","Kailien Guillory","Western Michigan","Mid-American","defensive","TFL","2"
"4373425","Jordan Wayne-Prather","Bowling Green","Mid-American","rushing","LONG","3"
"4043020","Stefan Claiborne","Western Michigan","Mid-American","defensive","SACKS","0"
"3917625","Sean Adesanya","Central Michigan","Mid-American","interceptions","AVG","49.0"
"4362229","Andre Carter","Western Michigan","Mid-American","defensive","TD","0"
"4040831","Kadofi Wright","Buffalo","Mid-American","defensive","TD","1"
"3920825","Michael Farkas","Ohio","Mid-American","punting","TB","2"
"4258570","Jordan Nettles","Northern Illinois","Mid-American","receiving","YPR","2.0"
"4260931","Jamal Hudson","Ohio","Mid-American","defensive","PD","1"
"4362560","Tyrone Scott","Central Michigan","Mid-American","defensive","SOLO","3"
"4427243","Brett Gabbert","Miami (OH)","Mid-American","defensive","QB HUR","0"
"4257189","Kevin Marks","Buffalo","Mid-American","receiving","TD","0"
"4426741","Luke Bolden","Miami (OH)","Mid-American","defensive","SOLO","5"
"4240137","Reggie Corner Jr.","Akron","Mid-American","defensive","SOLO","8"
"4257204","Frendy Darelus","Buffalo","Mid-American","defensive","TD","0"
"4037133","Adam Dulka","Kent State","Mid-American","defensive","SOLO","1"
"3912907","Tim Collins","Western Michigan","Mid-American","kickReturns","NO","2"
"4401311","Devin Maddox","Toledo","Mid-American","defensive","SACKS","0"
"4569258","Kevin Kaufman","Miami (OH)","Mid-American","defensive","PD","0"
"4260939","Tariq Drake","Ohio","Mid-American","defensive","TOT","6"
"3916749","Giovanni Ricci","Western Michigan","Mid-American","defensive","SOLO","2"
"3915457","Malik Dunner","Ball State","Mid-American","defensive","TD","1"
"4373456","Fabian Weitz","Buffalo","Mid-American","defensive","SACKS","0"
"4362229","Andre Carter","Western Michigan","Mid-American","defensive","TFL","6.0"
"4043041","Jaylon Moore","Western Michigan","Mid-American","defensive","SOLO","0"
"4043024","Drake Spears","Western Michigan","Mid-American","interceptions","INT","2"
"4244784","Keegan Cossou","Central Michigan","Mid-American","defensive","SACKS","1"
"4244688","Nathan Rourke","Ohio","Mid-American","defensive","QB HUR","0"
"3915330","Dean Lemon","Miami (OH)","Mid-American","defensive","TOT","33"
"4408783","Brandon Lee","Akron","Mid-American","defensive","TD","0"
