"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4241327","Nick Ast","Kansas State","Big 12","passing","TD","0"
"4426339","Spencer Rattler","Oklahoma","Big 12","defensive","SACKS","0"
"4695233","Scottie Young Jr.","West Virginia","Big 12","defensive","SACKS","0"
"4038444","Landon Wolf","Oklahoma State","Big 12","defensive","PD","0"
"4427916","Tony Mathis","West Virginia","Big 12","rushing","YDS","55"
"4035910","Chris Hughes","Kansas","Big 12","defensive","SOLO","1"
"4360343","Nick Channel","Kansas","Big 12","defensive","SOLO","20"
"4241891","Alec Sinkfield","West Virginia","Big 12","fumbles","LOST","1"
"4362476","Hidari Ceasar","TCU","Big 12","defensive","SACKS","0"
"4431342","Brennan Presley","Oklahoma State","Big 12","kickReturns","YDS","149"
"4569450","Graeson Malashevich","West Virginia","Big 12","receiving","REC","1"
"4239389","Taijh Alston","West Virginia","Big 12","defensive","PD","0"
"4373034","Issac Power","Baylor","Big 12","defensive","TOT","1"
"4686428","Craig McDonald","Iowa State","Big 12","defensive","SACKS","0"
"4360287","Delarrin Turner-Yell","Oklahoma","Big 12","interceptions","YDS","42"
"4686371","Jack Codwell","Kansas","Big 12","defensive","TOT","1"
"3914489","Eli Howard","Texas Tech","Big 12","defensive","TD","0"
"4360330","Davon Ferguson","Kansas","Big 12","defensive","TFL","2.0"
"4036419","Skylar John Thompson","Kansas State","Big 12","passing","ATT","64"
"4259169","Trestan Ebner","Baylor","Big 12","defensive","SACKS","0"
"4043158","T.J. Vasher","Texas Tech","Big 12","defensive","TD","0"
"4244029","Jarret Doege","West Virginia","Big 12","rushing","LONG","8"
"4047941","Brenden Schooler","Texas","Big 12","defensive","SACKS","0"
"4373017","Kalon Barnes","Baylor","Big 12","defensive","QB HUR","0"
"4039468","Andrew Parchment","Kansas","Big 12","rushing","YPC","10.0"
"4360276","Brendan Radley-Hiles","Oklahoma","Big 12","defensive","TD","0"
"4429025","Quentin Johnston","TCU","Big 12","defensive","SOLO","0"
"4360271","Tanner Mordecai","Oklahoma","Big 12","fumbles","REC","0"
"4259174","Gavin Holmes","Baylor","Big 12","puntReturns","TD","0"
"4361831","Alex Hale","Oklahoma State","Big 12","kicking","PCT","0.933"
