"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4261654","Tyree Jackson","UNLV","Mountain West","fumbles","FUM","1"
"4570102","Harshan Sachdeva","New Mexico","Mountain West","defensive","TOT","1"
"4374187","Deven Thompkins","Utah State","Mountain West","defensive","SACKS","0"
"4374153","Tre Jenkins","San José State","Mountain West","kickReturns","YDS","0"
"4361699","Charles Hicks","Wyoming","Mountain West","defensive","SOLO","3"
"4426499","Hank Bachmeier","Boise State","Mountain West","defensive","QB HUR","0"
"4361516","Daniel Bellinger","San Diego State","Mountain West","kickReturns","TD","0"
"4036837","Kyree Woods","San Diego State","Mountain West","defensive","SOLO","15"
"4242994","Wylan Free","Fresno State","Mountain West","interceptions","YDS","104"
"4500229","Christian Swint","Nevada","Mountain West","kickReturns","NO","4"
"3722358","Matt Locher","Boise State","Mountain West","fumbles","FUM","1"
"4361444","Toa Taua","Nevada","Mountain West","kickReturns","LONG","25"
"4430756","Maurice Wilmer","Nevada","Mountain West","defensive","SOLO","1"
"4360731","Rhett Harms","Air Force","Mountain West","defensive","PD","0"
"4361704","Jackson Marcotte","Wyoming","Mountain West","receiving","REC","9"
"4243003","Ronnie Rivers","Fresno State","Mountain West","puntReturns","TD","0"
"4427592","Deven Jarvis","Fresno State","Mountain West","defensive","TFL","0"
"4242995","Jorge Reyna","Fresno State","Mountain West","passing","YDS","2653"
"4374162","Isaak Togia","San José State","Mountain West","defensive","QB HUR","0"
"4038222","Kalen Hicks","Hawai'i","Mountain West","interceptions","INT","1"
"4361432","Romeo Doubs","Nevada","Mountain West","fumbles","FUM","3"
"4379569","Jesse Matthews","San Diego State","Mountain West","defensive","TFL","0"
"4035603","Malik Henry","Nevada","Mountain West","rushing","TD","0"
"4373673","John Hightower","Boise State","Mountain West","receiving","YPR","18.5"
"4036822","Dwayne Johnson Jr.","San Diego State","Mountain West","interceptions","AVG","20.0"
"4374069","Alexander Vainikolo","New Mexico","Mountain West","defensive","TD","0"
"4373673","John Hightower","Boise State","Mountain West","receiving","LONG","76"
"4048718","Tyler Hall","Wyoming","Mountain West","defensive","PD","8"
"4575709","Jamel Hamm","UNLV","Mountain West","defensive","SACKS","0"
"4428753","Lincoln Victor","Hawai'i","Mountain West","receiving","LONG","17"
"4406943","Brett Brenton","Wyoming","Mountain West","rushing","CAR","30"
"3933325","Myles Cheatum","San Diego State","Mountain West","defensive","TD","0"
"4385798","Matthew Murla","Air Force","Mountain West","rushing","YDS","44"
"4036357","Collin Hill","Colorado State","Mountain West","rushing","LONG","15"
"4360716","Joshua Stoner","Air Force","Mountain West","rushing","TD","1"
"4064454","Ben Scruton","Hawai'i","Mountain West","punting","TB","1"
"3918330","Logan Wilson","Wyoming","Mountain West","defensive","QB HUR","2"
"4039392","Corey Hightower","New Mexico","Mountain West","defensive","TFL","0"
"4240331","Jeff Burroughs","Wyoming","Mountain West","rushing","LONG","4"
"4360733","Jared Bair","Air Force","Mountain West","defensive","SOLO","0"
"4241588","Elijah Cooks","Nevada","Mountain West","fumbles","REC","0"
"4360730","Nolan Laufenberg","Air Force","Mountain West","defensive","TD","0"
"4361540","Leki Nunn","San José State","Mountain West","rushing","YDS","-10"
"3939986","Javohn Jones","New Mexico","Mountain West","rushing","YDS","26"
