"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4715347","Cameron Epps","Oklahoma State","Big 12","defensive","TOT","3"
"4428962","Craig Young","Kansas","Big 12","defensive","SACKS","4.5"
"4682996","Sam Carrell","Texas Tech","Big 12","defensive","QB HUR","0"
"4682853","Howard Brown","Iowa State","Big 12","defensive","TD","0"
"4430835","Alfred Collins","Texas","Big 12","defensive","PD","0"
"4362116","Moro Ojomo","Texas","Big 12","defensive","TD","0"
"4686422","Xavier Hutchinson","Iowa State","Big 12","receiving","YDS","1171"
"4433944","Robert Wooten","Texas Tech","Big 12","defensive","TD","0"
"4590302","Deon Silas","Iowa State","Big 12","fumbles","LOST","1"
"4570561","Eric Gray","Oklahoma","Big 12","defensive","SACKS","0"
"4567785","D.J. Harris Jr.","Texas","Big 12","defensive","SOLO","0"
"4373061","Ekow Boye-Doe","Kansas State","Big 12","defensive","TOT","25"
"4430689","Dominic Richardson","Oklahoma State","Big 12","rushing","LONG","19"
"4690871","Mike Harris","Baylor","Big 12","defensive","TFL","0"
"4432705","Bryson Green","Oklahoma State","Big 12","fumbles","LOST","0"
"4431342","Brennan Presley","Oklahoma State","Big 12","rushing","CAR","5"
"4574573","Griffin Kell","TCU","Big 12","kicking","PTS","113"
"4711533","Ollie Gordon","Oklahoma State","Big 12","fumbles","LOST","0"
"4430993","LV Bunkley-Shelton","Oklahoma","Big 12","kickReturns","LONG","14"
"4683410","Beau Freyler","Iowa State","Big 12","defensive","SOLO","31"
"4569401","Jett Whitfield","Texas Tech","Big 12","defensive","QB HUR","0"
"4428633","Dadrion Taylor","Texas Tech","Big 12","defensive","TD","0"
"4690066","Krew Jackson","Kansas State","Big 12","interceptions","YDS","8"
"4837335","Richard Reese","Baylor","Big 12","rushing","TD","14"
"4360277","Jalen Redmond","Oklahoma","Big 12","defensive","TOT","23"
"4429098","Jacob Borcila","Kansas","Big 12","kicking","XPM","48"
"4430821","Kitan Crawford","Texas","Big 12","defensive","QB HUR","0"
"4361835","Jason Taylor II","Oklahoma State","Big 12","defensive","QB HUR","0"
"4570561","Eric Gray","Oklahoma","Big 12","receiving","YPR","6.9"
"4049459","Colby Reeder","Iowa State","Big 12","fumbles","REC","2"
"4683819","Cam Smith","Oklahoma State","Big 12","defensive","TD","0"
"4586312","Jaylin Noel","Iowa State","Big 12","fumbles","LOST","1"
"4690873","Al Walcott","Baylor","Big 12","defensive","SACKS","2"
"4404495","Ben Kopenski","Oklahoma State","Big 12","defensive","QB HUR","8"
"4692838","Zach Middleton","Oklahoma State","Big 12","rushing","CAR","5"
"4568694","Daniel Hishaw Jr.","Kansas","Big 12","rushing","YPC","5.9"
"4868929","Will Stone","Texas","Big 12","defensive","SOLO","2"
"4362430","Taye Barber","TCU","Big 12","passing","YDS","18"
"4900146","Cartevious Norton","Iowa State","Big 12","receiving","YPR","5.8"
"4431004","Lanell Carr","West Virginia","Big 12","defensive","PD","1"
"4430314","Lonnie Phelps","Kansas","Big 12","defensive","TFL","10.5"
"4567095","Keilan Robinson","Texas","Big 12","defensive","PD","0"
"4613050","Quentin Skinner","Kansas","Big 12","receiving","LONG","56"
"4250243","Vidal Scott","Texas Tech","Big 12","defensive","TFL","2"
"4683165","Jaden Nixon","Oklahoma State","Big 12","kickReturns","AVG","27.5"
"5081999","CJ Donaldson","West Virginia","Big 12","fumbles","FUM","1"
"4685375","Jaylon Guilbeau","Texas","Big 12","defensive","QB HUR","4"
"4686422","Xavier Hutchinson","Iowa State","Big 12","kickReturns","YDS","0"
"4362156","Lwal Uguak","TCU","Big 12","defensive","QB HUR","1"
"4683062","Xavier Worthy","Texas","Big 12","rushing","TD","0"
