"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4430348","Justen Ramsey","Ball State","Mid-American","defensive","TD","0"
"5083073","Jordan Jackson","Bowling Green","Mid-American","rushing","LONG","4"
"4433841","Ryan Lezon","Ball State","Mid-American","defensive","TD","0"
"4368768","DJ Irons","Akron","Mid-American","defensive","TOT","1"
"4430015","Kyler Laing","Buffalo","Mid-American","defensive","QB HUR","0"
"4710752","Cashius Howell","Bowling Green","Mid-American","fumbles","LOST","0"
"4916306","Bobby Golden","Akron","Mid-American","fumbles","FUM","1"
"4613073","Ronald Jackson Jr.","Akron","Mid-American","defensive","SACKS","0"
"4690010","JoJo Evans","Kent State","Mid-American","interceptions","YDS","29"
"4244066","Raymond James","Kent State","Mid-American","fumbles","FUM","1"
"4682517","Irone Jackson","Central Michigan","Mid-American","defensive","SACKS","0"
"4686820","Billy Dozier","Northern Illinois","Mid-American","receiving","REC","3"
"4362234","Zaire Barnes","Western Michigan","Mid-American","defensive","SACKS","1.5"
"4577962","Camden Orth","Bowling Green","Mid-American","passing","TD","3"
"4709790","Bradley Weaver","Ohio","Mid-American","defensive","TOT","14"
"4385438","Sam Wiglusz","Ohio","Mid-American","kickReturns","YDS","61"
"4577962","Camden Orth","Bowling Green","Mid-American","rushing","YDS","51"
"4431080","Sawiaha Ellis","Toledo","Mid-American","defensive","TD","0"
"4569346","Kyron Mims","Ball State","Mid-American","fumbles","FUM","0"
"4686804","CJ Brown","Northern Illinois","Mid-American","defensive","PD","5"
"4244089","Zayin West","Kent State","Mid-American","receiving","YPR","14.0"
"4239938","CJ Lewis","Bowling Green","Mid-American","receiving","TD","2"
"4880189","Josh Rolston","Central Michigan","Mid-American","rushing","YPC","8.0"
"4574371","Tyler Mullins","Ohio","Mid-American","defensive","PD","0"
"4428501","Christian Sims","Bowling Green","Mid-American","defensive","PD","0"
"4686851","Charles Amankwaa","Akron","Mid-American","defensive","TOT","4"
"4875667","Marion Lukes","Central Michigan","Mid-American","rushing","TD","3"
"4257183","Isaiah King","Buffalo","Mid-American","defensive","PD","7"
"4566157","Luke Floriea","Kent State","Mid-American","puntReturns","TD","0"
"4608004","Donte Kent","Central Michigan","Mid-American","defensive","PD","15"
"-6629"," Team","Miami (OH)","Mid-American","rushing","TD","0"
"4686274","Jordan Lowe","Toledo","Mid-American","rushing","YDS","37"
"5083308","Austin Brawley","Ohio","Mid-American","defensive","SACKS","1"
"4597312","Eli Blakey","Miami (OH)","Mid-American","interceptions","YDS","5"
"4782660","Nasir Bowers","Toledo","Mid-American","kickReturns","YDS","21"
"4427021","Davion Daniels","Bowling Green","Mid-American","defensive","TOT","14"
"4383086","Kyle Bauman","Akron","Mid-American","defensive","TFL","0"
"4682651","Diego Neri","Bowling Green","Mid-American","defensive","SOLO","8"
"4613154","Lucas Borrow","Ball State","Mid-American","punting","NO","66"
"4685827","Jamal Johnson","Bowling Green","Mid-American","receiving","TD","0"
"4428416","Matthew Salopek","Miami (OH)","Mid-American","fumbles","FUM","0"
"4360212","Ezechiel Tieide","Toledo","Mid-American","receiving","TD","0"
"4608751","Pierce Oppong","Northern Illinois","Mid-American","defensive","SACKS","0.5"
"4362317","Keye Thompson","Ohio","Mid-American","interceptions","INT","1"
"5086217","Lavario Wiley","Central Michigan","Mid-American","defensive","QB HUR","0"
"4570423","Jordan Anderson","Bowling Green","Mid-American","defensive","SACKS","0.5"
"4570269","Trey Jones","Central Michigan","Mid-American","interceptions","YDS","0"
"4688540","Treyson Bourguet","Western Michigan","Mid-American","fumbles","FUM","1"
"4240342","Ravontae Holt","Akron","Mid-American","defensive","PD","0"
"4260944","Alvin Floyd","Ohio","Mid-American","interceptions","INT","1"
"4427154","Austin Ertl","Miami (OH)","Mid-American","defensive","QB HUR","0"
