"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4688609","Alec Marenco","New Mexico","Mountain West","defensive","SOLO","14"
"4697509","Kai Arneson","Nevada","Mountain West","defensive","SACKS","0"
"4260443","Tyreque Jones","Boise State","Mountain West","interceptions","INT","1"
"-6854"," Team","Nevada","Mountain West","rushing","YDS","-36"
"5082635","Isaac Sell","Wyoming","Mountain West","defensive","SACKS","0"
"4709977","Brayden Schager","Hawai'i","Mountain West","fumbles","FUM","4"
"4643649","Kaden Dudley","Boise State","Mountain West","receiving","YPR","4.0"
"4259310","CJ Onyechi","Colorado State","Mountain West","fumbles","REC","1"
"5082614","Terrell Vaughn","Utah State","Mountain West","kickReturns","YDS","504"
"4367728","Dedrick Parson","Hawai'i","Mountain West","puntReturns","NO","1"
"4574690","Cole Demarzo","Wyoming","Mountain West","defensive","TD","0"
"4427934","Dominick Mazotti","San José State","Mountain West","receiving","TD","3"
"4696733","Kue Olotoa","UNLV","Mountain West","defensive","TD","0"
"4875644","Anthony Sagapolutele","Hawai'i","Mountain West","defensive","PD","0"
"4430033","Cooper Legas","Utah State","Mountain West","fumbles","FUM","2"
"4374184","Shelton Zeon III","UNLV","Mountain West","receiving","YPR","11.2"
"4261605","Chance Bell","San Diego State","Mountain West","rushing","LONG","24"
"4697127","Brad Roberts","Air Force","Mountain West","kickReturns","AVG","0.0"
"4373965","Foi Shaw","Hawai'i","Mountain West","defensive","TFL","0"
"4889788","Enoka Migao","Utah State","Mountain West","defensive","SACKS","0"
"-7281"," Team","San José State","Mountain West","passing","YPA","0.0"
"4374192","Elijah Shelton","UNLV","Mountain West","defensive","SOLO","24"
"4245660","Malik Hausman","Hawai'i","Mountain West","interceptions","INT","3"
"4374029","Matthew Tago","San José State","Mountain West","defensive","SOLO","3"
"4261605","Chance Bell","San Diego State","Mountain West","receiving","LONG","13"
"4260443","Tyreque Jones","Boise State","Mountain West","interceptions","YDS","0"
"4917135","Sione Noa","Fresno State","Mountain West","defensive","SACKS","0"
"4880794","Paddy Turner","Colorado State","Mountain West","punting","TB","1"
"4432712","Wynden Ho'Ohuli","Hawai'i","Mountain West","defensive","TD","0"
"4432431","Avery Morrow","Colorado State","Mountain West","rushing","LONG","67"
"4697504","Louie Cresto","Nevada","Mountain West","defensive","TFL","0"
"4427265","Easton Gibbs","Wyoming","Mountain West","fumbles","FUM","0"
"4249119","Elijah Gates","Fresno State","Mountain West","receiving","REC","1"
"4693816","Trey Taylor","Air Force","Mountain West","interceptions","YDS","15"
"5082215","Bryce Cleave","Boise State","Mountain West","defensive","TD","0"
"4382478","Jacob Isaia","Fresno State","Mountain West","defensive","SACKS","0"
"4875566","Nate Polk","Air Force","Mountain West","defensive","SACKS","0"
"4591189","Alec Mock","Air Force","Mountain West","defensive","SOLO","22"
"4571640","David Cormier","Air Force","Mountain West","defensive","TD","0"
"4608855","Kenyon Reed","San José State","Mountain West","fumbles","LOST","0"
"4710021","Marcel Sanders","San José State","Mountain West","defensive","TFL","1.5"
"4428241","Levelle Bailey","Fresno State","Mountain West","defensive","QB HUR","0"
"4693808","Dior Scott","Hawai'i","Mountain West","receiving","TD","0"
"4613087","Jamaal Bell","Nevada","Mountain West","receiving","YPR","10.0"
"4365839","David Perales","Fresno State","Mountain West","interceptions","TD","0"
"4695624","Syaire Riley","New Mexico","Mountain West","defensive","PD","0"
"4697227","Patrick Dahlen","Air Force","Mountain West","defensive","TFL","0"
"4608609","Braden Siders","Wyoming","Mountain West","defensive","PD","1"
"4362894","Jalen Mayden","San Diego State","Mountain West","passing","YPA","8.6"
"4912066","Camdan McWright","San José State","Mountain West","rushing","CAR","3"
"5084134","Chuuky Hines","Hawai'i","Mountain West","kickReturns","YDS","157"
"-6869"," Team","New Mexico","Mountain West","fumbles","LOST","0"
"5084116","Noah Kema","Hawai'i","Mountain West","defensive","TOT","5"
"4643649","Kaden Dudley","Boise State","Mountain West","fumbles","LOST","0"
"4905664","A.J. Haulcy","New Mexico","Mountain West","defensive","SACKS","0"
