"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4690154","Garret Reynolds","South Florida","American Athletic","receiving","YDS","14"
"4708067","Kai Horton","Tulane","American Athletic","passing","COMPLETIONS","13"
"4880700","Tyler Fletcher","Navy","American Athletic","interceptions","YDS","0"
"5091777","Eddie Kelly","South Florida","American Athletic","defensive","PD","1"
"4570858","Jason Johnson","UCF","American Athletic","fumbles","FUM","0"
"4430542","Nicholas Straw","Navy","American Athletic","defensive","TOT","46"
"4430285","Deuce Palmer","SMU","American Athletic","defensive","PD","0"
"4360982","Elijah Clark","Temple","American Athletic","defensive","TFL","0"
"5082115","Tanner Gillis","Memphis","American Athletic","defensive","QB HUR","0"
"4565303","Katravis Marsh","South Florida","American Athletic","passing","INT","2"
"4687491","Sylvonta Oliver","Memphis","American Athletic","defensive","TD","0"
"4567528","Wardalis Ducksworth","Memphis","American Athletic","defensive","SACKS","2"
"4431426","Corey Thornton","UCF","American Athletic","defensive","SACKS","0"
"4606670","Jayce Rogers","Houston","American Athletic","fumbles","LOST","0"
"4916436","E.J. Warner","Temple","American Athletic","rushing","TD","0"
"4240454","Lummie Young IV","Tulane","American Athletic","defensive","TFL","0"
"4361264","Isaiah Bowser","UCF","American Athletic","passing","INT","0"
"4567738","Will Harbour","Navy","American Athletic","defensive","TD","0"
"4567456","Malik Fleming","East Carolina","American Athletic","puntReturns","TD","0"
"4360982","Elijah Clark","Temple","American Athletic","defensive","SACKS","0"
"4606670","Jayce Rogers","Houston","American Athletic","kickReturns","LONG","100"
"4568639","Tyon Davis","Tulsa","American Athletic","defensive","PD","12"
"4247942","Isaiah Winstead","East Carolina","American Athletic","kickReturns","AVG","-2.0"
"4683830","Jared Nedd","Memphis","American Athletic","defensive","PD","0"
"4880682","Mbiti Williams Jr.","Navy","American Athletic","fumbles","REC","1"
"4565301","Marcayll Jones","Memphis","American Athletic","receiving","YDS","10"
"4360131","Holton Ahlers","East Carolina","American Athletic","rushing","YDS","182"
"4602645","Jalen Emery","Houston","American Athletic","defensive","TOT","26"
"4613153","Will Benton","SMU","American Athletic","defensive","QB HUR","0"
"4880700","Tyler Fletcher","Navy","American Athletic","interceptions","AVG","0.0"
"4244598","Keylon Stokes","Tulsa","American Athletic","puntReturns","AVG","5.0"
"4571557","Spencer Shrader","South Florida","American Athletic","kicking","FGA","13"
"4570858","Jason Johnson","UCF","American Athletic","defensive","SOLO","65"
"4360075","Ryan Montgomery","Cincinnati","American Athletic","kickReturns","YDS","19"
"4690353","Ty Moss","East Carolina","American Athletic","defensive","QB HUR","0"
"4429330","Jaqwondis Burns","SMU","American Athletic","defensive","TFL","1.5"
"4575856","James Della Pesca","Temple","American Athletic","receiving","LONG","10"
"4361264","Isaiah Bowser","UCF","American Athletic","kickReturns","LONG","14"
"4685043","Kevaris Hall","SMU","American Athletic","defensive","TOT","8"
"4684429","Matthew Alexander","UCF","American Athletic","defensive","TFL","1"
"4686172","Vincent Terrell II","Navy","American Athletic","puntReturns","AVG","15.0"
"4360979","Jose Barbon","Temple","American Athletic","kickReturns","LONG","3"
"4880726","Kellen Grave de Peralta","Navy","American Athletic","punting","LONG","68"
"4708067","Kai Horton","Tulane","American Athletic","rushing","CAR","6"
"4360271","Tanner Mordecai","SMU","American Athletic","rushing","YDS","100"
"4360558","Jimmy Phillips Jr.","SMU","American Athletic","defensive","TOT","76"
"4433896","Everitt Rogers","Tulsa","American Athletic","defensive","TD","0"
"4372526","Deneric Prince","Tulsa","American Athletic","fumbles","REC","0"
"4429207","Ajou Ajou","South Florida","American Athletic","receiving","TD","0"
"4428857","Logan Berryhill","South Florida","American Athletic","defensive","TOT","3"
