"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4374169","Tyleek Collins","UNLV","Mountain West","receiving","YDS","103"
"4361287","A'Jon Vivens","Colorado State","Mountain West","receiving","LONG","21"
"4429495","Omar Darame","New Mexico","Mountain West","defensive","TD","0"
"4565772","Matthew Shipley","Hawai'i","Mountain West","punting","TB","4"
"4374071","Austin Cook","New Mexico","Mountain West","defensive","TD","0"
"4261658","Farrell Hester II","UNLV","Mountain West","defensive","PD","0"
"4683273","Zion Burns","Nevada","Mountain West","kickReturns","YDS","2"
"4427596","Steve Jenkins","UNLV","Mountain West","rushing","CAR","2"
"4361516","Daniel Bellinger","San Diego State","Mountain West","rushing","YDS","2"
"4373956","Jonah Laulu","Hawai'i","Mountain West","defensive","TOT","33"
"4036782","Lawson Hall","Nevada","Mountain West","defensive","QB HUR","3"
"4373670","Dylan Herberg","Boise State","Mountain West","puntReturns","LONG","6"
"4430033","Cooper Legas","Utah State","Mountain West","receiving","REC","1"
"4708478","Jensen Jones","Air Force","Mountain West","defensive","QB HUR","0"
"4608923","Davion Blackwell","Nevada","Mountain West","defensive","PD","0"
"4875564","Bo Richter","Air Force","Mountain West","defensive","SACKS","1.5"
"4432277","Justin Houston","Fresno State","Mountain West","defensive","PD","3"
"4037293","Lucas Johnson","San Diego State","Mountain West","fumbles","REC","0"
"4685179","Teivis Tuioti","Nevada","Mountain West","defensive","PD","0"
"4374064","Donte Martin","New Mexico","Mountain West","interceptions","YDS","16"
"4697127","Brad Roberts","Air Force","Mountain West","defensive","PD","0"
"4710001","CJ Montes","New Mexico","Mountain West","passing","PCT","0.303"
"4262162","Nate Cox","Nevada","Mountain West","punting","LONG","32"
"4241608","Reagan Roberson","Nevada","Mountain West","defensive","SACKS","0"
"-7753"," Team","UNLV","Mountain West","rushing","TD","0"
"4361452","Zak Mahannah","Nevada","Mountain West","defensive","QB HUR","0"
"4570088","Connor Genal","New Mexico","Mountain West","passing","YPA","3.1"
"4056045","Daniel Godfrey","UNLV","Mountain West","defensive","SACKS","0"
"4374172","Chad Magyar","UNLV","Mountain West","rushing","YDS","45"
"4895167","Brigden Craig","Nevada","Mountain West","defensive","TFL","0"
"4712461","O'tay Baker","Hawai'i","Mountain West","defensive","TD","0"
"4241617","Tyson Williams","Nevada","Mountain West","defensive","TFL","4"
"4361312","Devin Phillips","Colorado State","Mountain West","defensive","TD","0"
"4571668","Jake Spiewak","Air Force","Mountain West","receiving","TD","0"
"4613060","Dion Hunter","New Mexico","Mountain West","defensive","QB HUR","2"
"4612991","Tavian Combs","New Mexico","Mountain West","interceptions","INT","2"
"4613067","Zion Bowens","Hawai'i","Mountain West","receiving","YPR","21.4"
"4365839","David Perales","Fresno State","Mountain West","defensive","PD","1"
"4606632","Mikale Greer","San José State","Mountain West","defensive","TOT","4"
"4373670","Dylan Herberg","Boise State","Mountain West","defensive","SACKS","1"
