"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4568068","Cody Swanson","Mississippi State","SEC","defensive","QB HUR","0"
"4362908","Kameron Jones","Mississippi State","SEC","receiving","YPR","5.0"
"4362800","Rutger Reitmaier","Vanderbilt","SEC","defensive","TFL","0"
"4362756","Chris Mills","Missouri","SEC","defensive","TD","0"
"4427963","Isaiah McGuire","Missouri","SEC","defensive","SACKS","3"
"4242210","Myles Brennan","LSU","SEC","passing","YPA","8.5"
"4567171","Eric Gregory","Arkansas","SEC","defensive","SACKS","2.5"
"4259805","Kylin Hill","Mississippi State","SEC","rushing","LONG","12"
"4567140","DJ Dale","Alabama","SEC","defensive","QB HUR","0"
"4242457","Matthew Butler","Tennessee","SEC","defensive","TOT","43"
"4432323","Morven Joseph","Tennessee","SEC","defensive","SACKS","0"
"4037535","Marlon Dunlap","Florida","SEC","defensive","PD","0"
"4241478","DeVonta Smith","Alabama","SEC","fumbles","REC","1"
"4426330","Jerrion Ealy","Ole Miss","SEC","kickReturns","LONG","38"
"4692024","Malachi Moore","Alabama","SEC","interceptions","YDS","42"
"4242160","Hayden Henry","Arkansas","SEC","defensive","PD","1"
"4362620","Kavosiey Smoke","Kentucky","SEC","rushing","YPC","4.9"
"4429171","Blayne Toll","Arkansas","SEC","defensive","SACKS","0"
"4259817","Tucker Day","Mississippi State","SEC","defensive","PD","0"
"4047616","Jace Christmann","Mississippi State","SEC","kicking","XPA","4"
"4240600","Kadarius Toney","Florida","SEC","kickReturns","AVG","22.1"
"4362895","Nathaniel Watson","Mississippi State","SEC","defensive","TOT","39"
"4567535","Anfernee Orji","Vanderbilt","SEC","defensive","PD","2"
"4430823","Thaiu Jones-Bell","Alabama","SEC","receiving","YDS","-2"
"4371976","Cord Sandberg","Auburn","SEC","passing","PCT","1.000"
"4567096","John Metchie","Alabama","SEC","receiving","TD","6"
"4242149","Montaric Brown","Arkansas","SEC","defensive","SACKS","0"
"4259997","Matt Ruffolo","Kentucky","SEC","kicking","PCT","0.857"
"4362788","Ben Bresnahan","Vanderbilt","SEC","receiving","TD","4"
"4568007","Jay Ward","LSU","SEC","interceptions","TD","1"
"4429019","Marcus Rosemy","Georgia","SEC","defensive","PD","0"
"4611313","Eric Thomas Jr.","Arkansas","SEC","defensive","TD","0"
"4261098","Charlie Scott","Alabama","SEC","punting","TB","2"
"4062500","Scott Meyer","Vanderbilt","SEC","defensive","QB HUR","0"
"4362750","Jarvis Ware","Missouri","SEC","defensive","SOLO","5"
"4242231","Racey McMath","LSU","SEC","defensive","SOLO","2"
"4240686","Richard LeCounte III","Georgia","SEC","fumbles","FUM","0"
"4240784","Brett Slusher","Kentucky","SEC","defensive","PD","0"
"4567156","Treylon Burks","Arkansas","SEC","receiving","YDS","820"
"4361334","Smoke Monday","Auburn","SEC","defensive","PD","3"
"-5275"," Team","Auburn","SEC","passing","PCT","0.000"
"4029790","Jaylan Foster","South Carolina","SEC","fumbles","LOST","0"
"4259502","Aaron Sterling","South Carolina","SEC","defensive","SACKS","0.5"
"4240896","Micheal Clemons","Texas A&M","SEC","defensive","SACKS","4.0"
"4429171","Blayne Toll","Arkansas","SEC","defensive","TFL","0"
"4240903","Myles Jones","Texas A&M","SEC","interceptions","AVG","0.0"
"4035380","Dontea Jones","Mississippi State","SEC","defensive","SOLO","1"
"4242209","Jontre Kirklin","LSU","SEC","receiving","YDS","185"
"4570688","Caden Davis","Texas A&M","SEC","defensive","TFL","0"
"3895833","Carl Tucker","Alabama","SEC","kickReturns","AVG","23.0"
"4567216","D.J. Williams","Auburn","SEC","rushing","YDS","199"
"4428532","Ainias Smith","Texas A&M","SEC","fumbles","FUM","2"
"4570688","Caden Davis","Texas A&M","SEC","defensive","PD","0"
"4051575","Darren Evans","LSU","SEC","defensive","TD","0"
"4429321","Stacy Brown","Missouri","SEC","defensive","PD","0"
"4372412","Tylan Knight","Ole Miss","SEC","receiving","LONG","8"
"4240904","Kellen Mond","Texas A&M","SEC","passing","PCT","0.632"
"4240904","Kellen Mond","Texas A&M","SEC","rushing","YPC","4.0"
"-6707"," Team","Mississippi State","SEC","rushing","TD","0"
"4360233","Jacob Copeland","Florida","SEC","fumbles","FUM","1"
"4569482","Devin Nicholson","Missouri","SEC","interceptions","AVG","8.0"
"4429804","Jimmy Calloway","Tennessee","SEC","receiving","YDS","20"
"4242178","De'Vion Warren","Arkansas","SEC","passing","PCT","0.000"
"4379411","Otis Reese","Ole Miss","SEC","interceptions","AVG","29.0"
"4035440","Cameron Lewis","LSU","SEC","defensive","SACKS","0"
"4242661","Chris Pierce","Vanderbilt","SEC","receiving","YDS","371"
"4259989","Phil Hoskins","Kentucky","SEC","interceptions","INT","1"
"4429133","Malik Hornsby","Arkansas","SEC","rushing","LONG","1"
"4426440","Siaki Ika","LSU","SEC","defensive","SACKS","1"
"4429132","Mohamed Kaba","South Carolina","SEC","defensive","SACKS","0"
"4360235","Trey Dean III","Florida","SEC","defensive","SACKS","1"
"-6315"," Team","Kentucky","SEC","defensive","TFL","0"
"4567178","Brady Latham","Arkansas","SEC","defensive","TFL","0"
"4692046","Jamil Burroughs","Alabama","SEC","defensive","SOLO","0"
"4242436","Theo Jackson","Tennessee","SEC","interceptions","YDS","36"
"4685739","Tre Bradford","LSU","SEC","rushing","TD","0"
"4362650","Jaray Jenkins","LSU","SEC","receiving","YPR","17.3"
"4034948","Feleipe Franks","Arkansas","SEC","rushing","LONG","28"
"4566196","Will Rogers","Mississippi State","SEC","passing","YDS","1976"
"4429012","Kendall Milton","Georgia","SEC","rushing","YDS","193"
"4259912","Zikerrion Baker","Ole Miss","SEC","defensive","TD","0"
"4242656","Randall Haynie","Vanderbilt","SEC","defensive","TFL","0"
"4362880","Hal Northern","Ole Miss","SEC","defensive","TD","0"
"4429183","Vito Tisdale","Kentucky","SEC","defensive","TFL","0.5"
"4259915","Mohamed Sanogo","Ole Miss","SEC","defensive","TFL","4.0"
"4362617","Bryce Oliver","Kentucky","SEC","receiving","TD","0"
"4429751","DeMarcus Harris","Kentucky","SEC","fumbles","FUM","1"
"4362750","Jarvis Ware","Missouri","SEC","puntReturns","AVG","2.0"
"4567226","Derick Hall","Auburn","SEC","defensive","TD","0"
"4372016","Jaylen Waddle","Alabama","SEC","puntReturns","YDS","13"
"4362618","Chance Poore","Kentucky","SEC","defensive","QB HUR","0"
"4362806","Lorenza Surgers","Vanderbilt","SEC","defensive","TFL","0"
"4567098","Jordan Battle","Alabama","SEC","defensive","PD","4"
"4430833","Ja'Quavion Fraziars","Florida","SEC","defensive","SOLO","1"
"4259980","Yusuf Corker","Kentucky","SEC","defensive","PD","2"
"4258513","Luke Blanton","Vanderbilt","SEC","defensive","TOT","1"
"4570681","Joseph Anderson","South Carolina","SEC","defensive","SOLO","1"
"2027901"," ","Florida","SEC","rushing","TD","0"
"4692628","Doneiko Slaughter","Tennessee","SEC","defensive","QB HUR","0"
"4427928","Brian Maurer","Tennessee","SEC","passing","PCT","0.333"
"4035913","Ryan Renick","Texas A&M","SEC","defensive","PD","0"
"4368096","Nathan Bax","Arkansas","SEC","defensive","PD","0"
"4044431","K.J. Costello","Mississippi State","SEC","passing","TD","6"
"4685721","Drew Sanders","Alabama","SEC","defensive","TD","0"
"4429183","Vito Tisdale","Kentucky","SEC","defensive","PD","0"
"4689334","Malik Heath","Mississippi State","SEC","receiving","TD","3"
"4372552","Pierson Cooke","Vanderbilt","SEC","kicking","PCT","0.444"
"4430833","Ja'Quavion Fraziars","Florida","SEC","receiving","YPR","4.0"
"4259809","Londyn Craft","Mississippi State","SEC","fumbles","LOST","0"
"4035693","Velus Jones Jr.","Tennessee","SEC","kickReturns","NO","18"
"4431051","Izayah Cummings","Kentucky","SEC","defensive","TOT","1"
