"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"-7777"," Team","UTEP","Conference USA","rushing","CAR","6"
"4243835","Makyle Sanders","North Texas","Conference USA","interceptions","AVG","0.0"
"4261917","Stone Scarcelle","Marshall","Conference USA","defensive","SACKS","0"
"4429911","JoVoni Johnson","Rice","Conference USA","fumbles","LOST","0"
"4428917","Rashad Wisdom","UT San Antonio","Conference USA","defensive","SACKS","2"
"4362546","Blaze Alldredge","Rice","Conference USA","defensive","PD","2"
"4243811","Willie Wright","Florida Atlantic","Conference USA","receiving","YPR","7.6"
"4373703","Ishod Finger","Charlotte","Conference USA","rushing","TD","5"
"4430126","Knowledge McDaniel","Marshall","Conference USA","defensive","TOT","2"
"4374268","Davon Strickland","Florida International","Conference USA","defensive","TD","0"
"4362546","Blaze Alldredge","Rice","Conference USA","defensive","QB HUR","4"
"4384193","Joshua Matthews","Louisiana Tech","Conference USA","defensive","TOT","1"
"4045696","Ryan Carriere","Charlotte","Conference USA","defensive","TFL","0"
"3921632","Austin Maloney","Florida International","Conference USA","receiving","YDS","639"
"4239793","Tyler Johnston III","UAB","Conference USA","fumbles","FUM","4"
"4244656","Dorian Hall","Florida International","Conference USA","defensive","TOT","39"
"4370345","Sheldon Evans","Marshall","Conference USA","receiving","YPR","12.3"
"4043617","Simino Walden","Marshall","Conference USA","rushing","CAR","1"
"4570144","Kaleb Ford-Dement","Old Dominion","Conference USA","defensive","TOT","26"
"4363410","Dylan Hopkins","UAB","Conference USA","passing","ATT","85"
"4363000","Kevin Nelson","UT San Antonio","Conference USA","defensive","PD","1"
"4245186","Frank Harris","UT San Antonio","Conference USA","rushing","CAR","39"
"4243836","Evan Johnson","North Texas","Conference USA","defensive","TD","0"
"4039077","Michael Lawrence","North Texas","Conference USA","puntReturns","TD","0"
"4362034","Justin Garrett","UTEP","Conference USA","defensive","TOT","1"
"4040967","B.J. Emmons","Florida Atlantic","Conference USA","receiving","YDS","11"
"4243826","Tre Siggers","North Texas","Conference USA","receiving","YDS","60"
"4037332","Anthony Butler","Charlotte","Conference USA","defensive","SACKS","0"
"4575616","Robert Scott","Old Dominion","Conference USA","defensive","TOT","2"
"4239682","Brady Farlow","Louisiana Tech","Conference USA","rushing","YPC","-12.0"
"4243830","Jaelon Darden","North Texas","Conference USA","defensive","TFL","0"
"4260792","Tre'Shon Wolf","UTEP","Conference USA","defensive","SACKS","0"
"3932118","Anthony Bennett","Florida Atlantic","Conference USA","kickReturns","TD","0"
"4244673","Rashad Colson","Florida International","Conference USA","defensive","TFL","2.5"
"4427563","Micah Abraham","Marshall","Conference USA","defensive","QB HUR","1"
"4076925","Bailey Hale","Louisiana Tech","Conference USA","kicking","PCT","0.833"
"4243457","DeAngelo Malone","Western Kentucky","Conference USA","fumbles","LOST","0"
"3917820","Meiko Dotson","Florida Atlantic","Conference USA","puntReturns","LONG","0"
"4577072","Demond Stewart","Charlotte","Conference USA","defensive","PD","0"
"4244666","Jamal Gates","Florida International","Conference USA","defensive","TD","0"
"4239694","Amik Robertson","Louisiana Tech","Conference USA","defensive","PD","16"
"4362983","Tykee Ogle-Kellogg","UT San Antonio","Conference USA","receiving","YPR","9.5"
"3914382","J'Mar Smith","Louisiana Tech","Conference USA","passing","YPA","8.1"
"4050390","Lorenzo Dantzler","UT San Antonio","Conference USA","defensive","TD","0"
"4239785","Jacob Fuqua","UAB","Conference USA","defensive","QB HUR","0"
"4260783","Brady Viles","UTEP","Conference USA","kicking","PCT","0"
