"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4429449","Evan Conley","Louisville","ACC","passing","COMPLETIONS","40"
"4240649","Corey Gaynor","Miami","ACC","defensive","TOT","1"
"4240668","Jeremiah Gemmel","North Carolina","ACC","defensive","QB HUR","4"
"4426361","Jeremiah Payton","Miami","ACC","rushing","LONG","7"
"4240714","Kyle Nunn","Pittsburgh","ACC","defensive","TFL","0"
"4037451","Pat Bethel","Miami","ACC","fumbles","FUM","0"
"4240470","Damond Philyaw-Johnson","Duke","ACC","receiving","TD","0"
"4240865","Silas Dzansi","Virginia Tech","ACC","defensive","TFL","0"
"4240508","Kelton Dawson","Georgia Tech","ACC","defensive","TFL","3"
"3915308","Jake Burt","Boston College","ACC","receiving","YDS","212"
"4568453","Jaden Cunningham","Virginia Tech","ACC","defensive","QB HUR","0"
"4258620","Andre Szmyt","Syracuse","ACC","kicking","FGA","20"
"3886609","Alex Hornibrook","Florida State","ACC","passing","YDS","986"
"4360572","Charlie Thomas","Georgia Tech","ACC","defensive","SOLO","42"
"4360202","Matt Valecce","Boston College","ACC","fumbles","REC","0"
"4363030","Warren Thompson","Florida State","ACC","receiving","LONG","51"
"4259210","Landon Holden","Clemson","ACC","defensive","QB HUR","0"
"4240020","James Blackman","Florida State","ACC","defensive","PD","0"
"3930100","Jim Medure","Pittsburgh","ACC","defensive","TD","0"
"4360310","Trevor Lawrence","Clemson","ACC","rushing","LONG","67"
"4240625","Mike Harley","Miami","ACC","rushing","LONG","23"
"4035364","Grant Carlson","Boston College","ACC","punting","NO","65"
"4361653","Devin Leary","NC State","ACC","rushing","CAR","40"
"4373334","John Vardzel","Pittsburgh","ACC","puntReturns","TD","0"
"4361939","Andre Cisco","Syracuse","ACC","defensive","QB HUR","0"
"4360416","Elijiah Brown","Duke","ACC","defensive","SACKS","0"
"4035461","Brian Dawkins Jr.","Clemson","ACC","defensive","SOLO","0"
"4240822","Mandy Alonso","Virginia","ACC","fumbles","REC","2"
"4360591","Zamari Walton","Georgia Tech","ACC","defensive","SACKS","0"
"4240481","Jerry Howard","Georgia Tech","ACC","defensive","TD","0"
"4240703","Kenny Pickett","Pittsburgh","ACC","passing","COMPLETIONS","289"
"4361994","Sam Hartman","Wake Forest","ACC","passing","YDS","830"
"4036028","Javon Jackson","Duke","ACC","defensive","QB HUR","0"
"4361977","Keshon Artis","Virginia Tech","ACC","defensive","TFL","0"
"3917789","Aaron Young","Duke","ACC","passing","COMPLETIONS","0"
"4037142","Josh Black","Syracuse","ACC","defensive","PD","1"
"4037317","Chris Martin","Georgia Tech","ACC","defensive","SACKS","0"
