"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"4433934","Cedric Woods","Louisiana Tech","Conference USA","fumbles","LOST","0"
"4430100","Larry McCammon III","Florida Atlantic","Conference USA","rushing","TD","1"
"4362034","Justin Garrett","UTEP","Conference USA","kickReturns","AVG","20.6"
"4686519","Stone Frost","Middle Tennessee","Conference USA","rushing","TD","0"
"4362538","Juma Otoviano","Rice","Conference USA","rushing","LONG","4"
"4361600","Nick Saldiveri","Old Dominion","Conference USA","defensive","SACKS","0"
"4429757","Javon Harvey","Old Dominion","Conference USA","rushing","YDS","6"
"4570149","R'Tarriun Johnson","Old Dominion","Conference USA","interceptions","AVG","7.5"
"4687515","EJ Wilson Jr.","Florida International","Conference USA","rushing","YPC","5.7"
"4429757","Javon Harvey","Old Dominion","Conference USA","defensive","SOLO","5"
"4370360","Naquan Renalds","Marshall","Conference USA","puntReturns","TD","0"
"4250968","Deylon Williams","UTEP","Conference USA","defensive","PD","1"
"4690016","Keylin Roach","Marshall","Conference USA","interceptions","TD","0"
"4043629","Alex Mollette","Marshall","Conference USA","rushing","CAR","0"
"4692918","Reggie Peterson","Florida International","Conference USA","defensive","TD","0"
"4430903","Dakota Thomas","Western Kentucky","Conference USA","defensive","PD","0"
"4430300","Kevin Penn","UAB","Conference USA","defensive","TOT","10"
"4690013","Rasheen Ali","Marshall","Conference USA","receiving","REC","46"
"4570200","Jack Bradley","Rice","Conference USA","receiving","YPR","10.2"
"4875870","Ali Ali","Old Dominion","Conference USA","defensive","SOLO","3"
"4239691","Griffin Hebert","Louisiana Tech","Conference USA","defensive","TFL","0"
"4710780","Denzel Lowry","Old Dominion","Conference USA","defensive","SOLO","1"
"4570658","Marcus Bragg","Western Kentucky","Conference USA","defensive","SOLO","12"
"4431040","Chance Coleman","Florida International","Conference USA","defensive","SOLO","2"
"3917959","Denzel Feaster","UT San Antonio","Conference USA","defensive","SOLO","25"
"4680029","Keith Jackson","North Texas","Conference USA","rushing","YDS","0"
"4570497","Jarrin Pierce","Middle Tennessee","Conference USA","receiving","YDS","523"
"4692912","Deuce Dunbar","Florida International","Conference USA","defensive","TD","0"
"4046591","Walter Neil Jr.","UTEP","Conference USA","defensive","TFL","2.0"
"4373696","Luke Martin","Charlotte","Conference USA","defensive","TD","1"
"4243467","Juwuan Jones","Western Kentucky","Conference USA","defensive","SOLO","21"
"4431418","Ty Keyes","Southern Mississippi","Conference USA","passing","TD","3"
"4613092","Michael Ike","UTEP","Conference USA","defensive","QB HUR","1"
"4362985","Brenden Brady","UT San Antonio","Conference USA","rushing","LONG","56"
"4690071","Nick Days","Western Kentucky","Conference USA","defensive","TOT","7"
"4374268","Davon Strickland","Florida International","Conference USA","defensive","SOLO","26"
"4684278","Jakolby Longino","UTEP","Conference USA","defensive","TFL","0"
"4240266","Tre'von Bradley","UT San Antonio","Conference USA","receiving","REC","6"
"4689656","Reese Burkhardt","UAB","Conference USA","defensive","SOLO","2"
"4880867","Aaron Beckham","North Texas","Conference USA","kicking","PCT","0.667"
"4043607","Xavier Gaines","Marshall","Conference USA","passing","COMPLETIONS","0"
"4244654","Josh Powell","Florida International","Conference USA","defensive","TD","0"
"4430964","A.j. Davis","UAB","Conference USA","receiving","TD","0"
"4263422","Cesar Barajas","Louisiana Tech","Conference USA","rushing","YPC","5.0"
"4570492","Jalen Jackson","Middle Tennessee","Conference USA","interceptions","INT","1"
"4362541","Ari Broussard","Rice","Conference USA","rushing","YDS","569"
"4243535","D.J. Mack Jr.","Old Dominion","Conference USA","defensive","TD","0"
"4039082","Jason Pirtle","North Texas","Conference USA","receiving","YPR","9.3"
"4880782","John Cook","Old Dominion","Conference USA","kickReturns","TD","0"
"4426948","Luke McCaffrey","Rice","Conference USA","passing","YPA","5.0"
"4429757","Javon Harvey","Old Dominion","Conference USA","defensive","TFL","0"
"4039170","Elijah Garcia","Rice","Conference USA","defensive","QB HUR","4"
"4687358","J'Dan Burnett","Louisiana Tech","Conference USA","defensive","PD","0"
"4429898","Nate Jefferson","Florida International","Conference USA","defensive","TD","0"
"4684281","Jairus Mack","Charlotte","Conference USA","receiving","TD","1"
"3917789","Aaron Young","Florida Atlantic","Conference USA","defensive","QB HUR","0"
"4575515","Robert Payne","Middle Tennessee","Conference USA","defensive","QB HUR","0"
"4360163","Austin Aune","North Texas","Conference USA","rushing","CAR","80"
"4689989","Natrone Brooks","Southern Mississippi","Conference USA","interceptions","AVG","34.0"
"4240491","Kaleb Oliver","Western Kentucky","Conference USA","defensive","SOLO","16"
"4379520","Breon Hayward","UTEP","Conference USA","defensive","SOLO","55"
"4361603","Isaiah Spencer","Old Dominion","Conference USA","rushing","TD","0"
"4428893","Kamareon Williams","Florida International","Conference USA","kickReturns","AVG","7.0"
"4426919","De'Corian Clark","UT San Antonio","Conference USA","receiving","YDS","755"
"4576144","Jordan Dunbar","Rice","Conference USA","defensive","SOLO","22"
"4363408","Starling Thomas V","UAB","Conference USA","defensive","QB HUR","0"
"4689650","Trea Shropshire","UAB","Conference USA","receiving","YPR","26.0"
"4427782","Andrew Leak","Middle Tennessee","Conference USA","defensive","TFL","0"
"4362541","Ari Broussard","Rice","Conference USA","rushing","CAR","116"
"4613048","Avery Morris","UT San Antonio","Conference USA","defensive","TD","0"
"4243794","Jordan Helm","Florida Atlantic","Conference USA","defensive","TOT","95"
"4433828","Khalan Griffin","Rice","Conference USA","rushing","YPC","3.5"
"4243808","Zyon Gilbert","Florida Atlantic","Conference USA","interceptions","YDS","3"
"4368341","Je'Quan Burton","Florida Atlantic","Conference USA","passing","ATT","1"
"4879650","Grant DuBose","Charlotte","Conference USA","rushing","YDS","18"
"4428342","Gio Richardson","Florida International","Conference USA","fumbles","LOST","0"
"4575413","Carson Rieder","Louisiana Tech","Conference USA","receiving","LONG","48"
"4686642","Van Heitmann","Rice","Conference USA","defensive","TFL","0"
"4362988","Jarrett Preston","UT San Antonio","Conference USA","defensive","TOT","3"
"4361603","Isaiah Spencer","Old Dominion","Conference USA","puntReturns","TD","0"
"4241730","Tyler Murray","Charlotte","Conference USA","defensive","TOT","78"
"4700135","Cam Fancher","Marshall","Conference USA","fumbles","FUM","1"
"4686539","Kelton Moss","UTEP","Conference USA","defensive","QB HUR","1"
"4373719","Taylor Chandler","Charlotte","Conference USA","interceptions","TD","0"
"4243864","Dion Novil","North Texas","Conference USA","fumbles","LOST","0"
"4605926","James Shellman","Middle Tennessee","Conference USA","defensive","SACKS","0"
"4361586","Damion Charity","Old Dominion","Conference USA","defensive","TFL","0"
"4033816","Darta Lee","UTEP","Conference USA","defensive","SOLO","1"
"4430216","Cory Munson","Western Kentucky","Conference USA","defensive","QB HUR","0"
"4875867","Isiah Paige","Old Dominion","Conference USA","kickReturns","YDS","21"
"4570149","R'Tarriun Johnson","Old Dominion","Conference USA","interceptions","TD","0"
"4430010","Lamareon James","Old Dominion","Conference USA","kickReturns","AVG","29.4"
"4709667","Courtney McBride","Florida Atlantic","Conference USA","defensive","QB HUR","1"
"4427688","Valerian Agbaw Jr.","Charlotte","Conference USA","defensive","QB HUR","0"
"4362050","Gavin Baechle","UTEP","Conference USA","kicking","LONG","50"
"4576144","Jordan Dunbar","Rice","Conference USA","defensive","PD","9"
"4243966","Chaton Mobley","Middle Tennessee","Conference USA","fumbles","REC","0"
"4565696","Ben Bell","Louisiana Tech","Conference USA","defensive","SACKS","3.5"
"4430104","Sincere McCormick","UT San Antonio","Conference USA","receiving","TD","0"
"4362526","Antonio Montero","Rice","Conference USA","defensive","PD","2"
"4589232","Jalen McCain","Old Dominion","Conference USA","defensive","PD","0"
"4245196","B.J. Daniels","UT San Antonio","Conference USA","fumbles","FUM","1"
"4689989","Natrone Brooks","Southern Mississippi","Conference USA","puntReturns","TD","0"
"4243535","D.J. Mack Jr.","Old Dominion","Conference USA","passing","ATT","167"
"4431651","Elijah Metcalf","Middle Tennessee","Conference USA","defensive","SACKS","0"
"4567707","Grayson James","Florida International","Conference USA","passing","YPA","6.0"
"4360932","DeAndre Torrey","North Texas","Conference USA","rushing","YPC","4.9"
"4875806","Jurriente Davis","Middle Tennessee","Conference USA","defensive","PD","2"
"4432531","Jake Roberts","North Texas","Conference USA","defensive","TOT","2"
"4362896","Tj McMahon","Rice","Conference USA","passing","COMPLETIONS","12"
"4575668","Gavin Hardison","UTEP","Conference USA","defensive","TD","0"
"4432223","Tyler Grubbs","Louisiana Tech","Conference USA","defensive","SACKS","2"
"4880734","Jakarius Caston","Southern Mississippi","Conference USA","rushing","LONG","6"
"4569181","Kyle Maxwell","Louisiana Tech","Conference USA","passing","YDS","33"
"4429768","Alonzo Ford","Old Dominion","Conference USA","defensive","SACKS","0.5"
"4709680","Chavion Smith","Charlotte","Conference USA","rushing","YDS","13"
"4243975","Jimmy Marshall","Middle Tennessee","Conference USA","receiving","LONG","37"
"4430775","Hayden Wolff","Old Dominion","Conference USA","rushing","YDS","-92"
