"Season","Team","Conference","StatName","StatValue"
"2019","South Carolina","SEC","rushingAttempts","396"
"2019","Missouri","SEC","rushingYards","1820"
"2019","Alabama","SEC","kickReturnTDs","1"
"2019","Auburn","SEC","penalties","92"
"2019","Alabama","SEC","rushingTDs","27"
"2019","Alabama","SEC","penalties","95"
"2019","Alabama","SEC","thirdDowns","153"
"2019","Georgia","SEC","interceptionYards","102"
"2019","South Carolina","SEC","kickReturnTDs","0"
"2019","Georgia","SEC","kickReturnYards","268"
"2019","Auburn","SEC","firstDowns","277"
"2019","Ole Miss","SEC","possessionTime","20326"
"2019","South Carolina","SEC","puntReturns","12"
"2019","Vanderbilt","SEC","netPassingYards","2064"
"2019","Ole Miss","SEC","passesIntercepted","10"
"2019","South Carolina","SEC","kickReturns","22"
"2019","Missouri","SEC","puntReturnYards","223"
"2019","Missouri","SEC","passAttempts","376"
"2019","Alabama","SEC","kickReturns","31"
"2019","Auburn","SEC","interceptionTDs","2"
"2019","Georgia","SEC","rushingTDs","21"
"2019","Texas A&M","SEC","kickReturns","26"
"2019","Vanderbilt","SEC","interceptions","10"
"2019","Auburn","SEC","kickReturnYards","451"
"2019","Florida","SEC","tacklesForLoss","108"
"2019","Tennessee","SEC","interceptionYards","174"
"2019","Kentucky","SEC","passingTDs","9"
"2019","Missouri","SEC","possessionTime","21529"
"2019","Ole Miss","SEC","penaltyYards","585"
"2019","Mississippi State","SEC","games","13"
"2019","Georgia","SEC","puntReturnYards","282"
"2019","Ole Miss","SEC","thirdDownConversions","67"
"2019","Georgia","SEC","fumblesRecovered","9"
"2019","Auburn","SEC","tacklesForLoss","111"
"2019","LSU","SEC","puntReturnTDs","2"
"2019","Mississippi State","SEC","passesIntercepted","10"
"2019","Ole Miss","SEC","fumblesLost","9"
"2019","Kentucky","SEC","rushingTDs","36"
"2019","Kentucky","SEC","kickReturnYards","437"
"2019","Mississippi State","SEC","puntReturnYards","48"
"2019","Tennessee","SEC","puntReturnTDs","3"
"2019","Florida","SEC","puntReturns","15"
"2019","LSU","SEC","netPassingYards","6024"
"2019","Texas A&M","SEC","fumblesRecovered","8"
