"Season","Team","Conference","StatName","StatValue"
"2021","Kansas State","Big 12","puntReturnTDs","1"
"2021","Kansas State","Big 12","possessionTime","23324"
"2021","Iowa State","Big 12","turnovers","14"
"2021","West Virginia","Big 12","tacklesForLoss","82"
"2021","Texas","Big 12","tacklesForLoss","72"
"2021","Texas","Big 12","kickReturns","28"
"2021","Kansas State","Big 12","thirdDowns","146"
"2021","Texas Tech","Big 12","tacklesForLoss","61"
"2021","Baylor","Big 12","sacks","44"
"2021","Texas","Big 12","penalties","69"
"2021","West Virginia","Big 12","fumblesRecovered","5"
"2021","Kansas State","Big 12","kickReturns","27"
"2021","TCU","Big 12","interceptionYards","83"
"2021","West Virginia","Big 12","netPassingYards","3223"
"2021","Texas","Big 12","puntReturnYards","174"
"2021","Texas","Big 12","passingTDs","29"
"2021","Baylor","Big 12","puntReturnTDs","0"
"2021","TCU","Big 12","rushingAttempts","473"
"2021","Kansas","Big 12","penaltyYards","404"
"2021","Texas","Big 12","puntReturnTDs","0"
"2021","Iowa State","Big 12","puntReturnYards","111"
"2021","Baylor","Big 12","rushingYards","3070"
"2021","Texas","Big 12","rushingAttempts","457"
"2021","West Virginia","Big 12","penalties","67"
"2021","Texas Tech","Big 12","games","13"
"2021","Kansas State","Big 12","penalties","71"
"2021","Oklahoma","Big 12","sacks","33"
"2021","TCU","Big 12","thirdDownConversions","76"
"2021","Kansas","Big 12","fumblesRecovered","7"
"2021","Kansas","Big 12","passAttempts","318"
"2021","West Virginia","Big 12","thirdDownConversions","74"
"2021","Kansas State","Big 12","interceptionTDs","0"
"2021","Texas","Big 12","turnovers","17"
"2021","Oklahoma","Big 12","fourthDowns","16"
"2021","Iowa State","Big 12","fumblesLost","5"
"2021","Oklahoma","Big 12","fourthDownConversions","11"
"2021","TCU","Big 12","firstDowns","252"
"2021","Kansas State","Big 12","puntReturnYards","102"
"2021","Kansas State","Big 12","thirdDownConversions","64"
"2021","West Virginia","Big 12","firstDowns","278"
"2021","Kansas","Big 12","fourthDowns","30"
"2021","Texas Tech","Big 12","possessionTime","21820"
"2021","Oklahoma State","Big 12","puntReturnTDs","1"
"2021","Kansas State","Big 12","firstDowns","233"
"2021","Texas Tech","Big 12","puntReturnTDs","0"
"2021","Kansas","Big 12","puntReturnTDs","0"
"2021","Baylor","Big 12","puntReturnYards","154"
"2021","Kansas","Big 12","fourthDownConversions","11"
"2021","Kansas State","Big 12","passAttempts","311"
"2021","Texas Tech","Big 12","kickReturnYards","368"
"2021","Iowa State","Big 12","games","13"
"2021","Oklahoma","Big 12","passAttempts","403"
"2021","Oklahoma State","Big 12","firstDowns","331"
"2021","Oklahoma","Big 12","rushingAttempts","448"
"2021","Kansas","Big 12","tacklesForLoss","43"
"2021","TCU","Big 12","thirdDowns","166"
"2021","TCU","Big 12","puntReturnTDs","0"
"2021","Oklahoma State","Big 12","kickReturnTDs","2"
"2021","Texas Tech","Big 12","kickReturns","20"
"2021","Oklahoma","Big 12","games","13"
"2021","Texas Tech","Big 12","passCompletions","245"
"2021","Texas Tech","Big 12","turnovers","20"
"2021","Iowa State","Big 12","interceptionTDs","1"
"2021","Kansas","Big 12","kickReturns","27"
"2021","Kansas State","Big 12","totalYards","4710"
"2021","Baylor","Big 12","fumblesLost","8"
"2021","Baylor","Big 12","passesIntercepted","19"
"2021","Texas","Big 12","passCompletions","217"
"2021","West Virginia","Big 12","fourthDowns","28"
"2021","Oklahoma State","Big 12","netPassingYards","3246"
"2021","Oklahoma State","Big 12","passingTDs","23"
"2021","TCU","Big 12","puntReturns","10"
"2021","West Virginia","Big 12","games","13"
"2021","Kansas State","Big 12","sacks","30"
"2021","Kansas","Big 12","fumblesLost","3"
"2021","Texas","Big 12","passesIntercepted","7"
"2021","Texas","Big 12","fourthDownConversions","9"
"2021","Oklahoma","Big 12","interceptions","9"
"2021","Oklahoma State","Big 12","turnovers","20"
"2021","Iowa State","Big 12","passesIntercepted","11"
"2021","West Virginia","Big 12","rushingYards","1601"
"2021","Baylor","Big 12","netPassingYards","2843"
"2021","Oklahoma","Big 12","netPassingYards","3425"
"2021","West Virginia","Big 12","totalYards","4824"
"2021","West Virginia","Big 12","turnovers","20"
"2021","Texas","Big 12","interceptionTDs","1"
"2021","West Virginia","Big 12","puntReturns","19"
"2021","Texas Tech","Big 12","interceptionYards","28"
"2021","Oklahoma","Big 12","fumblesLost","4"
"2021","Oklahoma","Big 12","passesIntercepted","11"
"2021","Oklahoma","Big 12","fumblesRecovered","14"
"2021","West Virginia","Big 12","interceptionTDs","0"
"2021","Kansas","Big 12","kickReturnTDs","0"
"2021","West Virginia","Big 12","possessionTime","24457"
"2021","Kansas State","Big 12","interceptionYards","108"
"2021","Kansas State","Big 12","rushingYards","2111"
"2021","Kansas","Big 12","penalties","49"
"2021","Baylor","Big 12","passCompletions","237"
"2021","Iowa State","Big 12","sacks","33"
"2021","Iowa State","Big 12","kickReturnYards","405"
"2021","Kansas","Big 12","totalYards","3892"
"2021","Iowa State","Big 12","passAttempts","446"
"2021","Kansas","Big 12","kickReturnYards","553"
"2021","Iowa State","Big 12","firstDowns","280"
"2021","Iowa State","Big 12","interceptionYards","78"
"2021","Kansas","Big 12","rushingTDs","15"
"2021","West Virginia","Big 12","interceptionYards","104"
"2021","TCU","Big 12","possessionTime","21223"
"2021","Oklahoma State","Big 12","puntReturnYards","68"
"2021","Baylor","Big 12","rushingAttempts","572"
"2021","West Virginia","Big 12","rushingTDs","19"
"2021","Baylor","Big 12","fourthDownConversions","22"
"2021","Baylor","Big 12","thirdDownConversions","77"
"2021","TCU","Big 12","rushingTDs","21"
"2021","Oklahoma State","Big 12","fumblesRecovered","12"
"2021","TCU","Big 12","rushingYards","2330"
"2021","Oklahoma State","Big 12","thirdDownConversions","94"
"2021","Texas Tech","Big 12","passingTDs","18"
"2021","Baylor","Big 12","puntReturns","19"
"2021","Kansas","Big 12","interceptionTDs","2"
"2021","Kansas State","Big 12","fourthDowns","20"
"2021","TCU","Big 12","passCompletions","200"
"2021","Texas Tech","Big 12","fumblesLost","9"
"2021","Iowa State","Big 12","fumblesRecovered","7"
"2021","Iowa State","Big 12","thirdDowns","165"
"2021","Oklahoma State","Big 12","passesIntercepted","9"
"2021","Oklahoma State","Big 12","tacklesForLoss","118"
"2021","Kansas State","Big 12","fumblesLost","7"
"2021","Texas Tech","Big 12","puntReturnYards","148"
"2021","Oklahoma State","Big 12","rushingYards","2597"
"2021","Iowa State","Big 12","rushingAttempts","411"
"2021","TCU","Big 12","penaltyYards","737"
"2021","TCU","Big 12","netPassingYards","2838"
"2021","TCU","Big 12","penalties","85"
"2021","Texas Tech","Big 12","kickReturnTDs","0"
"2021","Oklahoma","Big 12","thirdDownConversions","63"
"2021","Baylor","Big 12","thirdDowns","183"
"2021","Iowa State","Big 12","totalYards","5519"
"2021","Texas Tech","Big 12","rushingAttempts","436"
"2021","Baylor","Big 12","passAttempts","365"
"2021","Kansas","Big 12","turnovers","13"
"2021","Baylor","Big 12","totalYards","5913"
"2021","Iowa State","Big 12","fourthDownConversions","15"
"2021","Kansas","Big 12","rushingAttempts","435"
"2021","Texas Tech","Big 12","passesIntercepted","10"
"2021","Baylor","Big 12","interceptionYards","254"
"2021","Oklahoma State","Big 12","thirdDowns","220"
"2021","Texas","Big 12","fumblesRecovered","8"
"2021","Kansas","Big 12","netPassingYards","2218"
"2021","Baylor","Big 12","rushingTDs","29"
"2021","Texas","Big 12","thirdDownConversions","70"
"2021","Oklahoma State","Big 12","penaltyYards","781"
"2021","Baylor","Big 12","games","14"
"2021","Iowa State","Big 12","netPassingYards","3430"
"2021","Kansas State","Big 12","rushingTDs","29"
"2021","Baylor","Big 12","kickReturnTDs","1"
"2021","TCU","Big 12","games","12"
"2021","Oklahoma","Big 12","penalties","87"
"2021","Texas","Big 12","rushingYards","2392"
"2021","Kansas","Big 12","firstDowns","196"
"2021","Texas Tech","Big 12","netPassingYards","3344"
"2021","Kansas State","Big 12","penaltyYards","595"
"2021","Texas","Big 12","interceptionYards","91"
"2021","Kansas","Big 12","puntReturns","8"
"2021","Texas","Big 12","netPassingYards","2705"
"2021","TCU","Big 12","kickReturns","30"
"2021","Kansas","Big 12","rushingYards","1674"
"2021","Oklahoma","Big 12","passingTDs","32"
"2021","Oklahoma","Big 12","kickReturnYards","244"
"2021","Oklahoma State","Big 12","totalYards","5843"
"2021","Kansas","Big 12","thirdDowns","164"
"2021","TCU","Big 12","fourthDowns","18"
"2021","Texas","Big 12","kickReturnYards","504"
"2021","Oklahoma State","Big 12","interceptionYards","159"
"2021","Oklahoma State","Big 12","games","14"
"2021","West Virginia","Big 12","passesIntercepted","9"
"2021","TCU","Big 12","puntReturnYards","92"
"2021","Kansas","Big 12","puntReturnYards","108"
"2021","Oklahoma","Big 12","rushingYards","2438"
"2021","Oklahoma","Big 12","puntReturns","12"
"2021","Texas Tech","Big 12","firstDowns","254"
"2021","Iowa State","Big 12","penalties","63"
"2021","Kansas State","Big 12","fumblesRecovered","4"
"2021","Texas Tech","Big 12","thirdDowns","157"
"2021","Kansas","Big 12","interceptionYards","146"
"2021","TCU","Big 12","fumblesRecovered","3"
"2021","West Virginia","Big 12","sacks","27"
"2021","West Virginia","Big 12","puntReturnYards","59"
"2021","Iowa State","Big 12","rushingTDs","25"
"2021","TCU","Big 12","tacklesForLoss","49"
"2021","Baylor","Big 12","tacklesForLoss","103"
"2021","Baylor","Big 12","fourthDowns","35"
"2021","Texas Tech","Big 12","fourthDowns","29"
"2021","TCU","Big 12","sacks","15"
"2021","Texas Tech","Big 12","passAttempts","388"
"2021","Texas Tech","Big 12","sacks","20"
"2021","Texas Tech","Big 12","thirdDownConversions","67"
"2021","TCU","Big 12","fumblesLost","10"
"2021","West Virginia","Big 12","fumblesLost","8"
"2021","West Virginia","Big 12","kickReturnYards","672"
"2021","Texas Tech","Big 12","penalties","68"
"2021","Baylor","Big 12","passingTDs","24"
"2021","Oklahoma State","Big 12","penalties","84"
"2021","West Virginia","Big 12","penaltyYards","561"
"2021","Oklahoma","Big 12","turnovers","13"
"2021","Oklahoma","Big 12","rushingTDs","29"
"2021","West Virginia","Big 12","fourthDownConversions","19"
"2021","Oklahoma State","Big 12","interceptionTDs","1"
"2021","TCU","Big 12","passesIntercepted","10"
"2021","West Virginia","Big 12","passAttempts","447"
"2021","Kansas State","Big 12","rushingAttempts","436"
"2021","TCU","Big 12","interceptionTDs","1"
"2021","Texas","Big 12","penaltyYards","579"
"2021","Kansas State","Big 12","passCompletions","204"
"2021","Texas","Big 12","totalYards","5097"
"2021","Texas","Big 12","passAttempts","346"
"2021","Oklahoma","Big 12","totalYards","5863"
"2021","TCU","Big 12","passingTDs","19"
"2021","Baylor","Big 12","fumblesRecovered","6"
"2021","Kansas","Big 12","possessionTime","22197"
"2021","Kansas State","Big 12","interceptions","7"
"2021","TCU","Big 12","turnovers","16"
"2021","West Virginia","Big 12","rushingAttempts","452"
"2021","Oklahoma State","Big 12","rushingTDs","27"
"2021","Kansas","Big 12","passesIntercepted","7"
"2021","Oklahoma State","Big 12","fourthDowns","13"
"2021","Baylor","Big 12","possessionTime","26367"
"2021","Iowa State","Big 12","penaltyYards","502"
"2021","Oklahoma","Big 12","interceptionYards","104"
"2021","Texas Tech","Big 12","rushingTDs","30"
"2021","TCU","Big 12","kickReturnTDs","1"
"2021","Baylor","Big 12","kickReturnYards","650"
"2021","Oklahoma","Big 12","puntReturnTDs","0"
"2021","Iowa State","Big 12","passCompletions","313"
"2021","Kansas","Big 12","interceptions","10"
"2021","Oklahoma State","Big 12","puntReturns","18"
"2021","Texas","Big 12","fourthDowns","20"
"2021","Kansas State","Big 12","turnovers","14"
"2021","Texas Tech","Big 12","penaltyYards","580"
"2021","Texas","Big 12","possessionTime","20217"
"2021","Kansas","Big 12","passCompletions","195"
"2021","TCU","Big 12","passAttempts","310"
"2021","Baylor","Big 12","turnovers","15"
"2021","Oklahoma State","Big 12","rushingAttempts","620"
"2021","Oklahoma State","Big 12","passCompletions","274"
"2021","Texas Tech","Big 12","interceptionTDs","2"
"2021","Oklahoma","Big 12","firstDowns","289"
"2021","Oklahoma State","Big 12","kickReturnYards","608"
"2021","Oklahoma State","Big 12","fourthDownConversions","7"
"2021","Texas Tech","Big 12","interceptions","11"
