"Season","Team","Conference","StatName","StatValue"
"2023","Clemson","ACC","interceptionTDs","4"
"2023","NC State","ACC","turnovers","15"
"2023","Boston College","ACC","puntReturns","12"
"2023","North Carolina","ACC","rushingTDs","28"
"2023","Syracuse","ACC","penalties","95"
"2023","Georgia Tech","ACC","sacks","22"
"2023","Virginia","ACC","passAttempts","396"
"2023","Florida State","ACC","penaltyYards","792"
"2023","Pittsburgh","ACC","fumblesLost","9"
"2023","NC State","ACC","thirdDownConversions","75"
"2023","Georgia Tech","ACC","rushingYards","2649"
"2023","Clemson","ACC","totalYards","5235"
"2023","Syracuse","ACC","puntReturnYards","272"
"2023","Miami","ACC","games","13"
"2023","Pittsburgh","ACC","kickReturnTDs","1"
"2023","Miami","ACC","fumblesLost","8"
"2023","Louisville","ACC","interceptionYards","149"
"2023","NC State","ACC","thirdDowns","188"
"2023","Clemson","ACC","puntReturns","23"
"2023","Georgia Tech","ACC","puntReturnYards","121"
"2023","Duke","ACC","passCompletions","200"
"2023","NC State","ACC","possessionTime","25313"
"2023","Georgia Tech","ACC","penalties","67"
"2023","Pittsburgh","ACC","thirdDowns","150"
"2023","Virginia","ACC","passingTDs","19"
"2023","Pittsburgh","ACC","passingTDs","17"
"2023","Boston College","ACC","rushingAttempts","547"
"2023","Pittsburgh","ACC","passAttempts","360"
"2023","NC State","ACC","fourthDowns","15"
"2023","Georgia Tech","ACC","netPassingYards","2871"
"2023","Virginia","ACC","rushingYards","1415"
"2023","Pittsburgh","ACC","rushingTDs","10"
"2023","Duke","ACC","kickReturns","16"
"2023","Louisville","ACC","tacklesForLoss","78"
"2023","Duke","ACC","fourthDowns","20"
"2023","Wake Forest","ACC","rushingYards","1565"
"2023","NC State","ACC","kickReturnYards","537"
"2023","Virginia","ACC","possessionTime","22614"
"2023","Miami","ACC","thirdDowns","164"
"2023","Duke","ACC","puntReturns","17"
"2023","Louisville","ACC","fourthDowns","24"
"2023","Clemson","ACC","fourthDownConversions","14"
"2023","Louisville","ACC","thirdDowns","176"
"2023","Virginia Tech","ACC","fourthDownConversions","17"
"2023","Georgia Tech","ACC","turnovers","21"
"2023","NC State","ACC","passCompletions","224"
"2023","Duke","ACC","passesIntercepted","10"
"2023","Duke","ACC","firstDowns","243"
"2023","NC State","ACC","games","13"
"2023","Georgia Tech","ACC","penaltyYards","582"
"2023","Clemson","ACC","fumblesLost","13"
"2023","Virginia","ACC","fumblesLost","6"
"2023","Wake Forest","ACC","thirdDowns","161"
"2023","Syracuse","ACC","fumblesRecovered","13"
"2023","Louisville","ACC","penalties","78"
"2023","Florida State","ACC","passCompletions","260"
"2023","Syracuse","ACC","kickReturnYards","381"
"2023","Duke","ACC","totalYards","4519"
"2023","Pittsburgh","ACC","thirdDownConversions","47"
"2023","Wake Forest","ACC","tacklesForLoss","69"
"2023","Syracuse","ACC","passingTDs","17"
"2023","Pittsburgh","ACC","interceptionTDs","1"
"2023","Syracuse","ACC","thirdDownConversions","70"
"2023","Florida State","ACC","kickReturnYards","407"
"2023","Duke","ACC","thirdDowns","166"
"2023","North Carolina","ACC","fumblesRecovered","10"
"2023","NC State","ACC","tacklesForLoss","76"
"2023","Wake Forest","ACC","turnovers","22"
"2023","Boston College","ACC","tacklesForLoss","43"
"2023","Wake Forest","ACC","totalYards","3917"
"2023","Miami","ACC","possessionTime","24860"
"2023","Boston College","ACC","penaltyYards","717"
"2023","Syracuse","ACC","fumblesLost","9"
"2023","Wake Forest","ACC","interceptionTDs","0"
"2023","Syracuse","ACC","interceptions","15"
"2023","Clemson","ACC","passesIntercepted","16"
"2023","Clemson","ACC","penalties","64"
"2023","Florida State","ACC","games","14"
"2023","Pittsburgh","ACC","tacklesForLoss","83"
"2023","NC State","ACC","penaltyYards","602"
"2023","NC State","ACC","rushingTDs","19"
"2023","Pittsburgh","ACC","sacks","30"
"2023","Clemson","ACC","kickReturnYards","287"
"2023","Boston College","ACC","fourthDownConversions","29"
"2023","North Carolina","ACC","rushingYards","2505"
"2023","North Carolina","ACC","fumblesLost","6"
"2023","Virginia","ACC","interceptionTDs","1"
"2023","Pittsburgh","ACC","turnovers","21"
"2023","Virginia","ACC","kickReturnYards","389"
"2023","Miami","ACC","kickReturns","33"
"2023","Boston College","ACC","interceptions","14"
"2023","Wake Forest","ACC","firstDowns","239"
"2023","Miami","ACC","interceptionYards","118"
"2023","Boston College","ACC","turnovers","19"
"2023","Florida State","ACC","firstDowns","274"
"2023","Louisville","ACC","rushingYards","2499"
"2023","Syracuse","ACC","netPassingYards","2237"
"2023","Virginia Tech","ACC","netPassingYards","2619"
"2023","Virginia","ACC","passCompletions","248"
"2023","Louisville","ACC","fumblesLost","7"
"2023","Boston College","ACC","interceptionYards","45"
"2023","Louisville","ACC","passingTDs","22"
"2023","NC State","ACC","passAttempts","379"
"2023","Virginia Tech","ACC","firstDowns","258"
"2023","Florida State","ACC","interceptionTDs","1"
"2023","Boston College","ACC","puntReturnTDs","0"
"2023","Wake Forest","ACC","rushingTDs","13"
"2023","Duke","ACC","puntReturnTDs","0"
"2023","Duke","ACC","games","13"
"2023","Georgia Tech","ACC","passAttempts","379"
"2023","Pittsburgh","ACC","passCompletions","192"
"2023","Boston College","ACC","passesIntercepted","8"
"2023","North Carolina","ACC","passAttempts","460"
"2023","NC State","ACC","kickReturns","24"
"2023","Florida State","ACC","penalties","85"
"2023","Florida State","ACC","totalYards","5610"
"2023","Georgia Tech","ACC","rushingAttempts","492"
"2023","Louisville","ACC","fumblesRecovered","7"
"2023","Georgia Tech","ACC","possessionTime","22348"
"2023","Boston College","ACC","interceptionTDs","1"
"2023","Duke","ACC","fumblesLost","7"
"2023","Miami","ACC","passCompletions","283"
"2023","Georgia Tech","ACC","kickReturns","24"
"2023","North Carolina","ACC","totalYards","6386"
"2023","Boston College","ACC","firstDowns","279"
"2023","Virginia Tech","ACC","puntReturnYards","289"
"2023","North Carolina","ACC","games","13"
"2023","North Carolina","ACC","passCompletions","292"
"2023","Syracuse","ACC","passCompletions","191"
"2023","Virginia Tech","ACC","passAttempts","356"
"2023","Florida State","ACC","puntReturns","26"
"2023","Clemson","ACC","thirdDowns","198"
"2023","North Carolina","ACC","fourthDownConversions","9"
"2023","Boston College","ACC","fourthDowns","38"
"2023","Clemson","ACC","penaltyYards","549"
"2023","Louisville","ACC","puntReturns","30"
"2023","NC State","ACC","sacks","33"
"2023","Miami","ACC","interceptionTDs","1"
"2023","Georgia Tech","ACC","totalYards","5520"
"2023","Boston College","ACC","totalYards","4950"
"2023","Miami","ACC","interceptions","14"
"2023","Duke","ACC","netPassingYards","2351"
"2023","Duke","ACC","interceptionTDs","1"
"2023","Florida State","ACC","interceptions","4"
"2023","Florida State","ACC","turnovers","9"
"2023","Clemson","ACC","passCompletions","302"
"2023","Florida State","ACC","passingTDs","25"
"2023","Boston College","ACC","fumblesLost","5"
"2023","Clemson","ACC","kickReturnTDs","0"
"2023","Florida State","ACC","thirdDowns","182"
"2023","Virginia","ACC","puntReturnYards","61"
"2023","Pittsburgh","ACC","possessionTime","19883"
"2023","Duke","ACC","turnovers","15"
"2023","Boston College","ACC","fumblesRecovered","7"
"2023","Louisville","ACC","fourthDownConversions","13"
"2023","Virginia Tech","ACC","interceptionYards","64"
"2023","Syracuse","ACC","sacks","29"
"2023","Wake Forest","ACC","games","12"
"2023","Syracuse","ACC","turnovers","24"
"2023","Pittsburgh","ACC","firstDowns","195"
"2023","Virginia Tech","ACC","passesIntercepted","7"
"2023","Wake Forest","ACC","interceptionYards","141"
"2023","Duke","ACC","penaltyYards","598"
"2023","Wake Forest","ACC","passesIntercepted","8"
"2023","Syracuse","ACC","kickReturns","21"
"2023","Boston College","ACC","puntReturnYards","112"
"2023","Georgia Tech","ACC","fumblesLost","4"
"2023","Georgia Tech","ACC","interceptionTDs","0"
"2023","Clemson","ACC","possessionTime","25818"
"2023","Pittsburgh","ACC","penaltyYards","773"
"2023","Duke","ACC","thirdDownConversions","60"
"2023","Wake Forest","ACC","fourthDownConversions","8"
"2023","Duke","ACC","possessionTime","22615"
"2023","Virginia Tech","ACC","passCompletions","204"
"2023","NC State","ACC","fumblesRecovered","8"
"2023","Wake Forest","ACC","fourthDowns","19"
"2023","Duke","ACC","interceptionYards","53"
"2023","Virginia","ACC","interceptions","14"
"2023","Boston College","ACC","passAttempts","361"
"2023","Florida State","ACC","fourthDownConversions","10"
"2023","Florida State","ACC","tacklesForLoss","98"
"2023","Louisville","ACC","puntReturnTDs","1"
"2023","Louisville","ACC","interceptionTDs","0"
"2023","Clemson","ACC","rushingYards","2266"
"2023","Virginia","ACC","thirdDownConversions","66"
"2023","Syracuse","ACC","interceptionTDs","3"
"2023","Syracuse","ACC","firstDowns","232"
"2023","Florida State","ACC","kickReturns","17"
"2023","Pittsburgh","ACC","interceptionYards","141"
"2023","Pittsburgh","ACC","puntReturnTDs","0"
"2023","Duke","ACC","kickReturnTDs","0"
"2023","Duke","ACC","interceptions","8"
"2023","Georgia Tech","ACC","fumblesRecovered","10"
"2023","Virginia Tech","ACC","rushingAttempts","499"
"2023","Georgia Tech","ACC","puntReturns","12"
"2023","Syracuse","ACC","passAttempts","315"
"2023","Boston College","ACC","possessionTime","24542"
"2023","Duke","ACC","tacklesForLoss","77"
"2023","Louisville","ACC","kickReturnTDs","0"
"2023","Georgia Tech","ACC","tacklesForLoss","57"
"2023","Duke","ACC","passingTDs","14"
"2023","Virginia Tech","ACC","rushingYards","2469"
"2023","Georgia Tech","ACC","thirdDowns","167"
"2023","Virginia","ACC","penalties","78"
"2023","Louisville","ACC","turnovers","19"
"2023","Louisville","ACC","totalYards","5812"
"2023","Syracuse","ACC","puntReturnTDs","0"
"2023","North Carolina","ACC","interceptions","11"
"2023","Clemson","ACC","interceptionYards","244"
"2023","Miami","ACC","firstDowns","285"
"2023","NC State","ACC","puntReturnTDs","0"
"2023","Boston College","ACC","rushingTDs","25"
"2023","Florida State","ACC","thirdDownConversions","66"
"2023","NC State","ACC","interceptionTDs","2"
"2023","Virginia Tech","ACC","penalties","82"
"2023","Boston College","ACC","thirdDowns","191"
"2023","Louisville","ACC","possessionTime","27062"
"2023","Georgia Tech","ACC","passingTDs","27"
"2023","Florida State","ACC","rushingAttempts","463"
"2023","Florida State","ACC","puntReturnYards","298"
"2023","North Carolina","ACC","interceptionTDs","0"
"2023","Syracuse","ACC","thirdDowns","179"
"2023","Virginia Tech","ACC","sacks","39"
"2023","Florida State","ACC","puntReturnTDs","0"
"2023","Miami","ACC","fumblesRecovered","6"
"2023","Virginia Tech","ACC","passingTDs","23"
"2023","Virginia Tech","ACC","fumblesLost","10"
"2023","Clemson","ACC","interceptions","9"
"2023","Virginia","ACC","fumblesRecovered","6"
"2023","Miami","ACC","fourthDownConversions","11"
"2023","Wake Forest","ACC","interceptions","12"
"2023","Virginia","ACC","thirdDowns","183"
"2023","Wake Forest","ACC","fumblesRecovered","8"
"2023","Virginia Tech","ACC","turnovers","15"
"2023","Virginia Tech","ACC","interceptionTDs","0"
"2023","Louisville","ACC","netPassingYards","3313"
"2023","Boston College","ACC","rushingYards","2556"
"2023","Louisville","ACC","kickReturnYards","475"
"2023","Clemson","ACC","fumblesRecovered","11"
"2023","North Carolina","ACC","netPassingYards","3881"
"2023","NC State","ACC","puntReturns","17"
"2023","Syracuse","ACC","passesIntercepted","9"
"2023","Virginia","ACC","interceptionYards","80"
"2023","Wake Forest","ACC","kickReturnYards","528"
"2023","Virginia","ACC","rushingTDs","12"
"2023","Georgia Tech","ACC","firstDowns","289"
"2023","NC State","ACC","fourthDownConversions","9"
"2023","Wake Forest","ACC","puntReturnYards","148"
"2023","North Carolina","ACC","puntReturnTDs","1"
"2023","Wake Forest","ACC","puntReturnTDs","0"
"2023","Wake Forest","ACC","penalties","49"
"2023","North Carolina","ACC","passingTDs","26"
"2023","Florida State","ACC","sacks","46"
"2023","Miami","ACC","totalYards","5605"
"2023","Virginia","ACC","fourthDownConversions","12"
"2023","North Carolina","ACC","penalties","93"
"2023","North Carolina","ACC","turnovers","17"
"2023","Florida State","ACC","rushingYards","2102"
"2023","NC State","ACC","interceptions","12"
"2023","Florida State","ACC","fumblesLost","5"
"2023","NC State","ACC","fumblesLost","3"
"2023","Wake Forest","ACC","puntReturns","16"
"2023","Boston College","ACC","netPassingYards","2394"
"2023","Virginia Tech","ACC","fumblesRecovered","9"
"2023","Wake Forest","ACC","passingTDs","14"
"2023","North Carolina","ACC","passesIntercepted","12"
"2023","Virginia","ACC","sacks","11"
"2023","Pittsburgh","ACC","rushingYards","1223"
"2023","Boston College","ACC","passCompletions","204"
"2023","Louisville","ACC","passesIntercepted","13"
"2023","Virginia","ACC","puntReturns","19"
"2023","Pittsburgh","ACC","fourthDownConversions","10"
"2023","Miami","ACC","rushingAttempts","440"
"2023","North Carolina","ACC","puntReturnYards","114"
"2023","Miami","ACC","passingTDs","23"
"2023","Miami","ACC","kickReturnYards","791"
"2023","Miami","ACC","fourthDowns","21"
"2023","NC State","ACC","kickReturnTDs","1"
"2023","Georgia Tech","ACC","kickReturnYards","510"
"2023","Pittsburgh","ACC","interceptions","12"
"2023","Pittsburgh","ACC","kickReturns","26"
"2023","Virginia Tech","ACC","puntReturnTDs","0"
"2023","Wake Forest","ACC","possessionTime","20950"
"2023","Virginia","ACC","turnovers","20"
"2023","NC State","ACC","rushingYards","2036"
"2023","Miami","ACC","penalties","79"
"2023","Syracuse","ACC","possessionTime","22057"
"2023","Miami","ACC","passAttempts","436"
"2023","Duke","ACC","rushingAttempts","448"
"2023","NC State","ACC","passingTDs","19"
"2023","Virginia Tech","ACC","kickReturnTDs","2"
"2023","Florida State","ACC","rushingTDs","32"
"2023","Wake Forest","ACC","fumblesLost","10"
"2023","Boston College","ACC","penalties","85"
"2023","Louisville","ACC","rushingTDs","31"
"2023","Syracuse","ACC","fourthDownConversions","10"
"2023","Boston College","ACC","passingTDs","15"
"2023","Louisville","ACC","thirdDownConversions","65"
"2023","NC State","ACC","firstDowns","241"
"2023","Louisville","ACC","sacks","32"
"2023","Pittsburgh","ACC","penalties","94"
"2023","Duke","ACC","rushingTDs","26"
"2023","Pittsburgh","ACC","netPassingYards","2592"
"2023","Pittsburgh","ACC","kickReturnYards","488"
"2023","Boston College","ACC","thirdDownConversions","79"
"2023","Clemson","ACC","sacks","32"
"2023","Clemson","ACC","passingTDs","20"
"2023","Miami","ACC","tacklesForLoss","83"
"2023","North Carolina","ACC","kickReturnTDs","0"
"2023","Miami","ACC","puntReturnYards","79"
"2023","Clemson","ACC","kickReturns","12"
"2023","Pittsburgh","ACC","puntReturnYards","108"
"2023","North Carolina","ACC","rushingAttempts","498"
"2023","Virginia","ACC","totalYards","4425"
"2023","Syracuse","ACC","totalYards","4467"
"2023","Duke","ACC","penalties","73"
"2023","Virginia","ACC","puntReturnTDs","0"
"2023","North Carolina","ACC","fourthDowns","20"
"2023","Syracuse","ACC","rushingTDs","20"
"2023","Wake Forest","ACC","thirdDownConversions","55"
"2023","North Carolina","ACC","firstDowns","319"
"2023","Clemson","ACC","puntReturnYards","182"
"2023","Virginia","ACC","firstDowns","252"
"2023","Louisville","ACC","interceptions","12"
"2023","Virginia","ACC","passesIntercepted","8"
"2023","Georgia Tech","ACC","kickReturnTDs","0"
"2023","Boston College","ACC","kickReturnTDs","0"
"2023","Florida State","ACC","passAttempts","433"
"2023","Duke","ACC","kickReturnYards","338"
"2023","Pittsburgh","ACC","puntReturns","23"
"2023","Boston College","ACC","sacks","12"
"2023","North Carolina","ACC","kickReturnYards","257"
"2023","Virginia Tech","ACC","kickReturnYards","716"
"2023","North Carolina","ACC","penaltyYards","862"
"2023","Virginia Tech","ACC","kickReturns","31"
"2023","Miami","ACC","thirdDownConversions","67"
"2023","Louisville","ACC","passAttempts","408"
"2023","Duke","ACC","fourthDownConversions","12"
"2023","Georgia Tech","ACC","games","13"
"2023","Louisville","ACC","rushingAttempts","533"
"2023","Clemson","ACC","netPassingYards","2969"
"2023","Louisville","ACC","kickReturns","25"
"2023","Florida State","ACC","passesIntercepted","10"
"2023","Virginia Tech","ACC","penaltyYards","752"
"2023","Wake Forest","ACC","kickReturnTDs","1"
"2023","Miami","ACC","sacks","34"
"2023","Pittsburgh","ACC","totalYards","3815"
"2023","Florida State","ACC","fourthDowns","21"
"2023","Georgia Tech","ACC","fourthDowns","23"
"2023","Miami","ACC","penaltyYards","751"
"2023","Duke","ACC","sacks","29"
"2023","Wake Forest","ACC","penaltyYards","466"
"2023","Wake Forest","ACC","sacks","23"
"2023","Miami","ACC","kickReturnTDs","1"
"2023","Virginia","ACC","rushingAttempts","454"
