"Season","Team","Conference","StatName","StatValue"
"2022","USC","Pac-12","possessionTime","26804"
"2022","Oregon","Pac-12","fourthDowns","32"
"2022","Colorado","Pac-12","games","12"
"2022","Oregon State","Pac-12","totalYards","5148"
"2022","Colorado","Pac-12","puntReturnYards","177"
"2022","Arizona State","Pac-12","possessionTime","22137"
"2022","Utah","Pac-12","kickReturnYards","160"
"2022","USC","Pac-12","fumblesRecovered","11"
"2022","USC","Pac-12","fourthDowns","22"
"2022","Washington","Pac-12","possessionTime","24444"
"2022","Arizona","Pac-12","tacklesForLoss","55"
"2022","California","Pac-12","passCompletions","291"
"2022","Stanford","Pac-12","passingTDs","15"
"2022","Arizona","Pac-12","fourthDownConversions","10"
"2022","Oregon","Pac-12","kickReturnTDs","0"
"2022","Utah","Pac-12","puntReturns","31"
"2022","Arizona State","Pac-12","puntReturns","19"
"2022","Stanford","Pac-12","kickReturns","46"
"2022","Oregon State","Pac-12","sacks","21"
"2022","Stanford","Pac-12","thirdDownConversions","62"
"2022","Oregon","Pac-12","penaltyYards","744"
"2022","Oregon State","Pac-12","netPassingYards","2594"
"2022","Washington State","Pac-12","puntReturns","24"
"2022","USC","Pac-12","passesIntercepted","19"
"2022","Colorado","Pac-12","tacklesForLoss","49"
"2022","Oregon State","Pac-12","puntReturnYards","319"
"2022","Washington","Pac-12","kickReturnTDs","0"
"2022","Colorado","Pac-12","interceptionYards","57"
"2022","Stanford","Pac-12","possessionTime","21522"
"2022","USC","Pac-12","thirdDowns","168"
"2022","Washington State","Pac-12","fourthDownConversions","13"
"2022","Washington State","Pac-12","puntReturnYards","218"
"2022","UCLA","Pac-12","turnovers","20"
"2022","Colorado","Pac-12","netPassingYards","2075"
"2022","Washington State","Pac-12","games","13"
"2022","Colorado","Pac-12","passesIntercepted","6"
"2022","UCLA","Pac-12","puntReturnYards","56"
"2022","Washington","Pac-12","passesIntercepted","7"
"2022","Oregon","Pac-12","turnovers","12"
"2022","Arizona State","Pac-12","passesIntercepted","11"
"2022","Oregon","Pac-12","penalties","88"
"2022","Oregon","Pac-12","totalYards","6507"
"2022","UCLA","Pac-12","kickReturnTDs","0"
"2022","Oregon State","Pac-12","puntReturnTDs","2"
"2022","Stanford","Pac-12","passAttempts","448"
"2022","Arizona","Pac-12","totalYards","5549"
"2022","UCLA","Pac-12","passCompletions","291"
