"Season","Team","Conference","StatName","StatValue"
"2022","Mississippi State","SEC","netPassingYards","4035"
"2022","Missouri","SEC","kickReturns","14"
"2022","Florida","SEC","kickReturnTDs","0"
"2022","Florida","SEC","passCompletions","199"
"2022","Alabama","SEC","passesIntercepted","7"
"2022","Florida","SEC","penalties","89"
"2022","Mississippi State","SEC","thirdDowns","176"
"2022","Auburn","SEC","sacks","26"
"2022","Auburn","SEC","possessionTime","21757"
"2022","Florida","SEC","fumblesRecovered","17"
"2022","Arkansas","SEC","kickReturns","9"
"2022","Ole Miss","SEC","fourthDowns","35"
"2022","LSU","SEC","penalties","84"
"2022","Missouri","SEC","kickReturnTDs","0"
"2022","Kentucky","SEC","sacks","19"
"2022","Kentucky","SEC","thirdDownConversions","58"
"2022","LSU","SEC","firstDowns","345"
"2022","Arkansas","SEC","penaltyYards","723"
"2022","Texas A&M","SEC","puntReturns","22"
"2022","Tennessee","SEC","firstDowns","330"
"2022","Kentucky","SEC","games","13"
"2022","Florida","SEC","games","13"
"2022","South Carolina","SEC","puntReturnTDs","2"
"2022","Kentucky","SEC","passAttempts","349"
"2022","Alabama","SEC","thirdDownConversions","74"
"2022","Kentucky","SEC","rushingYards","1511"
"2022","Vanderbilt","SEC","tacklesForLoss","56"
"2022","Alabama","SEC","passingTDs","37"
"2022","Ole Miss","SEC","interceptionYards","34"
"2022","Auburn","SEC","interceptionYards","60"
"2022","Arkansas","SEC","penalties","83"
"2022","Florida","SEC","interceptions","9"
"2022","Georgia","SEC","rushingYards","3080"
"2022","South Carolina","SEC","possessionTime","22366"
"2022","Ole Miss","SEC","penalties","88"
"2022","Georgia","SEC","penaltyYards","673"
"2022","Tennessee","SEC","kickReturnTDs","0"
"2022","Texas A&M","SEC","rushingAttempts","367"
"2022","Texas A&M","SEC","fourthDownConversions","4"
"2022","Georgia","SEC","fumblesLost","10"
"2022","Alabama","SEC","kickReturnTDs","0"
"2022","Florida","SEC","rushingYards","2603"
"2022","Ole Miss","SEC","kickReturns","26"
"2022","Kentucky","SEC","firstDowns","229"
"2022","Mississippi State","SEC","fourthDowns","29"
"2022","Florida","SEC","rushingAttempts","472"
"2022","Missouri","SEC","puntReturnTDs","1"
"2022","Ole Miss","SEC","interceptions","11"
"2022","Auburn","SEC","rushingYards","2470"
"2022","Kentucky","SEC","fumblesLost","6"
"2022","Arkansas","SEC","kickReturnTDs","0"
"2022","Missouri","SEC","passAttempts","391"
"2022","Alabama","SEC","fourthDownConversions","9"
"2022","South Carolina","SEC","kickReturns","23"
"2022","Arkansas","SEC","fourthDowns","20"
"2022","Mississippi State","SEC","penaltyYards","790"
"2022","Auburn","SEC","firstDowns","217"
"2022","Kentucky","SEC","passCompletions","224"
"2022","Florida","SEC","puntReturnYards","130"
"2022","South Carolina","SEC","tacklesForLoss","56"
"2022","Auburn","SEC","thirdDownConversions","64"
"2022","Missouri","SEC","turnovers","20"
"2022","Texas A&M","SEC","games","12"
"2022","Arkansas","SEC","turnovers","18"
"2022","LSU","SEC","puntReturns","17"
"2022","South Carolina","SEC","totalYards","4934"
"2022","Mississippi State","SEC","firstDowns","296"
"2022","Arkansas","SEC","fourthDownConversions","9"
"2022","Florida","SEC","fourthDowns","32"
"2022","Alabama","SEC","sacks","38"
"2022","Vanderbilt","SEC","kickReturns","24"
"2022","South Carolina","SEC","kickReturnTDs","1"
"2022","Ole Miss","SEC","thirdDownConversions","88"
"2022","Arkansas","SEC","puntReturnTDs","1"
"2022","Florida","SEC","kickReturns","27"
"2022","Tennessee","SEC","interceptions","3"
"2022","Missouri","SEC","netPassingYards","2771"
"2022","Kentucky","SEC","interceptionYards","144"
"2022","Tennessee","SEC","fourthDownConversions","23"
"2022","LSU","SEC","sacks","27"
"2022","Tennessee","SEC","passesIntercepted","11"
"2022","Vanderbilt","SEC","penalties","63"
"2022","Georgia","SEC","passesIntercepted","12"
"2022","Georgia","SEC","passAttempts","492"
"2022","Georgia","SEC","thirdDownConversions","93"
"2022","Georgia","SEC","puntReturnYards","265"
"2022","LSU","SEC","kickReturns","17"
"2022","Tennessee","SEC","penalties","105"
"2022","Arkansas","SEC","interceptions","7"
"2022","Georgia","SEC","kickReturns","22"
"2022","LSU","SEC","rushingAttempts","518"
"2022","Vanderbilt","SEC","turnovers","16"
"2022","Kentucky","SEC","thirdDowns","170"
"2022","Texas A&M","SEC","netPassingYards","2633"
"2022","LSU","SEC","thirdDownConversions","87"
"2022","Auburn","SEC","kickReturnYards","396"
"2022","Arkansas","SEC","rushingYards","3085"
"2022","Vanderbilt","SEC","interceptionYards","41"
"2022","Vanderbilt","SEC","penaltyYards","553"
"2022","Vanderbilt","SEC","fumblesRecovered","16"
