"Season","Team","Conference","StatName","StatValue"
"2019","Boston College","ACC","penalties","67"
"2019","Wake Forest","ACC","passesIntercepted","14"
"2019","North Carolina","ACC","rushingTDs","13"
"2019","Miami","ACC","netPassingYards","3239"
"2019","Duke","ACC","games","12"
"2019","Miami","ACC","passingTDs","27"
"2019","Florida State","ACC","interceptionTDs","1"
"2019","Louisville","ACC","puntReturns","16"
"2019","Georgia Tech","ACC","interceptionTDs","0"
"2019","Florida State","ACC","puntReturns","21"
"2019","Miami","ACC","rushingAttempts","407"
"2019","Wake Forest","ACC","thirdDownConversions","108"
"2019","Boston College","ACC","rushingYards","3291"
"2019","Miami","ACC","puntReturns","21"
"2019","North Carolina","ACC","interceptions","7"
"2019","Duke","ACC","fourthDowns","33"
"2019","NC State","ACC","puntReturnTDs","1"
"2019","Virginia","ACC","totalYards","5445"
"2019","Pittsburgh","ACC","possessionTime","23926"
"2019","Boston College","ACC","thirdDownConversions","89"
"2019","Syracuse","ACC","turnovers","16"
"2019","Georgia Tech","ACC","penaltyYards","493"
"2019","North Carolina","ACC","thirdDownConversions","79"
"2019","North Carolina","ACC","kickReturnTDs","0"
"2019","Duke","ACC","netPassingYards","2152"
"2019","Louisville","ACC","passingTDs","32"
"2019","Florida State","ACC","puntReturnYards","132"
"2019","Boston College","ACC","totalYards","5579"
"2019","Clemson","ACC","thirdDowns","181"
"2019","Boston College","ACC","kickReturns","48"
"2019","Boston College","ACC","tacklesForLoss","124"
"2019","Florida State","ACC","tacklesForLoss","84"
"2019","Wake Forest","ACC","passingTDs","31"
"2019","Syracuse","ACC","penalties","107"
"2019","Syracuse","ACC","tacklesForLoss","84"
"2019","North Carolina","ACC","penaltyYards","701"
"2019","Miami","ACC","fumblesLost","7"
"2019","Louisville","ACC","fumblesRecovered","15"
"2019","North Carolina","ACC","firstDowns","315"
"2019","Georgia Tech","ACC","passAttempts","269"
"2019","Virginia","ACC","passingTDs","23"
"2019","Louisville","ACC","interceptionYards","38"
