"Season","Team","Conference","StatName","StatValue"
"2020","Purdue","Big Ten","penaltyYards","360"
"2020","Iowa","Big Ten","firstDowns","159"
"2020","Indiana","Big Ten","passCompletions","167"
"2020","Penn State","Big Ten","sacks","21"
"2020","Minnesota","Big Ten","tacklesForLoss","15"
"2020","Rutgers","Big Ten","turnovers","13"
"2020","Nebraska","Big Ten","fumblesRecovered","2"
"2020","Illinois","Big Ten","passesIntercepted","7"
"2020","Rutgers","Big Ten","kickReturnYards","851"
"2020","Nebraska","Big Ten","sacks","13"
"2020","Michigan","Big Ten","puntReturnTDs","0"
"2020","Michigan","Big Ten","fourthDownConversions","4"
"2020","Michigan","Big Ten","netPassingYards","1502"
"2020","Penn State","Big Ten","kickReturnYards","290"
"2020","Penn State","Big Ten","totalYards","3867"
"2020","Purdue","Big Ten","passCompletions","176"
"2020","Maryland","Big Ten","totalYards","2006"
"2020","Illinois","Big Ten","thirdDowns","114"
"2020","Ohio State","Big Ten","passingTDs","22"
"2020","Indiana","Big Ten","kickReturns","6"
"2020","Iowa","Big Ten","puntReturnTDs","1"
"2020","Northwestern","Big Ten","rushingAttempts","391"
"2020","Michigan","Big Ten","passesIntercepted","1"
"2020","Michigan State","Big Ten","passesIntercepted","5"
"2020","Michigan State","Big Ten","thirdDowns","113"
"2020","Michigan","Big Ten","thirdDownConversions","27"
"2020","Illinois","Big Ten","possessionTime","12983"
"2020","Penn State","Big Ten","games","9"
"2020","Wisconsin","Big Ten","netPassingYards","1267"
"2020","Michigan State","Big Ten","passAttempts","243"
"2020","Maryland","Big Ten","kickReturnTDs","0"
"2020","Minnesota","Big Ten","rushingAttempts","298"
"2020","Ohio State","Big Ten","firstDowns","200"
"2020","Maryland","Big Ten","penalties","44"
"2020","Minnesota","Big Ten","interceptionTDs","0"
"2020","Purdue","Big Ten","interceptionTDs","0"
"2020","Ohio State","Big Ten","netPassingYards","2100"
"2020","Minnesota","Big Ten","turnovers","7"
"2020","Ohio State","Big Ten","totalYards","4150"
"2020","Illinois","Big Ten","passCompletions","91"
"2020","Purdue","Big Ten","rushingTDs","4"
"2020","Ohio State","Big Ten","kickReturns","7"
"2020","Rutgers","Big Ten","kickReturns","33"
"2020","Illinois","Big Ten","fumblesLost","5"
"2020","Michigan","Big Ten","passingTDs","9"
"2020","Wisconsin","Big Ten","tacklesForLoss","36"
"2020","Penn State","Big Ten","puntReturnYards","197"
"2020","Purdue","Big Ten","fourthDowns","11"
"2020","Minnesota","Big Ten","possessionTime","14263"
"2020","Northwestern","Big Ten","penalties","45"
"2020","Indiana","Big Ten","thirdDownConversions","44"
"2020","Michigan State","Big Ten","rushingYards","645"
"2020","Northwestern","Big Ten","kickReturnTDs","0"
"2020","Minnesota","Big Ten","passesIntercepted","4"
"2020","Iowa","Big Ten","interceptionYards","233"
"2020","Rutgers","Big Ten","penalties","66"
"2020","Michigan","Big Ten","firstDowns","116"
"2020","Minnesota","Big Ten","kickReturns","14"
"2020","Michigan","Big Ten","puntReturnYards","47"
"2020","Iowa","Big Ten","thirdDownConversions","36"
"2020","Indiana","Big Ten","kickReturnYards","105"
"2020","Minnesota","Big Ten","puntReturnTDs","0"
"2020","Penn State","Big Ten","interceptionTDs","0"
"2020","Purdue","Big Ten","interceptionYards","21"
"2020","Ohio State","Big Ten","thirdDownConversions","52"
"2020","Maryland","Big Ten","puntReturnTDs","0"
"2020","Michigan State","Big Ten","kickReturnTDs","0"
"2020","Ohio State","Big Ten","interceptionYards","105"
"2020","Northwestern","Big Ten","interceptions","8"
"2020","Michigan","Big Ten","possessionTime","9185"
"2020","Purdue","Big Ten","passesIntercepted","3"
"2020","Ohio State","Big Ten","interceptions","6"
"2020","Ohio State","Big Ten","passAttempts","225"
"2020","Penn State","Big Ten","passingTDs","17"
"2020","Illinois","Big Ten","fourthDownConversions","7"
"2020","Purdue","Big Ten","fumblesRecovered","4"
"2020","Wisconsin","Big Ten","rushingAttempts","293"
"2020","Illinois","Big Ten","puntReturnTDs","0"
"2020","Illinois","Big Ten","rushingYards","1559"
"2020","Indiana","Big Ten","tacklesForLoss","47"
"2020","Maryland","Big Ten","passAttempts","157"
"2020","Indiana","Big Ten","turnovers","11"
"2020","Nebraska","Big Ten","totalYards","3115"
"2020","Minnesota","Big Ten","puntReturns","6"
"2020","Illinois","Big Ten","fourthDowns","15"
"2020","Michigan","Big Ten","kickReturnYards","514"
"2020","Michigan","Big Ten","puntReturns","7"
"2020","Purdue","Big Ten","rushingAttempts","150"
"2020","Iowa","Big Ten","passesIntercepted","11"
"2020","Illinois","Big Ten","penaltyYards","401"
"2020","Illinois","Big Ten","fumblesRecovered","8"
"2020","Rutgers","Big Ten","puntReturnTDs","1"
"2020","Nebraska","Big Ten","penaltyYards","485"
"2020","Maryland","Big Ten","thirdDownConversions","25"
"2020","Illinois","Big Ten","kickReturnTDs","0"
"2020","Ohio State","Big Ten","penaltyYards","437"
"2020","Rutgers","Big Ten","rushingAttempts","343"
"2020","Michigan State","Big Ten","puntReturns","4"
"2020","Illinois","Big Ten","thirdDownConversions","43"
"2020","Wisconsin","Big Ten","fourthDownConversions","5"
"2020","Wisconsin","Big Ten","thirdDownConversions","38"
"2020","Minnesota","Big Ten","penaltyYards","288"
"2020","Michigan State","Big Ten","puntReturnYards","32"
"2020","Wisconsin","Big Ten","kickReturns","11"
"2020","Nebraska","Big Ten","kickReturns","15"
"2020","Minnesota","Big Ten","penalties","32"
"2020","Rutgers","Big Ten","thirdDowns","144"
"2020","Rutgers","Big Ten","thirdDownConversions","49"
"2020","Minnesota","Big Ten","firstDowns","151"
"2020","Northwestern","Big Ten","sacks","14"
"2020","Wisconsin","Big Ten","games","7"
"2020","Northwestern","Big Ten","totalYards","3266"
"2020","Nebraska","Big Ten","passesIntercepted","5"
"2020","Michigan State","Big Ten","fumblesLost","8"
"2020","Indiana","Big Ten","penalties","34"
"2020","Indiana","Big Ten","rushingTDs","12"
"2020","Northwestern","Big Ten","rushingTDs","16"
"2020","Michigan State","Big Ten","passingTDs","11"
"2020","Maryland","Big Ten","turnovers","11"
"2020","Nebraska","Big Ten","rushingTDs","15"
"2020","Iowa","Big Ten","totalYards","2950"
"2020","Penn State","Big Ten","fourthDownConversions","11"
"2020","Illinois","Big Ten","tacklesForLoss","45"
"2020","Iowa","Big Ten","thirdDowns","107"
"2020","Wisconsin","Big Ten","passAttempts","202"
"2020","Iowa","Big Ten","kickReturns","12"
"2020","Michigan","Big Ten","interceptions","4"
"2020","Rutgers","Big Ten","rushingYards","1261"
"2020","Purdue","Big Ten","rushingYards","488"
"2020","Northwestern","Big Ten","passAttempts","283"
"2020","Wisconsin","Big Ten","fourthDowns","12"
"2020","Indiana","Big Ten","interceptionYards","268"
"2020","Nebraska","Big Ten","kickReturnYards","274"
"2020","Wisconsin","Big Ten","kickReturnYards","251"
"2020","Michigan State","Big Ten","rushingTDs","2"
"2020","Iowa","Big Ten","fumblesLost","4"
"2020","Maryland","Big Ten","fourthDowns","1"
"2020","Minnesota","Big Ten","thirdDowns","86"
"2020","Northwestern","Big Ten","kickReturnYards","235"
"2020","Iowa","Big Ten","rushingAttempts","296"
"2020","Rutgers","Big Ten","rushingTDs","13"
"2020","Nebraska","Big Ten","kickReturnTDs","0"
"2020","Minnesota","Big Ten","netPassingYards","1394"
"2020","Minnesota","Big Ten","puntReturnYards","21"
"2020","Maryland","Big Ten","rushingAttempts","148"
"2020","Wisconsin","Big Ten","puntReturns","11"
"2020","Wisconsin","Big Ten","puntReturnYards","30"
"2020","Illinois","Big Ten","interceptionYards","61"
"2020","Penn State","Big Ten","kickReturnTDs","0"
"2020","Indiana","Big Ten","totalYards","2886"
"2020","Michigan State","Big Ten","tacklesForLoss","43"
"2020","Northwestern","Big Ten","puntReturns","10"
"2020","Wisconsin","Big Ten","sacks","11"
"2020","Purdue","Big Ten","puntReturnTDs","0"
"2020","Illinois","Big Ten","firstDowns","144"
"2020","Nebraska","Big Ten","rushingYards","1611"
"2020","Ohio State","Big Ten","games","8"
"2020","Purdue","Big Ten","interceptions","4"
"2020","Ohio State","Big Ten","puntReturnTDs","0"
"2020","Purdue","Big Ten","thirdDowns","80"
"2020","Illinois","Big Ten","penalties","39"
"2020","Illinois","Big Ten","passAttempts","194"
"2020","Northwestern","Big Ten","fumblesRecovered","5"
"2020","Penn State","Big Ten","firstDowns","223"
"2020","Wisconsin","Big Ten","turnovers","12"
"2020","Michigan State","Big Ten","passCompletions","132"
"2020","Maryland","Big Ten","passCompletions","96"
"2020","Nebraska","Big Ten","puntReturnTDs","0"
"2020","Nebraska","Big Ten","interceptionTDs","0"
"2020","Rutgers","Big Ten","passesIntercepted","8"
"2020","Rutgers","Big Ten","tacklesForLoss","71"
"2020","Michigan State","Big Ten","netPassingYards","1672"
"2020","Northwestern","Big Ten","interceptionYards","17"
"2020","Michigan","Big Ten","passAttempts","213"
"2020","Minnesota","Big Ten","rushingTDs","19"
"2020","Penn State","Big Ten","puntReturnTDs","1"
"2020","Maryland","Big Ten","fumblesRecovered","2"
"2020","Purdue","Big Ten","kickReturnYards","401"
"2020","Northwestern","Big Ten","netPassingYards","1790"
"2020","Rutgers","Big Ten","games","9"
"2020","Purdue","Big Ten","passingTDs","15"
"2020","Purdue","Big Ten","thirdDownConversions","30"
"2020","Michigan State","Big Ten","interceptionTDs","0"
"2020","Iowa","Big Ten","netPassingYards","1581"
"2020","Michigan State","Big Ten","kickReturns","19"
"2020","Michigan State","Big Ten","firstDowns","113"
"2020","Maryland","Big Ten","thirdDowns","66"
"2020","Rutgers","Big Ten","fumblesRecovered","12"
"2020","Nebraska","Big Ten","penalties","54"
"2020","Wisconsin","Big Ten","fumblesRecovered","4"
"2020","Maryland","Big Ten","sacks","13"
"2020","Indiana","Big Ten","kickReturnTDs","0"
"2020","Michigan State","Big Ten","games","7"
"2020","Iowa","Big Ten","passAttempts","248"
"2020","Rutgers","Big Ten","fumblesLost","5"
"2020","Maryland","Big Ten","kickReturns","16"
"2020","Michigan State","Big Ten","turnovers","20"
"2020","Iowa","Big Ten","kickReturnTDs","0"
"2020","Indiana","Big Ten","fourthDowns","14"
"2020","Wisconsin","Big Ten","passesIntercepted","8"
"2020","Penn State","Big Ten","puntReturns","8"
"2020","Northwestern","Big Ten","kickReturns","10"
"2020","Ohio State","Big Ten","fumblesLost","3"
"2020","Northwestern","Big Ten","firstDowns","183"
"2020","Wisconsin","Big Ten","rushingYards","1152"
"2020","Rutgers","Big Ten","kickReturnTDs","2"
"2020","Iowa","Big Ten","sacks","22"
"2020","Rutgers","Big Ten","firstDowns","171"
"2020","Rutgers","Big Ten","fourthDowns","22"
"2020","Wisconsin","Big Ten","firstDowns","137"
"2020","Purdue","Big Ten","passAttempts","261"
"2020","Penn State","Big Ten","thirdDownConversions","56"
"2020","Maryland","Big Ten","passingTDs","9"
"2020","Indiana","Big Ten","puntReturns","10"
"2020","Iowa","Big Ten","passingTDs","9"
"2020","Maryland","Big Ten","kickReturnYards","251"
"2020","Northwestern","Big Ten","fourthDowns","26"
"2020","Nebraska","Big Ten","fourthDownConversions","8"
"2020","Maryland","Big Ten","games","5"
"2020","Rutgers","Big Ten","passingTDs","14"
"2020","Ohio State","Big Ten","fourthDowns","9"
"2020","Northwestern","Big Ten","tacklesForLoss","55"
"2020","Rutgers","Big Ten","totalYards","3048"
"2020","Minnesota","Big Ten","sacks","8"
"2020","Ohio State","Big Ten","sacks","21"
"2020","Ohio State","Big Ten","fourthDownConversions","5"
"2020","Ohio State","Big Ten","turnovers","9"
"2020","Nebraska","Big Ten","thirdDownConversions","37"
"2020","Maryland","Big Ten","fourthDownConversions","1"
"2020","Maryland","Big Ten","firstDowns","90"
"2020","Illinois","Big Ten","rushingTDs","9"
"2020","Michigan","Big Ten","interceptionTDs","0"
"2020","Michigan State","Big Ten","fourthDowns","12"
"2020","Maryland","Big Ten","netPassingYards","1291"
"2020","Ohio State","Big Ten","rushingTDs","19"
"2020","Michigan","Big Ten","sacks","9"
"2020","Maryland","Big Ten","interceptions","9"
"2020","Minnesota","Big Ten","interceptionYards","30"
"2020","Illinois","Big Ten","interceptionTDs","0"
"2020","Penn State","Big Ten","kickReturns","18"
"2020","Iowa","Big Ten","possessionTime","14044"
"2020","Illinois","Big Ten","rushingAttempts","325"
"2020","Ohio State","Big Ten","passesIntercepted","7"
"2020","Northwestern","Big Ten","passesIntercepted","14"
"2020","Michigan","Big Ten","fumblesRecovered","1"
"2020","Iowa","Big Ten","penalties","38"
"2020","Wisconsin","Big Ten","possessionTime","15263"
"2020","Michigan","Big Ten","kickReturns","22"
"2020","Ohio State","Big Ten","interceptionTDs","2"
"2020","Nebraska","Big Ten","rushingAttempts","334"
"2020","Rutgers","Big Ten","puntReturnYards","99"
"2020","Indiana","Big Ten","fourthDownConversions","8"
"2020","Wisconsin","Big Ten","fumblesLost","5"
"2020","Northwestern","Big Ten","fourthDownConversions","18"
"2020","Indiana","Big Ten","puntReturnYards","72"
"2020","Purdue","Big Ten","puntReturnYards","16"
