,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
0,2023,4572906,A.J. Toney,WR,Middle Tennessee,CUSA,0.0037,0.0067,0.0,0.0029,0.0,0.011,0.01,0.0,,,,,,,,,,7.0,,,,,,,3.0,,,,0.0,,,,,7.0,,,,2.3,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
1,2023,4686514,Bryce Bailey,WR,Middle Tennessee,CUSA,0.0037,0.0067,0.0,0.0,0.008,0.005,0.005,0.007,,,,,,,,,,7.0,,,,,,,3.0,,,,1.0,,,,,17.0,,,,5.7,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,2.0,Yes
2,2023,4575508,DJ England-Chisolm,WR,Middle Tennessee,CUSA,0.0368,0.0665,0.0,0.0288,0.045,0.038,0.044,0.04,,23.1,,,,,1.0,,,127.0,0.0,8.0,,0.0,,0.0,28.0,0.0,1.0,,3.0,0.0,1.0,,,532.0,,,,12.4,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
3,2023,4812474,DJ Riles,QB,Middle Tennessee,CUSA,0.038,0.0244,0.0563,0.0519,0.027,0.027,0.044,0.018,8.0,,19.0,7.0,,,,0.0,,58.0,,,0.875,,,,4.0,,,,2.0,,,,,237.0,9.8,5.3,,14.5,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
4,2023,4431651,Elijah Metcalf,WR,Middle Tennessee,CUSA,0.0723,0.1308,0.0,0.0663,0.095,0.055,0.054,0.092,,,1.0,,,,,,,76.0,,,,0.0,,0.0,54.0,0.0,1.0,,6.0,0.0,1.0,,,639.0,,5.0,,11.7,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,3.0,Yes
5,2023,4686513,Frank Peasant,RB,Middle Tennessee,CUSA,0.125,0.0443,0.231,0.147,0.121,0.093,0.118,0.11,,,82.0,,,,1.0,,,67.0,1.0,,,,,,16.0,,,,4.0,,,,,427.0,,3.7,,7.6,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,3.0,Yes
6,2023,4611516,Holden Willis,WR,Middle Tennessee,CUSA,0.0576,0.102,0.0028,0.0605,0.042,0.071,0.039,0.066,1.0,-7.0,,1.0,,,2.0,0.0,,55.0,1.0,1.0,1.0,0.0,,0.0,46.0,0.0,2.0,,5.0,0.0,2.0,,,713.0,23.0,,,15.2,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
7,2023,4684540,Jacob Coleman,WR,Middle Tennessee,CUSA,0.0025,0.0022,0.0028,0.0029,0.0,0.005,0.005,0.0,,,,,,,1.0,,,10.0,1.0,,,0.0,,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,,,13.0,,,,6.5,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
8,2023,4837462,Jaiden Credle,RB,Middle Tennessee,CUSA,0.1409,0.0576,0.2507,0.1787,0.14,0.088,0.152,0.084,,,89.0,,,,,,,88.0,,,,,,,24.0,,,,3.0,,,,,571.0,,4.8,,6.0,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
9,2023,4689978,Jalen Montgomery,RB,Middle Tennessee,CUSA,0.0037,0.0,0.0085,0.0058,0.004,0.0,0.005,0.0,,,5.0,,,,,,,7.0,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,4.0,,,15.0,,3.0,,,2393,,4.6,12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0,232,10,22,8,8,12,0,96,13,0,260,14,3187,438,295,8,23,81,675,20553,0,120,11,384,13,1506,23,70,72,182,4693,21,,No
