,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
0,2023,4869321,AJ Padgett,QB,Rice,AAC,0.1848,0.288,0.0597,0.1499,0.211,0.216,0.149,0.255,117.0,,32.0,71.0,,,2.0,6.0,,14.0,1.0,,0.607,,,,0.0,,,,10.0,,,,,735.0,6.2,0.4,,,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
1,2023,4362541,Ari Broussard,RB,Rice,AAC,0.0387,0.0045,0.0824,0.0463,0.039,0.02,0.057,0.012,,,29.0,,,,,,,28.0,,,,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,,,105.0,,3.1,,7.0,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
2,2023,5082284,Boden Groen,TE,Rice,AAC,0.0549,0.0998,0.0,0.0681,0.043,0.046,0.026,0.056,,,,,,,,,,31.0,,,,0.0,,0.0,39.0,0.0,1.0,,3.0,0.0,1.0,,,383.0,,,,9.8,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
3,2023,4869581,Braylen Walker,WR,Rice,AAC,0.0262,0.0385,0.0114,0.0163,0.031,0.046,0.031,0.036,,,3.0,,,,3.0,,,56.0,2.0,,,,,,13.0,,,,2.0,,,,,230.0,,10.0,,15.4,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
4,2023,4986096,Chase Jenkins,QB,Rice,AAC,0.0412,0.0499,0.0313,0.03,0.043,0.065,0.021,0.076,19.0,,14.0,13.0,,,,1.0,,28.0,,,0.684,,,,,,,,1.0,,,,,182.0,5.3,5.9,,,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
5,2023,4875899,Christian Francisco,RB,Rice,AAC,0.0012,0.0,0.0028,0.0,0.004,0.0,0.005,0.0,,,1.0,,,,,,,4.0,,,,,,,,,,,1.0,,,,,4.0,,4.0,,,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
6,2023,5103798,Daelen Alexander,RB,Rice,AAC,0.0212,0.0023,0.0455,0.0109,0.008,0.052,0.077,0.0,,,18.0,,,,,,,12.0,,,,,,,1.0,,,,6.0,,,,,38.0,,1.9,,3.0,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
7,2023,5082269,Dean Connors,RB,Rice,AAC,0.2072,0.1156,0.3267,0.2289,0.16,0.229,0.232,0.159,,15.0,121.0,,,,2.0,,,152.0,1.0,1.0,,,,,43.0,,,,10.0,,,,,1189.0,,6.4,,9.4,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
8,2023,5151274,Drayden Dickmann,WR,Rice,AAC,0.0012,0.0023,0.0,0.0,0.004,0.0,0.0,0.004,,7.5,,,,,,,,14.0,,2.0,,,,,1.0,,,,0.0,,,,,14.0,,,,-1.0,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
9,2023,4428035,Elijah Mojarro,TE,Rice,AAC,0.0062,0.0113,0.0,0.0054,0.008,0.007,0.005,0.008,,,,,,,,,,19.0,,,,,,,5.0,,,,0.0,,,,,52.0,,,,10.4,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
10,2023,4374303,JT Daniels,QB,Rice,AAC,0.362,0.6304,0.0341,0.3433,0.363,0.425,0.289,0.442,287.0,,25.0,181.0,,,3.0,7.0,,16.0,2.0,,0.631,,,,0.0,,,,22.0,,,,,2378.0,8.5,-2.6,,,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
11,2023,4570200,Jack Bradley,TE,Rice,AAC,0.0137,0.0249,0.0,0.0109,0.016,0.02,0.015,0.02,,,,,,,,,,41.0,,,,,,,8.0,,,,1.0,,,,,94.0,,,,11.8,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
12,2023,4429911,JoVoni Johnson,WR,Rice,AAC,0.0075,0.0113,0.0028,0.0027,0.008,0.02,0.01,0.012,,,1.0,,,,,,,23.0,,,,,,,3.0,,,,0.0,,,,,50.0,,-4.0,,18.0,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
13,2023,4362538,Juma Otoviano,RB,Rice,AAC,0.1323,0.0363,0.2557,0.1635,0.152,0.046,0.165,0.064,,12.0,92.0,,,,1.0,,,71.0,0.0,1.0,,0.0,,0.0,12.0,0.0,1.0,,4.0,0.0,1.0,,,438.0,,3.5,,8.3,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
14,2023,4429885,Kobie Campbell,WR,Rice,AAC,0.0262,0.0317,0.0199,0.0354,0.031,0.0,0.01,0.024,,14.0,8.0,,,,,,,92.0,,1.0,,,,,11.0,,,,1.0,,,,,189.0,,1.4,,14.9,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
15,2023,5151276,Landon Ransom-Goelz,WR,Rice,AAC,0.0487,0.0884,0.0,0.0545,0.039,0.052,0.041,0.048,,,,,,,,,,44.0,,,,,,,26.0,,,,3.0,,,,,380.0,,,,14.6,242,,5.3,13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0,247,16,24,9,7,13,0,98,16,0,548,26,3282,431,268,5,29,74,628,24201,1,223,22,387,21,1436,19,59,60,158,4718,25,,No
