,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
0,2019,4261191,Aaron Molina,WR,New Mexico,MW,0.0304,0.0736,0.0,0.0313,0.023,0.032,0.016,0.038,,,,,,,,,,41.0,,,,0.0,,0.0,14.0,0.0,1.0,,3.0,0.0,1.0,,,245.0,,,,17.5,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
1,2019,4363923,Ahmari Davis,RB,New Mexico,MW,0.1709,0.0092,0.292,0.1766,0.184,0.133,0.25,0.12,,,140.0,,,,2.0,,,118.0,1.0,,,,,,3.0,,,,7.0,,,,,895.0,,5.9,,21.0,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
2,2019,4039388,Anselem Umeh,WR,New Mexico,MW,0.043,0.1043,0.0,0.037,0.047,0.051,0.043,0.049,,25.0,,,,,,,,65.0,,1.0,,,,,21.0,,,,0.0,,,,,297.0,,,,13.0,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
3,2019,3917120,Anu Somoye,WR,New Mexico,MW,0.0076,0.0184,0.0,0.0057,0.016,0.0,0.011,0.008,,,,,,,,,,29.0,,,,0.0,,0.0,5.0,0.0,2.0,,1.0,0.0,2.0,,,76.0,,,,15.2,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
4,2019,4261173,Bobby Cole,RB,New Mexico,MW,0.0329,0.0,0.0575,0.0313,0.047,0.019,0.049,0.023,,4.0,27.0,,,,,,,41.0,,1.0,,0.0,,0.0,,0.0,1.0,,2.0,0.0,1.0,,,193.0,,7.0,,,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
5,2019,4570085,Brandt Hughes,QB,New Mexico,MW,0.038,0.089,0.0022,0.037,0.031,0.057,0.005,0.06,29.0,,1.0,12.0,,,,0.0,,0.0,,,0.414,,,,,,,,0.0,,,,,213.0,7.5,-5.0,,,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
6,2019,4261168,Bryson Carroll,RB,New Mexico,MW,0.1291,0.0092,0.219,0.1538,0.152,0.057,0.114,0.105,,24.5,105.0,,,,3.0,,,121.0,2.0,10.0,,,,,2.0,,,,2.0,,,,,793.0,,5.1,,6.0,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
7,2019,4374065,Cedric Patterson III,WR,New Mexico,MW,0.0165,0.0337,0.0044,0.0142,0.02,0.019,0.022,0.015,,,2.0,,,,,,,67.0,,,,,,,8.0,,,,2.0,,,,,199.0,,0.5,,24.8,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
8,2019,4570090,Chad Alexander,RB,New Mexico,MW,0.0063,0.0,0.0111,0.0114,0.004,0.0,0.005,0.0,,18.5,5.0,,,,,,,33.0,,4.0,,,,,,,,,0.0,,,,,99.0,,5.0,,,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
9,2019,4039393,Daevon Vigilant,RB,New Mexico,MW,0.0291,0.0184,0.0376,0.0399,0.02,0.025,0.016,0.026,,,17.0,,,,,,,21.0,,,,,,,4.0,,,,1.0,,,,,64.0,,3.1,,2.8,167,Mountain,1.9,12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0,245,6,16,11,11,12,1,71,15,0,627,29,2340,331,163,4,13,81,729,21459,0,147,24,501,20,2463,31,74,62,169,4803,26,,No
