,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Weight,Height,Jersey,Year,Home City,Home State,Home Country,Home Latitude,Home Longitude,Home County Fips,Recruit Ids,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
109,2022,4361141,Cammon Cooper,QB,Hawai'i,MW,0.0023,0.0,0.0053,0.0,0.0,0.005,0.009,0.0,,,2.0,,,,,,,2.0,,,,,,,,,,,0.0,,,,,2.0,,1.0,,,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,4.0,Yes
110,2022,5084134,Chuuky Hines,WR,Hawai'i,MW,0.0113,0.02,0.0,0.0107,0.014,0.0,0.004,0.017,,15.7,,,,,,,,46.0,,10.0,,0.0,,0.0,7.0,0.0,1.0,,0.0,0.0,1.0,,,211.0,,,,7.7,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
111,2022,4367728,Dedrick Parson,RB,Hawai'i,MW,0.228,0.0639,0.4521,0.2654,0.225,0.174,0.268,0.153,,-7.0,187.0,,,,5.0,,,52.0,4.0,2.0,,,,,30.0,,,,12.0,,,,,994.0,,4.4,,5.7,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
112,2022,4693808,Dior Scott,WR,Hawai'i,MW,0.0384,0.0639,0.0053,0.0402,0.028,0.046,0.017,0.052,1.0,3.5,2.0,0.0,,,2.0,0.0,,41.0,0.0,6.0,0.0,,,,25.0,,,,0.0,,,,,220.0,0.0,-2.5,,8.2,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
113,2022,5084115,Greyson Morgan,TE,Hawai'i,MW,0.0023,0.004,0.0,0.0,0.004,0.005,0.004,0.003,,,,,,,,,,21.0,,,,,,,2.0,,,,0.0,,,,,26.0,,,,13.0,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
114,2022,4875788,Jalen Walthall,WR,Hawai'i,MW,0.0339,0.0599,0.0,0.0241,0.049,0.031,0.03,0.049,,,,,,,,,,31.0,,,,,,,27.0,,,,1.0,,,,,333.0,,,,12.3,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
115,2022,4570217,James Phillips,WR,Hawai'i,MW,0.0181,0.0319,0.0,0.0188,0.021,0.01,0.017,0.017,,,,,,,,,,24.0,,,,,,,17.0,,,,0.0,,,,,148.0,,,,8.7,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
116,2022,4426360,Joey Yellen,QB,Hawai'i,MW,0.079,0.1377,0.0027,0.0563,0.081,0.128,0.047,0.132,87.0,,7.0,40.0,,,1.0,2.0,,0.0,0.0,,0.46,,,,0.0,,,,0.0,,,,,279.0,3.7,-6.4,,,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
117,2022,4570218,Jonah Panoke,WR,Hawai'i,MW,0.035,0.0619,0.0,0.0214,0.046,0.051,0.034,0.052,,,,,,,,,,28.0,,,,,,,27.0,,,,1.0,,,,,312.0,,,,11.6,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
118,2022,4685644,Jordan Johnson,RB,Hawai'i,MW,0.0147,0.008,0.0239,0.0188,0.011,0.015,0.009,0.014,,,12.0,,,,,,,32.0,,,,,,,3.0,,,,0.0,,,,,107.0,,5.8,,12.7,,,,,,,,,,,,62,West,2.9,13,3,10,0,8,2,6,0,7,3,4,0,6,0,6,0,244,18,34,8,2,13,1,124,12,0,631,42,2672,490,261,10,13,73,652,22048,0,52,15,406,16,1784,18,55,67,194,4456,20,,No
