,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
0,2023,4683531,Aaron Turner,WR,Cincinnati,Big12,0.0267,0.0324,0.0227,0.0326,0.031,0.012,0.013,0.03,,,11.0,,,,,,,47.0,,,,0.0,,0.0,11.0,0.0,3.0,,2.0,0.0,5.0,,,186.0,,8.8,,8.1,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
1,2023,4923288,Barry Jackson Jr.,WR,Cincinnati,Big12,0.0046,0.0108,0.0,0.0082,0.003,0.0,0.004,0.0,,,,,,,,,,65.0,,,,,,,4.0,,,,1.0,,,,,100.0,,,,25.0,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
2,2023,4686343,Braden Smith,WR,Cincinnati,Big12,0.0638,0.1432,0.0041,0.0652,0.065,0.064,0.055,0.068,3.0,9.8,2.0,1.0,,,3.0,0.0,,72.0,2.0,16.0,0.333,0.0,,0.0,43.0,0.0,1.0,,4.0,0.0,1.0,,,644.0,10.0,0.0,,13.0,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
3,2023,4923250,Brady Drogosh,QB,Cincinnati,Big12,0.0035,0.0,0.0062,0.0027,0.003,0.006,0.004,0.004,,,3.0,,,,1.0,,,8.0,0.0,,,,,,0.0,,,,0.0,,,,,3.0,,1.0,,,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
4,2023,4590294,Brady Lichtenberg,QB,Cincinnati,Big12,0.051,0.0892,0.0227,0.0543,0.045,0.052,0.043,0.053,34.0,,12.0,19.0,,,,1.0,,17.0,,,0.559,,,,,,,,3.0,,,,,332.0,7.4,6.7,,,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
5,2023,4683484,Caleb Schmitz,TE,Cincinnati,Big12,0.0012,0.0027,0.0,0.0027,0.0,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,1.0,,,,0.0,,,,,4.0,,,,4.0,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
6,2023,4431461,Chamon Metayer,TE,Cincinnati,Big12,0.029,0.0649,0.0021,0.0326,0.021,0.035,0.026,0.027,,,1.0,,,,,,,62.0,,,,,,,23.0,,,,5.0,,,,,285.0,,27.0,,11.2,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,4.0,Yes
7,2023,4430703,Chris Scott,WR,Cincinnati,Big12,0.0023,0.0054,0.0,0.0027,0.003,0.0,0.0,0.004,,,,,,,,,,32.0,,,,,,,2.0,,,,0.0,,,,,32.0,,,,16.0,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,3.0,Yes
8,2023,4431431,Corey Kiner,RB,Cincinnati,Big12,0.2367,0.0351,0.3946,0.2772,0.226,0.179,0.285,0.141,,,192.0,,,,1.0,,,84.0,0.0,,,,,,12.0,,,,5.0,,,,,1096.0,,5.5,,4.1,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
9,2023,4362503,Dee Wiggins,WR,Cincinnati,Big12,0.0255,0.0568,0.0021,0.0245,0.031,0.023,0.03,0.023,,,1.0,,,,,,,52.0,,,,,,,20.0,,,,2.0,,,,,259.0,,13.0,,12.3,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
10,2023,4428163,Donovan Ollie,WR,Cincinnati,Big12,0.0023,0.0054,0.0,0.0,0.003,0.006,0.0,0.008,,,,,,,,,,40.0,,,,,,,2.0,,,,0.0,,,,,50.0,,,,25.0,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,3.0,Yes
11,2023,4360230,Emory Jones,QB,Cincinnati,Big12,0.5302,0.8946,0.2603,0.4783,0.497,0.682,0.494,0.635,322.0,,155.0,197.0,,,4.0,10.0,,25.0,2.0,,0.612,0.0,,0.0,0.0,0.0,1.0,,22.0,0.0,1.0,,,2779.0,6.9,3.6,,,2132,,5.0,12,3,9,0,9,1,8,0,7,1,6,0,5,2,3,0,267,14,31,6,5,12,0,100,11,0,249,16,2508,360,218,8,21,68,631,23017,0,52,15,517,14,2605,18,68,74,176,5113,17,,No
