,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
0,2019,4360994,Aaron Jarman,TE,Temple,AAC,0.0011,0.0021,0.0,0.0,0.003,0.0,0.004,0.0,,,,,,,,,,10.0,,,,,,,1.0,,,,1.0,,,,,10.0,,,,10.0,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,3.0,Yes
1,2019,4044122,Anthony Russo,QB,Temple,AAC,0.4776,0.8901,0.0394,0.443,0.458,0.618,0.359,0.615,419.0,,35.0,246.0,,,3.0,12.0,,9.0,2.0,,0.587,,,,0.0,,,,23.0,,,,,2797.0,6.8,-1.8,,,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,3.0,Yes
2,2019,4044123,Branden Mack,WR,Temple,AAC,0.1189,0.2262,0.0046,0.1192,0.119,0.126,0.077,0.151,1.0,,2.0,1.0,,,,0.0,,82.0,,,1.0,,,,59.0,,,,7.0,,,,,925.0,7.0,7.0,,15.3,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
3,2019,4360978,David Martin-Robinson,TE,Temple,AAC,0.0055,0.0106,0.0,0.0052,0.007,0.005,0.004,0.007,,,,,,,,,,16.0,,,,,,,4.0,,,,0.0,,,,,32.0,,,,8.0,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
4,2019,4428438,Edward Saydee,RB,Temple,AAC,0.0022,0.0,0.0046,0.0,0.003,0.005,0.004,0.003,,,2.0,,,,,,,2.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,2.0,,1.0,,,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
5,2019,4044121,Isaiah Wright,WR,Temple,AAC,0.084,0.1543,0.0093,0.0777,0.102,0.079,0.069,0.103,,26.8,5.0,,,,4.0,,,136.0,1.0,38.0,,0.0,,0.0,46.0,0.0,3.0,,5.0,0.0,3.0,,,1111.0,,9.6,,9.6,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
6,2019,4257587,Jadan Blue,WR,Temple,AAC,0.1559,0.2896,0.0139,0.1503,0.149,0.183,0.129,0.182,,22.3,6.0,,,,,,,117.0,,6.0,,,,,95.0,,,,4.0,,,,,1221.0,,3.3,,11.2,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
7,2019,3923405,Jager Gardner,RB,Temple,AAC,0.1603,0.0233,0.3155,0.1477,0.169,0.157,0.238,0.113,,,141.0,,,,3.0,,,75.0,1.0,,,,,,8.0,,,,5.0,,,,,633.0,,4.1,,6.0,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
8,2019,4044135,Jonny Forrest,RB,Temple,AAC,0.0011,0.0021,0.0,0.0,0.0,0.0,0.004,0.0,,12.0,,,,,,,,12.0,,1.0,,0.0,,0.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,12.0,,,,0.0,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
9,2019,4360979,Jose Barbon,WR,Temple,AAC,0.0284,0.055,0.0,0.013,0.037,0.052,0.012,0.062,,,,,,,,,,24.0,,,,,,,18.0,,,,0.0,,,,,168.0,,,,9.3,218,East,8.1,13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0,263,15,36,7,19,13,1,110,13,0,781,40,3312,472,282,8,25,92,801,22807,0,68,13,479,16,1784,48,116,76,201,5096,20,,No
