,Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,TeamId,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal
0,2019,4384187,Aaron Allen,QB,Louisiana Tech,CUSA,0.0895,0.1579,0.0176,0.0775,0.083,0.136,0.044,0.138,75.0,,13.0,43.0,,,2.0,1.0,,6.0,0.0,,0.573,,,,0.0,,,,3.0,,,,,449.0,5.9,0.2,,,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
1,2019,4052236,Adrian Hardy,WR,Louisiana Tech,CUSA,0.0777,0.1487,0.0025,0.0465,0.098,0.13,0.064,0.13,1.0,,,0.0,,,2.0,0.0,,41.0,1.0,,0.0,,,,42.0,,,,1.0,,,,,534.0,0.0,,,12.7,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
2,2019,4040419,Bobby Holly,FB,Louisiana Tech,CUSA,0.0118,0.016,0.0075,0.0103,0.018,0.0,0.015,0.011,,,5.0,,,,,,,24.0,,,,,,,7.0,,,,2.0,,,,,59.0,,2.6,,6.6,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
3,2019,4052238,Cee Jay Powell,WR,Louisiana Tech,CUSA,0.0695,0.135,0.0,0.062,0.058,0.117,0.064,0.086,,3.7,,,,,,,,62.0,,3.0,,,,,43.0,,,,1.0,,,,,499.0,,,,11.3,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,2.0,Yes
4,2019,4384196,DeAndre Marcus,RB,Louisiana Tech,CUSA,0.0188,0.0023,0.0377,0.0181,0.025,0.012,0.03,0.011,,,27.0,,,,2.0,,,50.0,2.0,,,,,,2.0,,,,1.0,,,,,223.0,,7.8,,6.0,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
5,2019,4239691,Griffin Hebert,TE,Louisiana Tech,CUSA,0.0448,0.087,0.0,0.0413,0.054,0.043,0.03,0.059,,,,,,,,,,70.0,,,,,,,30.0,,,,6.0,,,,,537.0,,,,17.9,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
6,2019,4038532,Isaiah Graham,WR,Louisiana Tech,CUSA,0.033,0.0641,0.0,0.0439,0.022,0.025,0.005,0.037,,14.3,,,,,,,,98.0,,4.0,,0.0,,0.0,21.0,0.0,1.0,,4.0,0.0,1.0,,,455.0,,,,19.0,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
7,2019,4040434,Israel Tucker,RB,Louisiana Tech,CUSA,0.0872,0.0389,0.1432,0.0982,0.083,0.068,0.099,0.067,,,65.0,,,,,,,80.0,,,,,,,13.0,,,,3.0,,,,,449.0,,5.2,,8.4,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
8,2019,3914382,J'Mar Smith,QB,Louisiana Tech,CUSA,0.5124,0.8238,0.1884,0.4651,0.511,0.66,0.409,0.651,367.0,,100.0,236.0,,,5.0,5.0,,34.0,0.0,,0.643,0.0,,0.0,0.0,0.0,1.0,,22.0,0.0,1.0,,,3241.0,8.1,2.6,,,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
9,2019,4384204,Jacob Adams,FB,Louisiana Tech,CUSA,0.0012,0.0023,0.0,0.0026,0.0,0.0,0.0,0.0,,4.0,,,,,,,,12.0,,1.0,,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,,,12.0,,,,8.0,2348,West,8.4,13,10,3,0,8,6,2,0,6,6,0,0,6,3,3,0,304,6,16,9,15,13,5,237,10,1,727,36,3490,458,285,17,21,72,611,23978,0,70,13,475,27,2189,34,115,72,175,5679,19,,No
