"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2022","41","Connecticut","FBS Independents","","6.3","13","6","7","0","0","0","0","0","6","5","1","0","6","1","5","0"
"2022","87","Notre Dame","FBS Independents","","8.7","13","9","4","0","1","1","0","0","6","4","2","0","4","2","2","0"
"2022","113","UMass","FBS Independents","","1.7","12","1","11","0","3","0","3","0","5","1","4","0","7","0","7","0"
"2022","166","New Mexico State","FBS Independents","","6.3","13","7","6","0","2","2","0","0","6","4","2","0","6","2","4","0"
"2022","252","BYU","FBS Independents","","6.5","13","8","5","0","2","0","2","0","6","4","2","0","5","3","2","0"
"2022","349","Army","FBS Independents","","7.1","12","6","6","0","1","1","0","0","6","4","2","0","4","1","3","0"
"2022","2335","Liberty","FBS Independents","","7.3","13","8","5","0","3","2","1","0","6","4","2","0","6","4","2","0"
