"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2020","87","Notre Dame","FBS Independents","","9.1","12","10","2","0","10","9","1","0","6","6","0","0","4","4","0","0"
"2020","113","UMass","FBS Independents","","0","4","0","4","0","0","0","0","0","0","0","0","0","4","0","4","0"
"2020","166","New Mexico State","FBS Independents","","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2020","252","BYU","FBS Independents","","10.3","12","11","1","0","0","0","0","0","7","7","0","0","4","3","1","0"
"2020","349","Army","FBS Independents","","9.2","12","9","3","0","0","0","0","0","7","7","0","0","3","1","2","0"
"2020","2335","Liberty","FBS Independents","","8.1","11","10","1","0","0","0","0","0","6","6","0","0","4","3","1","0"
