Season,PlayerId,Player,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns,ATT,AVG,CAR,COMPLETIONS,FGA,FGM,FUM,INT,In 20,LONG,LOST,NO,PCT,PD,PTS,QB HUR,REC,SACKS,SOLO,TB,TD,TFL,TOT,XPA,XPM,YDS,YPA,YPC,YPP,YPR,Division,ExpectedWins,Total Games,Total Wins,Total Losses,Total Ties,ConferenceGames Games,ConferenceGames Wins,ConferenceGames Losses,ConferenceGames Ties,HomeGames Games,HomeGames Wins,HomeGames Losses,HomeGames Ties,AwayGames Games,AwayGames Wins,AwayGames Losses,AwayGames Ties,Team firstDowns,Team fourthDownConversions,Team fourthDowns,Team fumblesLost,Team fumblesRecovered,Team games,Team interceptionTDs,Team interceptionYards,Team interceptions,Team kickReturnTDs,Team kickReturnYards,Team kickReturns,Team netPassingYards,Team passAttempts,Team passCompletions,Team passesIntercepted,Team passingTDs,Team penalties,Team penaltyYards,Team possessionTime,Team puntReturnTDs,Team puntReturnYards,Team puntReturns,Team rushingAttempts,Team rushingTDs,Team rushingYards,Team sacks,Team tacklesForLoss,Team thirdDownConversions,Team thirdDowns,Team totalYards,Team turnovers,Stars,Transfer_Portal,PositionId,TeamId,ConferenceId
2020,4372757,Derrik Allen,DB,Georgia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,6.0,,0.0,0.0,13.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No,6,8,0
2020,4372768,Phil Jurkovec,QB,Boston College,ACC,0.5515,0.8512,0.165,0.4706,0.576,0.692,0.414,0.759,336.0,,77.0,205.0,,,6.0,5.0,,33.0,3.0,,0.61,0.0,,0.0,1.0,0.0,4.0,,20.0,0.0,6.0,,,2713.0,7.6,1.9,,5.0,Atlantic,4.3,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,239,9,14,6,12,11,0,148,8,0,406,23,3126,390,242,9,23,85,740,20116,0,55,12,361,11,1119,24,52,65,147,4245,14,,No,12,2,0
2020,4373177,Marshon Ford,TE,Louisville,ACC,0.0413,0.089,0.0,0.0331,0.048,0.057,0.086,0.031,,,,,,,,,,46.0,,,,0.0,,0.0,25.0,0.0,2.0,,6.0,0.0,2.0,,,310.0,,,,12.4,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No,4,6,0
2020,4373179,Micah Bland,DL,Louisville,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No,1,6,0
2020,4373182,Emmanual Sowders,OL,Louisville,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Atlantic,5.5,11,4,7,0,10,3,7,0,6,4,2,0,5,0,5,0,229,13,24,12,7,11,0,54,12,0,661,33,2686,315,202,5,20,69,577,20775,0,22,7,420,21,2199,21,62,64,143,4885,24,,No,3,6,0
2020,4373235,Camden Price,PK,Miami,ACC,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,0.0,,1.0,,,,,,,,,1.0,1.0,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,11,5,0
2020,4373238,Clay James,LS,Miami,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,15,5,0
2020,4373266,Antoine Green,WR,North Carolina,ACC,0.0059,0.013,0.0,0.0048,0.011,0.0,0.005,0.009,,,,,,,,,,22.0,,,,,,,4.0,,,,1.0,,,,,38.0,,,,9.5,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,2,13,0
2020,4373267,DeAndre Hollins,DB,North Carolina,ACC,,,,,,,,,,43.0,,,,,,1.0,,,,,,2.0,,0.0,,0.0,9.0,,0.0,0.0,9.0,,,43.0,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4373268,Chris Collins,DL,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,3.0,8.0,,0.0,3.0,13.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,1,13,0
2020,4373270,Trey Morrison,DB,North Carolina,ACC,,,,,,,,,,9.0,,,,,,1.0,,,,,,3.0,,1.0,,1.0,33.0,,0.0,2.0,39.0,,,9.0,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4373273,British Brooks,RB,North Carolina,ACC,0.0296,0.0026,0.0522,0.0333,0.026,0.028,0.046,0.004,,,24.0,,,,,,,17.0,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,2.0,,,99.0,,4.1,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,8,13,0
2020,4373275,Jahlil Taylor,DT,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,0.0,10.0,,0.0,2.5,18.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,14,13,0
2020,4373288,Alex Nobles,LB,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,0,13,0
2020,4373311,David Green,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.5,5.0,,0.0,2.0,13.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373312,John Morgan III,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,4.0,8.0,,0.0,7.0,12.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373314,Nick Patti,QB,Pittsburgh,ACC,0.0149,0.0114,0.0191,0.0058,0.019,0.029,0.031,0.018,5.0,,7.0,2.0,,,1.0,0.0,,13.0,0.0,,0.4,,,,0.0,,,,2.0,,,,,28.0,3.4,1.6,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,12,3,0
2020,4373315,Marquis Williams,DB,Pittsburgh,ACC,,,,,,,,,,22.5,,,,,,2.0,,,,,,4.0,,0.0,,0.0,17.0,,0.0,0.0,22.0,,,45.0,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,6,3,0
2020,4373319,Judson Tallandier II,DB,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,7.0,,0.0,0.0,8.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,6,3,0
2020,4373320,Erick Hallett II,DB,Pittsburgh,ACC,,,,,,,,,,-1.5,,,,,,2.0,,,,,,4.0,,0.0,,0.0,20.0,,0.0,2.0,29.0,,,-3.0,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,6,3,0
2020,4373324,Wendell Davis Jr.,LB,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,1.0,4.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,0,3,0
2020,4373326,Noah Palmer,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,1.0,,,,0.0,,,0.0,,0.0,2.0,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373328,Tyler Bentley,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,2.0,11.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373332,Blake Zubovic,OL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,3,3,0
2020,4373334,John Vardzel,WR,Pittsburgh,ACC,0.0012,0.0023,0.0,0.0,0.0,0.006,0.0,0.004,,,,,,,,,,5.0,,,,,,,1.0,,,,0.0,,,,,5.0,,,,5.0,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,2,3,0
2020,4373335,Habakkuk Baldonado,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,2.0,,0.0,0.0,3.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373336,Devin Danielson,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,2.5,7.0,,0.0,3.0,20.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373337,Chris Maloney,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4373339,Kaymar Mimes,TE,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,,0.0,,,,,4.0,,,,4.0,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,4,3,0
2020,4373583,Ryan Ragone,LB,Miami,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5.0,,0.0,3.0,14.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,0,5,0
2020,4387406,Tyler Matheny,LB,Virginia Tech,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,12.0,,0.0,2.0,22.0,,,0.0,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,0,1,0
2020,4395521,Nigel Simmons,DL,Virginia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.8,11,5,6,0,10,5,5,0,6,3,3,0,5,2,3,0,246,7,12,8,5,11,0,140,6,0,546,23,2212,253,157,12,13,58,514,19894,0,66,17,472,27,2648,36,75,51,133,4860,14,,No,1,1,0
2020,4426343,Frank Ladson Jr.,WR,Clemson,ACC,0.032,0.0562,0.0,0.0296,0.025,0.052,0.013,0.05,,,,,,,,,,54.0,,,,0.0,,0.0,18.0,0.0,1.0,,3.0,0.0,1.0,,,281.0,,,,15.6,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,2,11,0
2020,4426344,Andrew Booth Jr.,CB,Clemson,ACC,,,,,,,,,,0.0,,,,,0.0,2.0,,,0.0,,,4.0,,0.0,2.0,1.0,22.0,,1.0,3.0,27.0,,,0.0,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,13,11,0
2020,4426351,Savion Jackson,DE,NC State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,1.0,7.0,,0.0,2.0,20.0,,,,,,,,Atlantic,6.2,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,267,8,12,4,3,12,1,67,15,1,526,23,3143,400,251,9,24,97,891,21565,1,130,12,434,20,1480,33,91,71,161,4623,19,,No,7,7,0
2020,4426360,Joey Yellen,QB,Pittsburgh,ACC,0.1043,0.1854,0.0082,0.0867,0.102,0.149,0.077,0.144,78.0,,6.0,35.0,,,4.0,3.0,,0.0,1.0,,0.449,,,,0.0,,,,1.0,,,,,355.0,5.2,-7.8,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,12,3,0
2020,4426361,Jeremiah Payton,WR,Miami,ACC,0.0101,0.0197,0.0,0.0143,0.004,0.012,0.006,0.007,,,,,,,,,,13.0,,,,,,,5.0,,,,0.0,,,,,35.0,,,,7.0,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,2,5,0
2020,4426390,Sheridan Jones,CB,Clemson,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,1.0,,0.0,,0.0,13.0,,0.0,1.5,16.0,,,0.0,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,13,11,0
2020,4426393,Will Putnam,OL,Clemson,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,3,11,0
2020,4426396,Brendan Gant,LB,Florida State,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,22.0,,0.0,2.0,30.0,,,0.0,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,0,9,0
2020,4426397,Jaleel McRae,LB,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,5.0,,0.0,0.0,7.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,0,9,0
2020,4426409,Chez Mellusi,RB,Clemson,ACC,0.0365,0.012,0.0688,0.037,0.035,0.035,0.039,0.042,,,27.0,,,,,,,61.0,,,,,,,5.0,,,,4.0,,,,,189.0,,5.6,,7.6,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,3.0,Yes,8,11,0
2020,4426426,Joseph Ngata,WR,Clemson,ACC,,,,,,,,,,,,,,,,,,19.0,,,,0.0,,0.0,7.0,0.0,1.0,,0.0,0.0,1.0,,,83.0,,,,11.9,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,2,11,0
2020,4426427,Raymond Woodie III,DB,Florida State,ACC,,,,,,,,,,,,,,,0.0,,,,0.0,,,1.0,,0.0,1.0,0.5,13.0,,0.0,2.5,25.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,6,9,0
2020,4426429,Travis Jay,CB,Florida State,ACC,,,,,,,,,,32.4,,,,,1.0,1.0,,46.0,1.0,12.0,,0.0,,0.0,0.0,0.0,17.0,,0.0,0.0,26.0,,,248.0,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,13,9,0
2020,4426430,Taisun Phommachanh,QB,Clemson,ACC,0.024,0.0341,0.0106,0.0198,0.025,0.035,0.017,0.035,17.0,,6.0,5.0,,,,1.0,,7.0,,,0.294,,,,,,,,0.0,,,,,43.0,1.0,4.3,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,12,11,0
2020,4426445,Quashon Fuller,DL,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,3.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,1,9,0
2020,4426448,Jarrian Jones,DB,Florida State,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,10.0,,0.0,0.0,18.0,,,,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,6,9,0
2020,4426466,Cam'Ron Kelly,DB,North Carolina,ACC,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,,0.0,32.0,,0.0,1.0,55.0,,,,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4426471,Keontra Smith,LB,Miami,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,0.0,14.0,,0.0,2.0,22.0,,,,,,,,Coastal,6.8,11,8,3,0,9,7,2,0,5,4,1,0,5,4,1,0,250,13,19,6,9,11,0,11,6,0,452,22,3050,381,239,7,26,86,794,17950,0,52,15,419,18,1800,31,93,65,162,4850,12,,No,0,5,0
2020,4426505,LaVonta Bentley,LB,Clemson,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3.5,11.0,,0.0,4.5,14.0,,,,,,,,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,0,11,0
2020,4426541,Josh Ahern,LB,Virginia,ACC,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,0.0,3.0,,0.0,0.0,6.0,,,,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No,0,10,0
2020,4426553,Davis Allen,TE,Clemson,ACC,0.0228,0.0402,0.0,0.0173,0.032,0.023,0.017,0.035,,,,,,,,,,42.0,,,,0.0,,0.0,16.0,0.0,1.0,,4.0,0.0,2.0,,,247.0,,,,15.4,Atlantic,9.1,12,10,2,0,10,9,1,0,6,6,0,0,4,3,1,0,295,10,15,9,9,12,0,121,6,0,434,19,4182,490,326,14,31,64,568,21885,0,123,13,410,33,1848,46,109,83,179,6030,15,,No,4,11,0
2020,4426557,Tony Amerson,RB,Georgia Tech,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,,No,8,8,0
2020,4426676,Jowon Briggs,DE,Virginia,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,3.0,5.0,,0.0,4.0,20.0,,,,,,,,Coastal,4.3,10,5,5,0,9,4,5,0,6,5,1,0,4,0,4,0,236,16,25,5,7,10,2,175,14,0,533,23,2605,379,221,11,22,53,483,18644,0,71,14,366,16,1629,32,72,53,143,4234,19,,No,7,10,0
2020,4426692,Luke Benson,TE,Syracuse,ACC,0.0139,0.0244,0.0,0.0264,0.005,0.007,0.007,0.004,,,,,,,,,,53.0,,,,0.0,,0.0,6.0,0.0,1.0,,2.0,0.0,2.0,,,63.0,,,,10.5,Atlantic,1.4,11,1,10,0,10,1,9,0,6,1,5,0,5,0,5,0,145,6,17,9,11,11,2,265,12,1,725,31,1906,336,173,13,15,77,725,16182,0,185,14,318,5,1007,24,69,40,153,2913,21,,No,4,12,0
2020,4426704,Giovanni Biggers,DB,North Carolina,ACC,,,,,,,,,,26.0,,,,,,1.0,,,,,,0.0,,0.0,,0.0,3.0,,0.0,0.0,3.0,,,26.0,,,,,Coastal,8.6,12,8,4,0,10,7,3,0,6,5,1,0,5,3,2,0,316,11,19,5,3,12,0,91,8,0,214,11,3617,357,244,8,31,83,808,22169,0,167,18,492,35,2830,36,69,64,141,6447,13,,No,6,13,0
2020,4426774,Bam Brima,DL,Pittsburgh,ACC,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,1.0,,0.0,0.0,1.0,,,,,,,,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,1,3,0
2020,4426797,Paris Brown,RB,Pittsburgh,ACC,0.0012,0.0023,0.0,0.0029,0.0,0.0,0.0,0.0,,,,,,,,,,2.0,,,,0.0,,0.0,1.0,0.0,2.0,,0.0,0.0,2.0,,,2.0,,,,2.0,Coastal,6.1,11,6,5,0,10,5,5,0,6,4,2,0,5,2,3,0,226,9,18,4,5,11,1,150,12,0,370,17,2857,426,246,14,14,86,753,20552,1,179,19,388,20,1343,45,110,63,173,4200,16,,No,8,3,0
2020,4426800,Ahmarean Brown,WR,Georgia Tech,ACC,0.0308,0.0627,0.0053,0.0333,0.029,0.034,0.032,0.03,1.0,4.0,2.0,1.0,,,,0.0,,46.0,,1.0,1.0,,,,11.0,,,,3.0,,,,,195.0,9.0,-0.5,,16.6,Coastal,4.2,10,3,7,0,9,3,6,0,6,2,4,0,4,1,3,0,199,9,25,12,12,10,0,77,13,0,403,21,1991,283,152,6,14,89,749,16221,0,65,16,407,18,1904,21,62,60,146,3895,25,3.0,Yes,2,8,0
2020,4426817,Jarvis Brownlee Jr.,DB,Florida State,ACC,,,,,,,,,,0.0,,,,,,1.0,,,,,,1.0,,0.0,,1.0,17.0,,0.0,2.0,26.0,,,0.0,,,,,Atlantic,3.2,9,3,6,0,8,2,6,0,5,3,2,0,4,0,4,0,185,15,28,4,6,9,1,124,13,0,604,29,1770,293,160,8,10,80,713,16466,0,65,8,351,19,1789,10,49,47,132,3559,17,,No,6,9,0
